Element 1: (2, (17, 12), ['.', '.', '.', 'G'], [(17, 6), (8, 7), (18, 12)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'North', (17, 13))
Element 27: (2, (10, 11), ['.', '%', '.', ''], [(14, 1), (18, 11), (14, 12)], [False, True, False, False], 46, False, [True, False, True, False], 2653, 'North', (10, 12))
Element 28: (2, (10, 12), ['.', '', '%', ''], [(13, 1), (18, 12), (14, 13)], [False, False, True, False], 44, False, [True, False, False, False], 2672, 'West', (9, 12))
Element 29: (2, (9, 12), ['.', '.', '.', ''], [(12, 1), (18, 13), (13, 13)], [False, False, False, False], 42, False, [True, True, True, False], 2691, 'North', (9, 13))
Element 30: (2, (9, 13), ['%', '', '%', '%'], [(11, 1), (17, 13), (12, 13)], [True, False, True, True], 40, False, [False, False, False, False], 2710, 'South', (9, 12))
Element 31: (2, (9, 12), ['.', '.', '', ''], [(10, 1), (17, 12), (11, 13)], [False, False, False, False], 38, False, [True, True, False, False], 3709, 'South', (9, 11))
Element 32: (2, (9, 11), ['%', '.', '', ''], [(10, 2), (17, 11), (11, 12)], [True, False, False, False], 36, False, [False, True, False, False], 3728, 'South', (9, 10))
Element 33: (2, (9, 10), ['.', '%', '', '%'], [(11, 2), (17, 10), (11, 11)], [False, True, False, True], 34, False, [True, False, False, False], 3747, 'West', (8, 10))
Element 34: (2, (8, 10), ['.', '%', '%', ''], [(11, 3), (16, 10), (12, 11)], [False, True, True, False], 32, False, [True, False, False, False], 3766, 'West', (7, 10))
Element 35: (2, (7, 10), ['.', '%', '.', ''], [(12, 3), (16, 11), (13, 11)], [False, True, False, False], 30, False, [True, False, True, False], 3785, 'North', (7, 11))
Element 36: (2, (7, 11), ['.', '', '%', '%'], [(13, 3), (16, 12), (12, 11)], [False, False, True, True], 28, False, [True, False, False, False], 3804, 'West', (6, 11))
Element 37: (2, (6, 11), ['.', '.', '.', ''], [(13, 4), (16, 13), (11, 11)], [False, False, False, False], 26, False, [True, True, True, False], 3823, 'North', (6, 12))
Element 38: (2, (6, 12), ['.', '', '.', '%'], [(13, 5), (16, 12), (10, 11)], [False, False, False, True], 24, False, [True, False, True, False], 3842, 'North', (6, 13))
Element 39: (2, (6, 13), ['.', '', '%', '.'], [(13, 6), (15, 12), (10, 12)], [False, False, True, False], 22, False, [True, False, False, True], 3851, 'East', (7, 13))
Element 40: (2, (7, 13), ['', '%', '%', '%'], [(14, 6), (15, 11), (9, 12)], [False, True, True, True], 20, False, [False, False, False, False], 3860, 'West', (6, 13))
Element 41: (2, (6, 13), ['.', '', '%', ''], [(14, 7), (15, 10), (8, 12)], [False, False, True, False], 18, False, [True, False, False, False], 3869, 'West', (5, 13))
Element 42: (2, (5, 13), ['%', '.', '%', ''], [(13, 7), (15, 11), (9, 12)], [True, False, True, False], 16, False, [False, True, False, False], 3878, 'South', (5, 12))
Element 43: (2, (5, 12), ['.', '.', '', ''], [(12, 7), (15, 12), (9, 13)], [False, False, False, False], 14, False, [True, True, False, False], 3897, 'South', (5, 11))
Element 44: (2, (5, 11), ['%', '.', '', ''], [(12, 8), (14, 12), (9, 12)], [True, False, False, False], 12, False, [False, True, False, False], 3916, 'South', (5, 10))
Element 45: (2, (5, 10), ['.', '%', '', '.'], [(12, 9), (14, 13), (9, 11)], [False, True, False, False], 10, False, [True, False, False, True], 3935, 'East', (6, 10))
Element 46: (2, (6, 10), ['', '%', '', ''], [(11, 9), (13, 13), (9, 10)], [False, True, False, False], 8, False, [False, False, False, False], 3954, 'West', (5, 10))
Element 47: (2, (5, 10), ['.', '%', '', ''], [(12, 9), (12, 13), (8, 10)], [False, True, False, False], 6, False, [True, False, False, False], 3953, 'West', (4, 10))
Element 48: (2, (4, 10), ['.', '%', '%', ''], [(13, 9), (11, 13), (7, 10)], [False, True, True, False], 4, False, [True, False, False, False], 3962, 'West', (3, 10))
Element 49: (2, (3, 10), ['%', '%', '%', ''], [(14, 9), (11, 12), (7, 11)], [True, True, True, False], 2, False, [False, False, False, False], 3971, 'East', (4, 10))
Element 50: (2, (4, 10), ['', '%', '%', ''], [(14, 9), (11, 12), (6, 11)], [False, True, True, False], 0, False, [False, False, False, False], 3970, 'Stop', (4, 10))
Element 51: #0#
