Element 1: (2, (13, 6), ['F', '.', '.', '.'], [(18, 9), (13, 3), (17, 8)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'West', (12, 6))
Element 22: (2, (17, 1), ['.', '%', '', '.'], [(17, 8), (13, 8), (11, 11)], [False, True, False, False], 56, False, [True, False, False, True], 1518, 'East', (18, 1))
Element 23: (2, (18, 1), ['', '%', '%', '%'], [(17, 9), (13, 9), (12, 11)], [False, True, True, True], 54, False, [False, False, False, False], 1547, 'West', (17, 1))
Element 24: (2, (17, 1), ['.', '%', '', ''], [(16, 9), (14, 9), (13, 11)], [False, True, False, False], 52, False, [True, False, False, False], 1566, 'West', (16, 1))
Element 25: (2, (16, 1), ['.', '%', '.', ''], [(16, 10), (15, 9), (12, 11)], [False, True, False, False], 50, False, [True, False, True, False], 1575, 'North', (16, 2))
Element 26: (2, (16, 2), ['.', '', '', ''], [(16, 11), (16, 9), (11, 11)], [False, False, False, False], 48, False, [True, False, False, False], 1584, 'West', (15, 2))
Element 27: (2, (15, 2), ['%', '.', '', ''], [(16, 12), (17, 9), (10, 11)], [True, False, False, False], 46, False, [False, True, False, False], 1603, 'South', (15, 1))
Element 28: (2, (15, 1), ['.', '%', '', ''], [(16, 13), (18, 9), (10, 12)], [False, True, False, False], 44, False, [True, False, False, False], 1622, 'West', (14, 1))
Element 29: (2, (14, 1), ['.', '%', '%', ''], [(16, 12), (18, 10), (9, 12)], [False, True, True, False], 42, False, [True, False, False, False], 1641, 'West', (13, 1))
Element 30: (2, (13, 1), ['.', '%', '%', ''], [(15, 12), (18, 11), (9, 13)], [False, True, True, False], 40, False, [True, False, False, False], 1660, 'West', (12, 1))
Element 31: (2, (12, 1), ['.', '%', '%', ''], [(15, 11), (18, 12), (9, 12)], [False, True, True, False], 38, False, [True, False, False, False], 1669, 'West', (11, 1))
Element 32: (2, (11, 1), ['F', '%', '.', ''], [(15, 10), (18, 13), (9, 11)], [False, True, False, False], 36, False, [False, False, True, False], 1688, 'West', (10, 1))
Element 33: (2, (10, 1), ['.', '%', '.', ''], [(15, 9), (17, 13), (9, 10)], [False, True, False, False], 34, False, [True, False, True, False], 2697, 'North', (10, 2))
Element 34: (2, (10, 2), ['%', '', '%', '.'], [(14, 9), (17, 12), (8, 10)], [True, False, True, False], 32, False, [False, False, False, True], 2716, 'East', (11, 2))
Element 35: (2, (11, 2), ['', '', '.', '%'], [(13, 9), (17, 11), (7, 10)], [False, False, False, True], 30, False, [False, False, True, False], 2735, 'North', (11, 3))
Element 36: (2, (11, 3), ['%', '', '.', ''], [(12, 9), (17, 10), (7, 11)], [True, False, False, False], 28, False, [False, False, True, False], 2764, 'North', (11, 4))
Element 37: (2, (11, 4), ['.', '', '%', '.'], [(12, 8), (16, 10), (6, 11)], [False, False, True, False], 26, False, [True, False, False, True], 2793, 'East', (12, 4))
Element 38: (2, (12, 4), ['', '', '%', ''], [(13, 8), (16, 11), (6, 12)], [False, False, True, False], 24, False, [False, False, False, False], 2812, 'East', (13, 4))
Element 39: (2, (13, 4), ['', '', '', ''], [(13, 7), (16, 12), (6, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2821, 'East', (14, 4))
Element 40: (2, (14, 4), ['', '', '', '%'], [(14, 7), (16, 13), (7, 13)], [False, False, False, True], 20, False, [False, False, False, False], 2830, 'North', (14, 5))
Element 41: (2, (14, 5), ['', '', '', ''], [(15, 7), (16, 12), (6, 13)], [False, False, False, False], 18, False, [False, False, False, False], 2829, 'East', (15, 5))
Element 42: (2, (15, 5), ['', '%', '', ''], [(16, 7), (15, 12), (5, 13)], [False, True, False, False], 16, False, [False, False, False, False], 2838, 'North', (15, 6))
Element 43: (2, (15, 6), ['', '', '', 'G'], [(16, 6), (15, 11), (5, 12)], [False, False, False, False], 14, False, [False, False, False, False], 2847, 'West', (14, 6))
Element 44: (2, (14, 6), ['', '', '', ''], [(17, 6), (15, 10), (5, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2856, 'East', (15, 6))
Element 45: (2, (15, 6), ['', '', '', ''], [(18, 6), (15, 11), (5, 10)], [False, False, False, False], 10, False, [False, False, False, False], 2865, 'South', (15, 5))
Element 46: (2, (15, 5), ['', '%', '', ''], [(17, 6), (15, 12), (6, 10)], [False, True, False, False], 8, False, [False, False, False, False], 2874, 'West', (14, 5))
Element 47: (2, (14, 5), ['', '', '', ''], [(17, 5), (14, 12), (5, 10)], [False, False, False, False], 6, False, [False, False, False, False], 2873, 'North', (14, 6))
Element 48: (2, (14, 6), ['', '', '', ''], [(17, 4), (14, 13), (4, 10)], [False, False, False, False], 4, False, [False, False, False, False], 2882, 'South', (14, 5))
Element 49: (2, (14, 5), ['', '', '', ''], [(18, 4), (13, 13), (3, 10)], [False, False, False, False], 2, False, [False, False, False, False], 2891, 'West', (13, 5))
Element 50: (2, (13, 5), ['%', '', '', ''], [(18, 4), (13, 13), (4, 10)], [True, False, False, False], 0, False, [False, False, False, False], 2890, 'Stop', (13, 5))
Element 51: #0#
