Element 1: (1, (9, 13), ['%', '.', '%', '%'], [(4, 12), (11, 2), (17, 1)], [True, False, True, True], 98, False, [False, True, False, False], 9, 'South', (9, 12))
Element 17: (1, (17, 13), ['', '', '%', ''], [(11, 11), (13, 6), (13, 7)], [False, False, True, False], 66, False, [False, False, False, False], 533, 'East', (18, 13))
Element 18: (1, (18, 13), ['', '', '%', '%'], [(12, 11), (12, 6), (13, 8)], [False, False, True, True], 64, False, [False, False, False, False], 1552, 'South', (18, 12))
Element 19: (1, (18, 12), ['', '.', '', '%'], [(13, 11), (12, 7), (13, 9)], [False, False, False, True], 62, False, [False, True, False, False], 1581, 'South', (18, 11))
Element 20: (1, (18, 11), ['.', '.', '', '%'], [(12, 11), (12, 8), (14, 9)], [False, False, False, True], 60, False, [True, True, False, False], 1610, 'South', (18, 10))
Element 21: (1, (18, 10), ['.', '.', '', '%'], [(11, 11), (12, 9), (15, 9)], [False, False, False, True], 58, False, [True, True, False, False], 1639, 'South', (18, 9))
Element 22: (1, (18, 9), ['.', '.', '', '%'], [(11, 12), (11, 9), (16, 9)], [False, False, False, True], 56, False, [True, True, False, False], 1668, 'South', (18, 8))
Element 23: (1, (18, 8), ['.', '%', '', '%'], [(11, 13), (12, 9), (17, 9)], [False, True, False, True], 54, False, [True, False, False, False], 1687, 'West', (17, 8))
Element 24: (1, (17, 8), ['%', '%', '', ''], [(12, 13), (13, 9), (17, 10)], [True, True, False, False], 52, False, [False, False, False, False], 1706, 'North', (17, 9))
Element 25: (1, (17, 9), ['', '', '', ''], [(13, 13), (14, 9), (17, 11)], [False, False, False, False], 50, False, [False, False, False, False], 1715, 'North', (17, 10))
Element 26: (1, (17, 10), ['.', '', '', ''], [(14, 13), (15, 9), (16, 11)], [False, False, False, False], 48, False, [True, False, False, False], 1724, 'West', (16, 10))
Element 27: (1, (16, 10), ['G', '', '', ''], [(14, 12), (15, 10), (15, 11)], [False, False, False, False], 46, False, [False, False, False, False], 1753, 'North', (16, 11))
Element 28: (1, (16, 11), ['', 'G', '', ''], [(14, 13), (16, 10), (15, 12)], [False, False, False, False], 44, False, [False, False, False, False], 1752, 'East', (17, 11))
Element 29: (1, (17, 11), ['', 'G', '', ''], [(13, 13), (17, 10), (16, 12)], [False, False, False, False], 42, False, [False, False, False, False], 1751, 'West', (16, 11))
Element 30: (1, (16, 11), ['', '', '', ''], [(12, 13), (18, 10), (17, 12)], [False, False, False, False], 40, False, [False, False, False, False], 1750, 'West', (15, 11))
Element 31: (1, (15, 11), ['%', '', '', ''], [(11, 13), (18, 11), (18, 12)], [True, False, False, False], 38, False, [False, False, False, False], 1749, 'South', (15, 10))
Element 32: (1, (15, 10), ['%', '', '', ''], [(11, 12), (17, 11), (18, 13)], [True, False, False, False], 36, False, [False, False, False, False], 1748, 'South', (15, 9))
Element 33: (1, (15, 9), ['', '%', '', ''], [(10, 12), (17, 12), (17, 13)], [False, True, False, False], 34, False, [False, False, False, False], 1747, 'East', (16, 9))
Element 34: (1, (16, 9), ['', '%', '', ''], [(9, 12), (18, 12), (16, 13)], [False, True, False, False], 32, False, [False, False, False, False], 1746, 'West', (15, 9))
Element 35: (1, (15, 9), ['', '%', '', ''], [(8, 12), (18, 13), (17, 13)], [False, True, False, False], 30, False, [False, False, False, False], 1755, 'West', (14, 9))
Element 36: (1, (14, 9), ['', '%', '%', ''], [(9, 12), (18, 12), (18, 13)], [False, True, True, False], 28, False, [False, False, False, False], 1754, 'West', (13, 9))
Element 37: (1, (13, 9), ['', '', '%', ''], [(9, 13), (17, 12), (18, 12)], [False, False, True, False], 26, False, [False, False, False, False], 1753, 'South', (13, 8))
Element 38: (1, (13, 8), ['', '', '', '%'], [(9, 12), (16, 12), (18, 11)], [False, False, False, True], 24, False, [False, False, False, False], 1752, 'South', (13, 7))
Element 39: (1, (13, 7), ['', '', '', ''], [(10, 12), (16, 13), (18, 10)], [False, False, False, False], 22, False, [False, False, False, False], 1751, 'East', (14, 7))
Element 40: (1, (14, 7), ['', '', '%', ''], [(11, 12), (17, 13), (18, 9)], [False, False, True, False], 20, False, [False, False, False, False], 1750, 'East', (15, 7))
Element 41: (1, (15, 7), ['', '', '%', ''], [(11, 11), (16, 13), (18, 8)], [False, False, True, False], 18, False, [False, False, False, False], 1749, 'East', (16, 7))
Element 42: (1, (16, 7), ['', '', '%', '%'], [(10, 11), (16, 12), (17, 8)], [False, False, True, True], 16, False, [False, False, False, False], 1748, 'South', (16, 6))
Element 43: (1, (16, 6), ['', '', '', ''], [(10, 12), (16, 11), (18, 8)], [False, False, False, False], 14, False, [False, False, False, False], 1747, 'East', (17, 6))
Element 44: (1, (17, 6), ['', '', '%', ''], [(10, 11), (15, 11), (18, 9)], [False, False, True, False], 12, False, [False, False, False, False], 1746, 'East', (18, 6))
Element 45: (1, (18, 6), ['', '%', '%', '%'], [(9, 11), (15, 12), (18, 10)], [False, True, True, True], 10, False, [False, False, False, False], 1745, 'West', (17, 6))
Element 46: (1, (17, 6), ['', '', '%', ''], [(9, 12), (14, 12), (18, 11)], [False, False, True, False], 8, False, [False, False, False, False], 1744, 'South', (17, 5))
Element 47: (1, (17, 5), ['', '', '', '%'], [(9, 11), (14, 13), (18, 12)], [False, False, False, True], 6, False, [False, False, False, False], 1743, 'South', (17, 4))
Element 48: (1, (17, 4), ['', '', '', ''], [(9, 10), (13, 13), (17, 12)], [False, False, False, False], 4, False, [False, False, False, False], 1742, 'East', (18, 4))
Element 49: (1, (18, 4), ['', '%', '%', '%'], [(8, 10), (12, 13), (17, 13)], [False, True, True, True], 2, False, [False, False, False, False], 1741, 'West', (17, 4))
Element 50: (1, (17, 4), ['', '', '', ''], [(8, 10), (11, 13), (17, 12)], [False, False, False, False], 0, False, [False, False, False, False], 1740, 'Stop', (17, 4))
Element 51: #0#
