Element 1: (1, (6, 4), ['%', '.', 'F', '.'], [(12, 6), (15, 3), (17, 8)], [True, False, False, False], 98, False, [False, True, False, True], 999, 'North', (6, 5))
Element 26: (1, (3, 8), ['.', '%', '%', ''], [(17, 12), (16, 7), (11, 11)], [False, True, True, False], 48, False, [True, False, False, False], 3704, 'West', (2, 8))
Element 27: (1, (2, 8), ['%', '%', '.', ''], [(16, 12), (15, 7), (12, 11)], [True, True, False, False], 46, False, [False, False, True, False], 3723, 'North', (2, 9))
Element 28: (1, (2, 9), ['.', '', '%', '%'], [(16, 13), (14, 7), (13, 11)], [False, False, True, True], 44, False, [True, False, False, False], 3742, 'West', (1, 9))
Element 29: (1, (1, 9), ['%', '%', '%', ''], [(16, 12), (13, 7), (12, 11)], [True, True, True, False], 42, False, [False, False, False, False], 3751, 'East', (2, 9))
Element 30: (1, (2, 9), ['', '', '%', '%'], [(15, 12), (12, 7), (11, 11)], [False, False, True, True], 40, False, [False, False, False, False], 3760, 'South', (2, 8))
Element 31: (1, (2, 8), ['%', '%', '', ''], [(14, 12), (12, 8), (10, 11)], [True, True, False, False], 38, False, [False, False, False, False], 3779, 'East', (3, 8))
Element 32: (1, (3, 8), ['', '%', '%', ''], [(14, 13), (12, 9), (10, 12)], [False, True, True, False], 36, False, [False, False, False, False], 3798, 'East', (4, 8))
Element 33: (1, (4, 8), ['', '', '%', ''], [(13, 13), (11, 9), (9, 12)], [False, False, True, False], 34, False, [False, False, False, False], 3817, 'East', (5, 8))
Element 34: (1, (5, 8), ['', '', '%', '%'], [(12, 13), (12, 9), (9, 13)], [False, False, True, True], 32, False, [False, False, False, False], 3826, 'South', (5, 7))
Element 35: (1, (5, 7), ['', '%', '', ''], [(11, 13), (13, 9), (9, 12)], [False, True, False, False], 30, False, [False, False, False, False], 3825, 'West', (4, 7))
Element 36: (1, (4, 7), ['%', '%', '', ''], [(11, 12), (14, 9), (9, 11)], [True, True, False, False], 28, False, [False, False, False, False], 3834, 'East', (5, 7))
Element 37: (1, (5, 7), ['', '%', '', ''], [(11, 11), (15, 9), (9, 10)], [False, True, False, False], 26, False, [False, False, False, False], 3843, 'East', (6, 7))
Element 38: (1, (6, 7), ['', '', '%', ''], [(12, 11), (16, 9), (8, 10)], [False, False, True, False], 24, False, [False, False, False, False], 3852, 'South', (6, 6))
Element 39: (1, (6, 6), ['%', '', '', ''], [(13, 11), (17, 9), (7, 10)], [True, False, False, False], 22, False, [False, False, False, False], 3861, 'East', (7, 6))
Element 40: (1, (7, 6), ['', '', '', ''], [(12, 11), (18, 9), (7, 11)], [False, False, False, False], 20, False, [False, False, False, False], 3870, 'North', (7, 7))
Element 41: (1, (7, 7), ['', '', '%', ''], [(11, 11), (18, 10), (6, 11)], [False, False, True, False], 18, False, [False, False, False, False], 3879, 'West', (6, 7))
Element 42: (1, (6, 7), ['', '', '%', ''], [(10, 11), (18, 11), (6, 12)], [False, False, True, False], 16, False, [False, False, False, False], 3888, 'East', (7, 7))
Element 43: (1, (7, 7), ['', '', '%', ''], [(10, 12), (18, 12), (6, 13)], [False, False, True, False], 14, False, [False, False, False, False], 3897, 'East', (8, 7))
Element 44: (1, (8, 7), ['', '', '', '%'], [(9, 12), (18, 13), (7, 13)], [False, False, False, True], 12, False, [False, False, False, False], 3906, 'South', (8, 6))
Element 45: (1, (8, 6), ['', '', '', ''], [(8, 12), (17, 13), (6, 13)], [False, False, False, False], 10, False, [False, False, False, False], 3915, 'West', (7, 6))
Element 46: (1, (7, 6), ['', '', '', ''], [(9, 12), (17, 12), (5, 13)], [False, False, False, False], 8, False, [False, False, False, False], 3924, 'East', (8, 6))
Element 47: (1, (8, 6), ['', '', '', ''], [(9, 13), (17, 11), (5, 12)], [False, False, False, False], 6, False, [False, False, False, False], 3933, 'East', (9, 6))
Element 48: (1, (9, 6), ['', '', '%', ''], [(9, 12), (17, 10), (5, 11)], [False, False, True, False], 4, False, [False, False, False, False], 3942, 'East', (10, 6))
Element 49: (1, (10, 6), ['', '', '%', ''], [(9, 11), (16, 10), (5, 10)], [False, False, True, False], 2, False, [False, False, False, False], 3951, 'East', (11, 6))
Element 50: (1, (11, 6), ['', '%', '.', ''], [(9, 11), (16, 11), (6, 10)], [False, True, False, False], 0, False, [False, False, True, False], 3960, 'Stop', (11, 6))
Element 51: #0#
