Element 1: (2, (11, 6), ['.', '%', '.', 'F'], [(14, 7), (11, 12), (12, 7)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (12, 6))
Element 24: (2, (15, 1), ['.', '%', '', ''], [(13, 3), (18, 8), (17, 13)], [False, True, False, False], 52, False, [True, False, False, False], 1586, 'West', (14, 1))
Element 25: (2, (14, 1), ['.', '%', '%', ''], [(12, 3), (17, 8), (16, 13)], [False, True, True, False], 50, False, [True, False, False, False], 1615, 'West', (13, 1))
Element 26: (2, (13, 1), ['.', '%', '%', ''], [(12, 4), (17, 9), (17, 13)], [False, True, True, False], 48, False, [True, False, False, False], 1634, 'West', (12, 1))
Element 27: (2, (12, 1), ['.', '%', '%', ''], [(11, 4), (17, 10), (18, 13)], [False, True, True, False], 46, False, [True, False, False, False], 1653, 'West', (11, 1))
Element 28: (2, (11, 1), ['F', '%', '.', ''], [(11, 3), (16, 10), (18, 12)], [False, True, False, False], 44, False, [False, False, True, False], 1672, 'West', (10, 1))
Element 29: (2, (10, 1), ['.', '%', '.', ''], [(11, 2), (16, 11), (17, 12)], [False, True, False, False], 42, False, [True, False, True, False], 2681, 'North', (10, 2))
Element 30: (2, (10, 2), ['%', '', '%', ''], [(11, 1), (15, 11), (17, 13)], [True, False, True, False], 40, False, [False, False, False, False], 2690, 'East', (11, 2))
Element 31: (2, (11, 2), ['', '', '', '%'], [(12, 1), (15, 10), (17, 12)], [False, False, False, True], 38, False, [False, False, False, False], 2689, 'North', (11, 3))
Element 32: (2, (11, 3), ['%', '', '', ''], [(13, 1), (15, 9), (16, 12)], [True, False, False, False], 36, False, [False, False, False, False], 2688, 'East', (12, 3))
Element 33: (2, (12, 3), ['', '%', '', ''], [(14, 1), (16, 9), (16, 13)], [False, True, False, False], 34, False, [False, False, False, False], 2687, 'East', (13, 3))
Element 34: (2, (13, 3), ['', '%', '', ''], [(13, 1), (15, 9), (16, 12)], [False, True, False, False], 32, False, [False, False, False, False], 2686, 'East', (14, 3))
Element 35: (2, (14, 3), ['', '%', '', ''], [(12, 1), (14, 9), (15, 12)], [False, True, False, False], 30, False, [False, False, False, False], 2685, 'North', (14, 4))
Element 36: (2, (14, 4), ['', '', '', '%'], [(11, 1), (13, 9), (14, 12)], [False, False, False, True], 28, False, [False, False, False, False], 2684, 'North', (14, 5))
Element 37: (2, (14, 5), ['', '', '', ''], [(10, 1), (12, 9), (14, 13)], [False, False, False, False], 26, False, [False, False, False, False], 2693, 'West', (13, 5))
Element 38: (2, (13, 5), ['%', '', '', ''], [(9, 1), (11, 9), (13, 13)], [True, False, False, False], 24, False, [False, False, False, False], 2712, 'South', (13, 4))
Element 39: (2, (13, 4), ['', '', '', ''], [(8, 1), (12, 9), (12, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2721, 'West', (12, 4))
Element 40: (2, (12, 4), ['', '', '%', ''], [(7, 1), (12, 8), (11, 13)], [False, False, True, False], 20, False, [False, False, False, False], 2730, 'West', (11, 4))
Element 41: (2, (11, 4), ['.', '', '%', ''], [(6, 1), (13, 8), (11, 12)], [False, False, True, False], 18, False, [True, False, False, False], 2739, 'West', (10, 4))
Element 42: (2, (10, 4), ['.', '%', '.', ''], [(7, 1), (13, 7), (11, 11)], [False, True, False, False], 16, False, [True, False, True, False], 2758, 'North', (10, 5))
Element 43: (2, (10, 5), ['.', '', '.', '%'], [(8, 1), (14, 7), (12, 11)], [False, False, False, True], 14, False, [True, False, True, False], 2777, 'North', (10, 6))
Element 44: (2, (10, 6), ['.', '', '%', ''], [(9, 1), (15, 7), (13, 11)], [False, False, True, False], 12, False, [True, False, False, False], 2796, 'West', (9, 6))
Element 45: (2, (9, 6), ['.', '.', '%', ''], [(10, 1), (16, 7), (12, 11)], [False, False, True, False], 10, False, [True, True, False, False], 2805, 'South', (9, 5))
Element 46: (2, (9, 5), ['.', '.', '', ''], [(10, 2), (16, 6), (11, 11)], [False, False, False, False], 8, False, [True, True, False, False], 2814, 'South', (9, 4))
Element 47: (2, (9, 4), ['.', '.', '', ''], [(10, 1), (17, 6), (10, 11)], [False, False, False, False], 6, False, [True, True, False, False], 2833, 'South', (9, 3))
Element 48: (2, (9, 3), ['.', '%', '', '%'], [(11, 1), (18, 6), (9, 11)], [False, True, False, True], 4, False, [True, False, False, False], 2852, 'West', (8, 3))
Element 49: (2, (8, 3), ['.', '%', '.', ''], [(11, 2), (17, 6), (9, 12)], [False, True, False, False], 2, False, [True, False, True, False], 2871, 'North', (8, 4))
Element 50: (2, (8, 4), ['.', '', '.', ''], [(11, 2), (17, 6), (9, 13)], [False, False, False, False], 0, False, [True, False, True, False], 2890, 'Stop', (8, 4))
Element 51: #0#
