Element 1: (1, (7, 5), ['F', '.', '.', '.'], [(18, 13), (7, 13), (18, 9)], [False, False, False, False], 98, False, [False, True, True, True], 9, 'West', (6, 5))
Element 41: (1, (14, 6), ['', '.', '', '.'], [(6, 13), (4, 10), (17, 6)], [False, False, False, False], 18, False, [False, True, False, True], 3739, 'East', (15, 6))
Element 42: (1, (15, 6), ['', '.', '', ''], [(6, 12), (5, 10), (18, 6)], [False, False, False, False], 16, False, [False, True, False, False], 3758, 'South', (15, 5))
Element 43: (1, (15, 5), ['.', '%', '', '.'], [(6, 11), (5, 11), (17, 6)], [False, True, False, False], 14, False, [True, False, False, True], 3767, 'East', (16, 5))
Element 44: (1, (16, 5), ['', '.', '', 'G'], [(7, 11), (5, 12), (17, 5)], [False, False, False, False], 12, False, [False, True, False, False], 3786, 'South', (16, 4))
Element 45: (1, (16, 4), ['%', '.', '', 'G'], [(6, 11), (4, 12), (17, 4)], [True, False, False, False], 10, False, [False, True, False, False], 3815, 'South', (16, 3))
Element 46: (1, (16, 3), ['.', '.', '', '.'], [(6, 12), (3, 12), (18, 4)], [False, False, False, False], 8, False, [True, True, False, True], 3844, 'East', (17, 3))
Element 47: (1, (17, 3), ['', '.', 'G', '%'], [(6, 13), (3, 13), (17, 4)], [False, False, False, True], 6, False, [False, True, False, False], 3863, 'South', (17, 2))
Element 48: (1, (17, 2), ['.', '.', 'G', '%'], [(5, 13), (2, 13), (17, 3)], [False, False, False, True], 4, False, [True, True, False, False], 3882, 'South', (17, 1))
Element 49: (1, (17, 1), ['.', '%', 'G', '.'], [(5, 12), (1, 13), (17, 2)], [False, True, False, False], 2, False, [True, False, False, True], 3901, 'East', (18, 1))
Element 50: (1, (18, 1), ['', '%', '%', '%'], [(5, 12), (2, 13), (16, 2)], [False, True, True, True], 0, False, [False, False, False, False], 3920, 'Stop', (18, 1))
Element 51: #0#
