Element 1: (3, (6, 11), ['', '.', '.', '.'], [(5, 12), (3, 1), (4, 2)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (7, 11))
Element 21: (3, (17, 12), ['', '.', '.', '.'], [(9, 12), (1, 2), (2, 1)], [False, False, False, False], 58, False, [False, True, True, True], 329, 'East', (18, 12))
Element 22: (3, (18, 12), ['', '.', '.', '%'], [(10, 12), (2, 2), (3, 1)], [False, False, False, True], 56, False, [False, True, True, False], 348, 'North', (18, 13))
Element 23: (3, (18, 13), ['.', '', '%', '%'], [(11, 12), (3, 2), (4, 1)], [False, False, True, True], 54, False, [True, False, False, False], 357, 'West', (17, 13))
Element 24: (3, (17, 13), ['.', '', '%', ''], [(11, 13), (4, 2), (3, 1)], [False, False, True, False], 52, False, [True, False, False, False], 366, 'West', (16, 13))
Element 25: (3, (16, 13), ['%', '', '%', ''], [(12, 13), (5, 2), (3, 2)], [True, False, True, False], 50, False, [False, False, False, False], 375, 'East', (17, 13))
Element 26: (3, (17, 13), ['', '', '%', ''], [(13, 13), (4, 2), (3, 1)], [False, False, True, False], 48, False, [False, False, False, False], 374, 'East', (18, 13))
Element 27: (3, (18, 13), ['', '', '%', '%'], [(14, 13), (4, 1), (3, 2)], [False, False, True, True], 46, False, [False, False, False, False], 373, 'South', (18, 12))
Element 28: (3, (18, 12), ['', '.', '', '%'], [(14, 12), (3, 1), (2, 2)], [False, False, False, True], 44, False, [False, True, False, False], 372, 'South', (18, 11))
Element 29: (3, (18, 11), ['.', '.', '', '%'], [(15, 12), (2, 1), (3, 2)], [False, False, False, True], 42, False, [True, True, False, False], 381, 'South', (18, 10))
Element 30: (3, (18, 10), ['.', '.', '', '%'], [(15, 11), (1, 1), (3, 2)], [False, False, False, True], 40, False, [True, True, False, False], 400, 'South', (18, 9))
Element 31: (3, (18, 9), ['.', '.', '', '%'], [(16, 11), (2, 1), (4, 2)], [False, False, False, True], 38, False, [True, True, False, False], 419, 'South', (18, 8))
Element 32: (3, (18, 8), ['.', '%', '', '%'], [(17, 11), (3, 1), (5, 2)], [False, True, False, True], 36, False, [True, False, False, False], 438, 'West', (17, 8))
Element 33: (3, (17, 8), ['%', '%', '.', ''], [(17, 10), (4, 1), (4, 2)], [True, True, False, False], 34, False, [False, False, True, False], 457, 'North', (17, 9))
Element 34: (3, (17, 9), ['.', '', '', ''], [(16, 10), (3, 1), (4, 1)], [False, False, False, False], 32, False, [True, False, False, False], 476, 'West', (16, 9))
Element 35: (3, (16, 9), ['.', '%', '', ''], [(15, 10), (3, 2), (3, 1)], [False, True, False, False], 30, False, [True, False, False, False], 495, 'West', (15, 9))
Element 36: (3, (15, 9), ['.', '%', '', ''], [(16, 10), (2, 2), (2, 1)], [False, True, False, False], 28, False, [True, False, False, False], 504, 'West', (14, 9))
Element 37: (3, (14, 9), ['.', '%', '%', ''], [(17, 10), (3, 2), (2, 2)], [False, True, True, False], 26, False, [True, False, False, False], 513, 'West', (13, 9))
Element 38: (3, (13, 9), ['.', '.', '%', ''], [(18, 10), (3, 1), (1, 2)], [False, False, True, False], 24, False, [True, True, False, False], 522, 'South', (13, 8))
Element 39: (3, (13, 8), ['.', '.', '', '%'], [(18, 11), (2, 1), (1, 1)], [False, False, False, True], 22, False, [True, True, False, False], 531, 'South', (13, 7))
Element 40: (3, (13, 7), ['.', '.', '', '.'], [(18, 12), (2, 2), (1, 2)], [False, False, False, False], 20, False, [True, True, False, True], 540, 'East', (14, 7))
Element 41: (3, (14, 7), ['', '.', '%', '.'], [(18, 13), (2, 1), (2, 2)], [False, False, True, False], 18, False, [False, True, False, True], 549, 'East', (15, 7))
Element 42: (3, (15, 7), ['', '.', '%', '.'], [(17, 13), (1, 1), (2, 1)], [False, False, True, False], 16, False, [False, True, False, True], 558, 'East', (16, 7))
Element 43: (3, (16, 7), ['', '.', '%', '%'], [(17, 12), (1, 2), (1, 1)], [False, False, True, True], 14, False, [False, True, False, False], 567, 'South', (16, 6))
Element 44: (3, (16, 6), ['.', '.', '', '.'], [(16, 12), (1, 2), (2, 1)], [False, False, False, False], 12, False, [True, True, False, True], 576, 'East', (17, 6))
Element 45: (3, (17, 6), ['', '.', '%', '.'], [(16, 13), (2, 2), (3, 1)], [False, False, True, False], 10, False, [False, True, False, True], 585, 'East', (18, 6))
Element 46: (3, (18, 6), ['', '%', '%', '%'], [(16, 12), (3, 2), (4, 1)], [False, True, True, True], 8, False, [False, False, False, False], 594, 'West', (17, 6))
Element 47: (3, (17, 6), ['', '.', '%', ''], [(17, 12), (4, 2), (3, 1)], [False, False, True, False], 6, False, [False, True, False, False], 593, 'South', (17, 5))
Element 48: (3, (17, 5), ['.', '.', '', '%'], [(17, 13), (5, 2), (3, 2)], [False, False, False, True], 4, False, [True, True, False, False], 602, 'South', (17, 4))
Element 49: (3, (17, 4), ['.', '.', '', '.'], [(16, 13), (4, 2), (3, 1)], [False, False, False, False], 2, False, [True, True, False, True], 611, 'East', (18, 4))
Element 50: (3, (18, 4), ['', '%', '%', '%'], [(16, 13), (4, 2), (3, 1)], [False, True, True, True], 0, False, [False, False, False, False], 620, 'Stop', (18, 4))
Element 51: #0#
