Element 1: (0, (11, 6), ['.', '%', '.', 'F'], [(9, 8), (15, 3), (17, 8)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (12, 6))
Element 17: (0, (14, 9), ['', '%', '%', '.'], [(16, 5), (11, 3), (16, 13)], [False, True, True, False], 66, False, [False, False, False, True], 2524, 'East', (15, 9))
Element 18: (0, (15, 9), ['', '%', '.', ''], [(17, 5), (11, 2), (16, 12)], [False, True, False, False], 64, False, [False, False, True, False], 2543, 'North', (15, 10))
Element 19: (0, (15, 10), ['%', '', '.', ''], [(17, 6), (11, 1), (15, 12)], [True, False, False, False], 62, False, [False, False, True, False], 2572, 'North', (15, 11))
Element 20: (0, (15, 11), ['%', '', '', ''], [(18, 6), (10, 1), (14, 12)], [True, False, False, False], 60, False, [False, False, False, False], 3591, 'East', (16, 11))
Element 21: (0, (16, 11), ['', '', '', ''], [(17, 6), (10, 2), (14, 13)], [False, False, False, False], 58, False, [False, False, False, False], 3610, 'East', (17, 11))
Element 22: (0, (17, 11), ['', '', '', ''], [(16, 6), (10, 1), (13, 13)], [False, False, False, False], 56, False, [False, False, False, False], 3619, 'East', (18, 11))
Element 23: (0, (18, 11), ['', '', '', '%'], [(16, 7), (9, 1), (12, 13)], [False, False, False, True], 54, False, [False, False, False, False], 3638, 'North', (18, 12))
Element 24: (0, (18, 12), ['', '', '', '%'], [(15, 7), (8, 1), (11, 13)], [False, False, False, True], 52, False, [False, False, False, False], 3657, 'North', (18, 13))
Element 25: (0, (18, 13), ['', '', '%', '%'], [(15, 6), (7, 1), (11, 12)], [False, False, True, True], 50, False, [False, False, False, False], 3676, 'West', (17, 13))
Element 26: (0, (17, 13), ['', '', '%', ''], [(14, 6), (6, 1), (11, 11)], [False, False, True, False], 48, False, [False, False, False, False], 3695, 'South', (17, 12))
Element 27: (0, (17, 12), ['', '', '', ''], [(14, 7), (7, 1), (12, 11)], [False, False, False, False], 46, False, [False, False, False, False], 3704, 'West', (16, 12))
Element 28: (0, (16, 12), ['', '', '', ''], [(13, 7), (8, 1), (13, 11)], [False, False, False, False], 44, False, [False, False, False, False], 3713, 'North', (16, 13))
Element 29: (0, (16, 13), ['%', '', '%', ''], [(12, 7), (9, 1), (12, 11)], [True, False, True, False], 42, False, [False, False, False, False], 3722, 'South', (16, 12))
Element 30: (0, (16, 12), ['', '', '', ''], [(12, 8), (10, 1), (11, 11)], [False, False, False, False], 40, False, [False, False, False, False], 3731, 'West', (15, 12))
Element 31: (0, (15, 12), ['', '', '%', ''], [(12, 9), (11, 1), (10, 11)], [False, False, True, False], 38, False, [False, False, False, False], 3750, 'West', (14, 12))
Element 32: (0, (14, 12), ['%', '%', '', ''], [(11, 9), (12, 1), (10, 12)], [True, True, False, False], 36, False, [False, False, False, False], 3779, 'North', (14, 13))
Element 33: (0, (14, 13), ['', '', '%', '%'], [(12, 9), (13, 1), (9, 12)], [False, False, True, True], 34, False, [False, False, False, False], 3798, 'West', (13, 13))
Element 34: (0, (13, 13), ['', '%', '%', ''], [(13, 9), (14, 1), (9, 13)], [False, True, True, False], 32, False, [False, False, False, False], 3817, 'West', (12, 13))
Element 35: (0, (12, 13), ['', '%', '%', ''], [(14, 9), (15, 1), (9, 12)], [False, True, True, False], 30, False, [False, False, False, False], 3826, 'West', (11, 13))
Element 36: (0, (11, 13), ['%', '', '%', ''], [(15, 9), (16, 1), (9, 11)], [True, False, True, False], 28, False, [False, False, False, False], 3845, 'South', (11, 12))
Element 37: (0, (11, 12), ['', '', '', '%'], [(16, 9), (17, 1), (9, 10)], [False, False, False, True], 26, False, [False, False, False, False], 3864, 'South', (11, 11))
Element 38: (0, (11, 11), ['', '%', '', ''], [(17, 9), (18, 1), (8, 10)], [False, True, False, False], 24, False, [False, False, False, False], 3883, 'East', (12, 11))
Element 39: (0, (12, 11), ['', '%', '%', ''], [(18, 9), (17, 1), (7, 10)], [False, True, True, False], 22, False, [False, False, False, False], 3892, 'East', (13, 11))
Element 40: (0, (13, 11), ['', '%', '%', '%'], [(18, 10), (17, 2), (7, 11)], [False, True, True, True], 20, False, [False, False, False, False], 3911, 'West', (12, 11))
Element 41: (0, (12, 11), ['', '%', '%', ''], [(18, 11), (16, 2), (6, 11)], [False, True, True, False], 18, False, [False, False, False, False], 3930, 'West', (11, 11))
Element 42: (0, (11, 11), ['', '%', '', ''], [(18, 12), (15, 2), (6, 12)], [False, True, False, False], 16, False, [False, False, False, False], 3949, 'West', (10, 11))
Element 43: (0, (10, 11), ['', '%', '', ''], [(18, 13), (16, 2), (6, 13)], [False, True, False, False], 14, False, [False, False, False, False], 3958, 'North', (10, 12))
Element 44: (0, (10, 12), ['', '', '%', ''], [(17, 13), (17, 2), (7, 13)], [False, False, True, False], 12, False, [False, False, False, False], 3967, 'West', (9, 12))
Element 45: (0, (9, 12), ['.', '', '', ''], [(17, 12), (17, 1), (6, 13)], [False, False, False, False], 10, False, [True, False, False, False], 3966, 'West', (8, 12))
Element 46: (0, (8, 12), ['%', '%', '%', ''], [(17, 11), (16, 1), (5, 13)], [True, True, True, False], 8, False, [False, False, False, False], 3985, 'East', (9, 12))
Element 47: (0, (9, 12), ['', '', '', ''], [(17, 10), (16, 2), (5, 12)], [False, False, False, False], 6, False, [False, False, False, False], 3994, 'North', (9, 13))
Element 48: (0, (9, 13), ['%', '', '%', '%'], [(16, 10), (16, 1), (5, 11)], [True, False, True, True], 4, False, [False, False, False, False], 4003, 'South', (9, 12))
Element 49: (0, (9, 12), ['', '', '', ''], [(16, 11), (15, 1), (5, 10)], [False, False, False, False], 2, False, [False, False, False, False], 4012, 'South', (9, 11))
Element 50: (0, (9, 11), ['%', '', '', ''], [(16, 12), (15, 2), (6, 10)], [True, False, False, False], 0, False, [False, False, False, False], 4021, 'Stop', (9, 11))
Element 51: #0#
