Element 1: (1, (11, 6), ['.', '%', '.', 'F'], [(17, 12), (11, 13), (16, 2)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (12, 6))
Element 31: (1, (13, 8), ['', '', '', '%'], [(12, 11), (18, 4), (14, 4)], [False, False, False, True], 38, False, [False, False, False, False], 2669, 'South', (13, 7))
Element 32: (1, (13, 7), ['', '', '', ''], [(13, 11), (17, 4), (14, 5)], [False, False, False, False], 36, False, [False, False, False, False], 2688, 'West', (12, 7))
Element 33: (1, (12, 7), ['', '', '', ''], [(12, 11), (17, 3), (15, 5)], [False, False, False, False], 34, False, [False, False, False, False], 2697, 'East', (13, 7))
Element 34: (1, (13, 7), ['', '', '', ''], [(11, 11), (17, 2), (15, 6)], [False, False, False, False], 32, False, [False, False, False, False], 2696, 'East', (14, 7))
Element 35: (1, (14, 7), ['', '', '%', ''], [(10, 11), (17, 1), (16, 6)], [False, False, True, False], 30, False, [False, False, False, False], 2705, 'East', (15, 7))
Element 36: (1, (15, 7), ['', '', '%', ''], [(10, 12), (18, 1), (17, 6)], [False, False, True, False], 28, False, [False, False, False, False], 2714, 'East', (16, 7))
Element 37: (1, (16, 7), ['', '', '%', '%'], [(9, 12), (17, 1), (18, 6)], [False, False, True, True], 26, False, [False, False, False, False], 2723, 'South', (16, 6))
Element 38: (1, (16, 6), ['', '', '', 'G'], [(9, 13), (16, 1), (17, 6)], [False, False, False, False], 24, False, [False, False, False, False], 2732, 'South', (16, 5))
Element 39: (1, (16, 5), ['', '', 'G', ''], [(9, 12), (16, 2), (16, 6)], [False, False, False, False], 22, False, [False, False, False, False], 2731, 'East', (17, 5))
Element 40: (1, (17, 5), ['', '', '', '%'], [(9, 11), (16, 3), (16, 7)], [False, False, False, True], 20, False, [False, False, False, False], 2740, 'South', (17, 4))
Element 41: (1, (17, 4), ['G', '', '', ''], [(9, 10), (16, 4), (15, 7)], [False, False, False, False], 18, False, [False, False, False, False], 2749, 'East', (18, 4))
Element 42: (1, (18, 4), ['', '%', '%', '%'], [(8, 10), (16, 5), (14, 7)], [False, True, True, True], 16, False, [False, False, False, False], 2758, 'West', (17, 4))
Element 43: (1, (17, 4), ['', '', '', ''], [(7, 10), (15, 5), (14, 6)], [False, False, False, False], 14, False, [False, False, False, False], 2767, 'South', (17, 3))
Element 44: (1, (17, 3), ['', '', '', '%'], [(7, 11), (15, 6), (13, 6)], [False, False, False, True], 12, False, [False, False, False, False], 2776, 'South', (17, 2))
Element 45: (1, (17, 2), ['', '', '', '%'], [(6, 11), (14, 6), (13, 5)], [False, False, False, True], 10, False, [False, False, False, False], 2795, 'South', (17, 1))
Element 46: (1, (17, 1), ['', '%', '', ''], [(6, 12), (14, 5), (13, 4)], [False, True, False, False], 8, False, [False, False, False, False], 2814, 'East', (18, 1))
Element 47: (1, (18, 1), ['', '%', '%', '%'], [(6, 13), (14, 4), (12, 4)], [False, True, True, True], 6, False, [False, False, False, False], 2833, 'West', (17, 1))
Element 48: (1, (17, 1), ['', '%', '', ''], [(7, 13), (14, 3), (11, 4)], [False, True, False, False], 4, False, [False, False, False, False], 2852, 'West', (16, 1))
Element 49: (1, (16, 1), ['', '%', '', ''], [(6, 13), (15, 3), (10, 4)], [False, True, False, False], 2, False, [False, False, False, False], 2861, 'North', (16, 2))
Element 50: (1, (16, 2), ['G', '', '', ''], [(6, 13), (15, 2), (10, 5)], [False, False, False, False], 0, False, [False, False, False, False], 2870, 'Stop', (16, 2))
Element 51: #0#
