Element 1: (2, (16, 3), ['.', '.', '.', 'G'], [(7, 13), (13, 8), (17, 3)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (16, 4))
Element 34: (2, (9, 1), ['.', '%', '%', 'G'], [(11, 12), (13, 11), (10, 1)], [False, True, True, False], 32, False, [True, False, False, False], 2876, 'West', (8, 1))
Element 35: (2, (8, 1), ['.', '%', '%', ''], [(11, 11), (12, 11), (11, 1)], [False, True, True, False], 30, False, [True, False, False, False], 2885, 'West', (7, 1))
Element 36: (2, (7, 1), ['.', '%', '%', ''], [(10, 11), (11, 11), (12, 1)], [False, True, True, False], 28, False, [True, False, False, False], 2894, 'West', (6, 1))
Element 37: (2, (6, 1), ['%', '%', '%', ''], [(10, 12), (10, 11), (13, 1)], [True, True, True, False], 26, False, [False, False, False, False], 2903, 'East', (7, 1))
Element 38: (2, (7, 1), ['', '%', '%', ''], [(9, 12), (10, 12), (14, 1)], [False, True, True, False], 24, False, [False, False, False, False], 2902, 'East', (8, 1))
Element 39: (2, (8, 1), ['', '%', '%', ''], [(9, 11), (9, 12), (15, 1)], [False, True, True, False], 22, False, [False, False, False, False], 2901, 'East', (9, 1))
Element 40: (2, (9, 1), ['', '%', '%', ''], [(9, 10), (9, 13), (16, 1)], [False, True, True, False], 20, False, [False, False, False, False], 2900, 'East', (10, 1))
Element 41: (2, (10, 1), ['', '%', '', ''], [(9, 11), (9, 12), (17, 1)], [False, True, False, False], 18, False, [False, False, False, False], 2899, 'East', (11, 1))
Element 42: (2, (11, 1), ['', '%', '', ''], [(9, 10), (9, 11), (18, 1)], [False, True, False, False], 16, False, [False, False, False, False], 2898, 'East', (12, 1))
Element 43: (2, (12, 1), ['', '%', '%', ''], [(8, 10), (9, 10), (17, 1)], [False, True, True, False], 14, False, [False, False, False, False], 2897, 'East', (13, 1))
Element 44: (2, (13, 1), ['', '%', '%', ''], [(7, 10), (8, 10), (17, 2)], [False, True, True, False], 12, False, [False, False, False, False], 2896, 'East', (14, 1))
Element 45: (2, (14, 1), ['', '%', '%', ''], [(6, 10), (7, 10), (16, 2)], [False, True, True, False], 10, False, [False, False, False, False], 2905, 'East', (15, 1))
Element 46: (2, (15, 1), ['', '%', '', ''], [(5, 10), (7, 11), (16, 3)], [False, True, False, False], 8, False, [False, False, False, False], 2914, 'East', (16, 1))
Element 47: (2, (16, 1), ['', '%', '', ''], [(5, 11), (6, 11), (16, 4)], [False, True, False, False], 6, False, [False, False, False, False], 2923, 'East', (17, 1))
Element 48: (2, (17, 1), ['', '%', '', ''], [(5, 12), (6, 12), (16, 5)], [False, True, False, False], 4, False, [False, False, False, False], 2932, 'North', (17, 2))
Element 49: (2, (17, 2), ['', '', '', '%'], [(5, 13), (6, 13), (16, 4)], [False, False, False, True], 2, False, [False, False, False, False], 2941, 'North', (17, 3))
Element 50: (2, (17, 3), ['G', '', '', '%'], [(5, 13), (6, 13), (16, 3)], [False, False, False, True], 0, False, [False, False, False, False], 2940, 'Stop', (17, 3))
Element 51: #0#
