Element 1: (2, (16, 11), ['.', '.', 'G', '.'], [(4, 10), (3, 1), (16, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (17, 11))
Element 12: (2, (15, 9), ['.', '%', '.', ''], [(12, 11), (3, 2), (18, 9)], [False, True, False, False], 76, False, [True, False, True, False], 338, 'North', (15, 10))
Element 13: (2, (15, 10), ['%', '', '.', ''], [(11, 11), (4, 2), (18, 8)], [True, False, False, False], 74, False, [False, False, True, False], 347, 'North', (15, 11))
Element 14: (2, (15, 11), ['%', '', '.', ''], [(11, 12), (4, 1), (17, 8)], [True, False, False, False], 72, False, [False, False, True, False], 366, 'North', (15, 12))
Element 15: (2, (15, 12), ['.', '', '%', ''], [(11, 13), (3, 1), (17, 9)], [False, False, True, False], 70, False, [True, False, False, False], 385, 'West', (14, 12))
Element 16: (2, (14, 12), ['%', '%', '.', ''], [(12, 13), (3, 2), (17, 10)], [True, True, False, False], 68, False, [False, False, True, False], 404, 'North', (14, 13))
Element 17: (2, (14, 13), ['G', '', '%', '%'], [(13, 13), (3, 1), (17, 11)], [False, False, True, True], 66, False, [False, False, False, False], 423, 'South', (14, 12))
Element 18: (2, (14, 12), ['%', '%', 'G', ''], [(14, 13), (2, 1), (16, 11)], [True, True, False, False], 64, False, [False, False, False, False], 422, 'East', (15, 12))
Element 19: (2, (15, 12), ['G', '', '%', ''], [(14, 12), (2, 2), (16, 10)], [False, False, True, False], 62, False, [False, False, False, False], 421, 'East', (16, 12))
Element 20: (2, (16, 12), ['G', '', '', ''], [(15, 12), (2, 1), (16, 9)], [False, False, False, False], 60, False, [False, False, False, False], 420, 'East', (17, 12))
Element 21: (2, (17, 12), ['G', '', '', ''], [(16, 12), (1, 1), (15, 9)], [False, False, False, False], 58, False, [False, False, False, False], 419, 'East', (18, 12))
Element 22: (2, (18, 12), ['G', '', '', '%'], [(17, 12), (2, 1), (14, 9)], [False, False, False, True], 56, False, [False, False, False, False], 428, 'North', (18, 13))
Element 23: (2, (18, 13), ['', 'G', '%', '%'], [(18, 12), (2, 1), (13, 9)], [False, False, True, True], 54, False, [False, False, False, False], 437, 'West', (17, 13))
Element 24: (2, (17, 13), ['', '', '%', 'G'], [(18, 13), (3, 1), (13, 8)], [False, False, True, False], 52, False, [False, False, False, False], 446, 'West', (16, 13))
Element 25: (2, (16, 13), ['%', '', '%', 'G'], [(17, 13), (4, 1), (13, 7)], [True, False, True, False], 50, False, [False, False, False, False], 455, 'South', (16, 12))
Element 26: (2, (16, 12), ['', '', 'G', ''], [(16, 13), (4, 2), (14, 7)], [False, False, False, False], 48, False, [False, False, False, False], 464, 'North', (16, 13))
Element 27: (2, (16, 13), ['%', '', '%', 'G'], [(17, 13), (5, 2), (15, 7)], [True, False, True, False], 46, False, [False, False, False, False], 473, 'South', (16, 12))
Element 28: (2, (16, 12), ['', '', '', ''], [(18, 13), (4, 2), (16, 7)], [False, False, False, False], 44, False, [False, False, False, False], 482, 'East', (17, 12))
Element 29: (2, (17, 12), ['', '', '', 'G'], [(18, 12), (3, 2), (16, 6)], [False, False, False, False], 42, False, [False, False, False, False], 491, 'North', (17, 13))
Element 30: (2, (17, 13), ['', '', '%', ''], [(18, 11), (2, 2), (17, 6)], [False, False, True, False], 40, False, [False, False, False, False], 500, 'South', (17, 12))
Element 31: (2, (17, 12), ['', '', '', ''], [(18, 10), (1, 2), (18, 6)], [False, False, False, False], 38, False, [False, False, False, False], 509, 'West', (16, 12))
Element 32: (2, (16, 12), ['', '', '', ''], [(18, 9), (1, 1), (17, 6)], [False, False, False, False], 36, False, [False, False, False, False], 508, 'North', (16, 13))
Element 33: (2, (16, 13), ['%', '', '%', ''], [(18, 8), (1, 2), (17, 5)], [True, False, True, False], 34, False, [False, False, False, False], 517, 'South', (16, 12))
Element 34: (2, (16, 12), ['', '', '', ''], [(17, 8), (2, 2), (17, 4)], [False, False, False, False], 32, False, [False, False, False, False], 526, 'West', (15, 12))
Element 35: (2, (15, 12), ['', '', '%', ''], [(17, 9), (3, 2), (18, 4)], [False, False, True, False], 30, False, [False, False, False, False], 535, 'South', (15, 11))
Element 36: (2, (15, 11), ['%', '', '', ''], [(17, 10), (4, 2), (17, 4)], [True, False, False, False], 28, False, [False, False, False, False], 534, 'South', (15, 10))
Element 37: (2, (15, 10), ['%', '', '', ''], [(17, 11), (4, 1), (17, 3)], [True, False, False, False], 26, False, [False, False, False, False], 543, 'South', (15, 9))
Element 38: (2, (15, 9), ['', '%', '', ''], [(16, 11), (3, 1), (17, 2)], [False, True, False, False], 24, False, [False, False, False, False], 552, 'West', (14, 9))
Element 39: (2, (14, 9), ['', '%', '%', ''], [(16, 10), (3, 2), (17, 1)], [False, True, True, False], 22, False, [False, False, False, False], 561, 'West', (13, 9))
Element 40: (2, (13, 9), ['.', '', '%', ''], [(16, 9), (3, 1), (18, 1)], [False, False, True, False], 20, False, [True, False, False, False], 570, 'West', (12, 9))
Element 41: (2, (12, 9), ['.', '.', '%', ''], [(15, 9), (2, 1), (17, 1)], [False, False, True, False], 18, False, [True, True, False, False], 579, 'South', (12, 8))
Element 42: (2, (12, 8), ['%', '.', '', ''], [(15, 10), (2, 2), (16, 1)], [True, False, False, False], 16, False, [False, True, False, False], 598, 'South', (12, 7))
Element 43: (2, (12, 7), ['.', 'F', '', ''], [(15, 11), (2, 1), (16, 2)], [False, False, False, False], 14, False, [True, False, False, False], 617, 'South', (12, 6))
Element 44: (2, (12, 6), ['.', '%', '', '.'], [(15, 10), (1, 1), (16, 3)], [False, True, False, False], 12, False, [True, False, False, True], 1626, 'East', (13, 6))
Element 45: (2, (13, 6), ['', '.', '', '.'], [(15, 9), (2, 1), (16, 4)], [False, False, False, False], 10, False, [False, True, False, True], 1645, 'East', (14, 6))
Element 46: (2, (14, 6), ['', '.', '', '.'], [(14, 9), (2, 1), (16, 5)], [False, False, False, False], 8, False, [False, True, False, True], 1664, 'East', (15, 6))
Element 47: (2, (15, 6), ['', 'G', '', ''], [(13, 9), (3, 1), (15, 5)], [False, False, False, False], 6, False, [False, False, False, False], 1683, 'East', (16, 6))
Element 48: (2, (16, 6), ['', '', '', ''], [(13, 8), (4, 1), (14, 5)], [False, False, False, False], 4, False, [False, False, False, False], 1692, 'East', (17, 6))
Element 49: (2, (17, 6), ['', '', '%', ''], [(13, 7), (4, 2), (14, 4)], [False, False, True, False], 2, False, [False, False, False, False], 1701, 'East', (18, 6))
Element 50: (2, (18, 6), ['', '%', '%', '%'], [(13, 7), (4, 2), (14, 3)], [False, True, True, True], 0, False, [False, False, False, False], 1710, 'Stop', (18, 6))
Element 51: #0#
