Element 1: (0, (13, 7), ['.', 'G', '.', '.'], [(6, 3), (13, 6), (14, 1)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (14, 7))
Element 33: (0, (11, 1), ['', '%', '', '.'], [(16, 3), (12, 13), (13, 8)], [False, True, False, False], 34, False, [False, False, False, True], 2708, 'East', (12, 1))
Element 34: (0, (12, 1), ['', '%', '%', '.'], [(16, 4), (11, 13), (13, 9)], [False, True, True, False], 32, False, [False, False, False, True], 2727, 'East', (13, 1))
Element 35: (0, (13, 1), ['', '%', '%', ''], [(16, 5), (11, 12), (12, 9)], [False, True, True, False], 30, False, [False, False, False, False], 2756, 'East', (14, 1))
Element 36: (0, (14, 1), ['', '%', '%', ''], [(16, 4), (11, 11), (11, 9)], [False, True, True, False], 28, False, [False, False, False, False], 2775, 'East', (15, 1))
Element 37: (0, (15, 1), ['', '%', '', ''], [(16, 3), (12, 11), (12, 9)], [False, True, False, False], 26, False, [False, False, False, False], 2784, 'East', (16, 1))
Element 38: (0, (16, 1), ['', '%', '', ''], [(15, 3), (13, 11), (12, 8)], [False, True, False, False], 24, False, [False, False, False, False], 2793, 'East', (17, 1))
Element 39: (0, (17, 1), ['', '%', '', ''], [(15, 2), (12, 11), (12, 7)], [False, True, False, False], 22, False, [False, False, False, False], 2792, 'East', (18, 1))
Element 40: (0, (18, 1), ['', '%', '%', '%'], [(15, 1), (11, 11), (11, 7)], [False, True, True, True], 20, False, [False, False, False, False], 2801, 'West', (17, 1))
Element 41: (0, (17, 1), ['', '%', '', ''], [(14, 1), (10, 11), (11, 6)], [False, True, False, False], 18, False, [False, False, False, False], 2820, 'North', (17, 2))
Element 42: (0, (17, 2), ['', '', '', '%'], [(13, 1), (10, 12), (10, 6)], [False, False, False, True], 16, False, [False, False, False, False], 2839, 'North', (17, 3))
Element 43: (0, (17, 3), ['', '', '', '%'], [(12, 1), (9, 12), (10, 5)], [False, False, False, True], 14, False, [False, False, False, False], 2858, 'North', (17, 4))
Element 44: (0, (17, 4), ['', '', '', ''], [(11, 1), (9, 13), (9, 5)], [False, False, False, False], 12, False, [False, False, False, False], 2877, 'East', (18, 4))
Element 45: (0, (18, 4), ['', '%', '%', '%'], [(11, 2), (9, 12), (9, 6)], [False, True, True, True], 10, False, [False, False, False, False], 2886, 'West', (17, 4))
Element 46: (0, (17, 4), ['', '', '', ''], [(11, 3), (9, 11), (8, 6)], [False, False, False, False], 8, False, [False, False, False, False], 2905, 'South', (17, 3))
Element 47: (0, (17, 3), ['', '', '', '%'], [(12, 3), (9, 10), (8, 7)], [False, False, False, True], 6, False, [False, False, False, False], 3914, 'South', (17, 2))
Element 48: (0, (17, 2), ['', '', '', '%'], [(13, 3), (8, 10), (8, 8)], [False, False, False, True], 4, False, [False, False, False, False], 3933, 'South', (17, 1))
Element 49: (0, (17, 1), ['', '%', '', ''], [(14, 3), (7, 10), (9, 8)], [False, True, False, False], 2, False, [False, False, False, False], 3952, 'West', (16, 1))
Element 50: (0, (16, 1), ['', '%', '', ''], [(13, 3), (7, 11), (10, 8)], [False, True, False, False], 0, False, [False, False, False, False], 3971, 'Stop', (16, 1))
Element 51: #0#
