Element 1: (2, (11, 6), ['.', '%', '.', 'F'], [(18, 10), (6, 10), (16, 4)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (12, 6))
Element 34: (2, (12, 8), ['%', '', '', ''], [(17, 6), (18, 13), (12, 3)], [True, False, False, False], 32, False, [False, False, False, False], 2756, 'East', (13, 8))
Element 35: (2, (13, 8), ['', '', '', '%'], [(17, 5), (18, 12), (13, 3)], [False, False, False, True], 30, False, [False, False, False, False], 2765, 'South', (13, 7))
Element 36: (2, (13, 7), ['', '', '', ''], [(17, 4), (17, 12), (13, 4)], [False, False, False, False], 28, False, [False, False, False, False], 2774, 'West', (12, 7))
Element 37: (2, (12, 7), ['', '', '', ''], [(18, 4), (18, 12), (13, 5)], [False, False, False, False], 26, False, [False, False, False, False], 2783, 'East', (13, 7))
Element 38: (2, (13, 7), ['', 'G', '', ''], [(17, 4), (18, 11), (13, 6)], [False, False, False, False], 24, False, [False, False, False, False], 2782, 'East', (14, 7))
Element 39: (2, (14, 7), ['', 'G', '%', ''], [(17, 3), (18, 10), (14, 6)], [False, False, True, False], 22, False, [False, False, False, False], 2781, 'East', (15, 7))
Element 40: (2, (15, 7), ['', 'G', '%', ''], [(17, 2), (18, 9), (15, 6)], [False, False, True, False], 20, False, [False, False, False, False], 2780, 'East', (16, 7))
Element 41: (2, (16, 7), ['G', '', '%', '%'], [(17, 1), (18, 8), (15, 7)], [False, False, True, True], 18, False, [False, False, False, False], 2779, 'South', (16, 6))
Element 42: (2, (16, 6), ['', '', 'G', ''], [(18, 1), (17, 8), (16, 7)], [False, False, False, False], 16, False, [False, False, False, False], 2778, 'South', (16, 5))
Element 43: (2, (16, 5), ['', '', '', ''], [(17, 1), (17, 9), (15, 7)], [False, False, False, False], 14, False, [False, False, False, False], 2777, 'East', (17, 5))
Element 44: (2, (17, 5), ['', '', '', '%'], [(16, 1), (17, 10), (14, 7)], [False, False, False, True], 12, False, [False, False, False, False], 2776, 'North', (17, 6))
Element 45: (2, (17, 6), ['', '', '%', ''], [(16, 2), (16, 10), (13, 7)], [False, False, True, False], 10, False, [False, False, False, False], 2775, 'East', (18, 6))
Element 46: (2, (18, 6), ['', '%', '%', '%'], [(16, 3), (16, 9), (13, 8)], [False, True, True, True], 8, False, [False, False, False, False], 2774, 'West', (17, 6))
Element 47: (2, (17, 6), ['', '', '%', ''], [(16, 4), (15, 9), (13, 9)], [False, False, True, False], 6, False, [False, False, False, False], 2773, 'South', (17, 5))
Element 48: (2, (17, 5), ['G', '', '', '%'], [(16, 5), (15, 10), (14, 9)], [False, False, False, True], 4, False, [False, False, False, False], 2772, 'South', (17, 4))
Element 49: (2, (17, 4), ['', '', '', ''], [(15, 5), (15, 11), (15, 9)], [False, False, False, False], 2, False, [False, False, False, False], 2771, 'East', (18, 4))
Element 50: (2, (18, 4), ['', '%', '%', '%'], [(15, 5), (15, 11), (16, 9)], [False, True, True, True], 0, False, [False, False, False, False], 2770, 'Stop', (18, 4))
Element 51: #0#
