Element 1: (2, (7, 4), ['.', 'G', '.', '.'], [(7, 3), (3, 5), (8, 1)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (8, 4))
Element 25: (2, (12, 3), ['.', '%', '', ''], [(18, 10), (2, 5), (17, 6)], [False, True, False, False], 50, False, [True, False, False, False], 2575, 'West', (11, 3))
Element 26: (2, (11, 3), ['%', '.', '', ''], [(18, 11), (1, 5), (18, 6)], [True, False, False, False], 48, False, [False, True, False, False], 2594, 'South', (11, 2))
Element 27: (2, (11, 2), ['.', '', '', '%'], [(18, 12), (2, 5), (17, 6)], [False, False, False, True], 46, False, [True, False, False, False], 2613, 'West', (10, 2))
Element 28: (2, (10, 2), ['%', '', '%', ''], [(18, 13), (2, 5), (16, 6)], [True, False, True, False], 44, False, [False, False, False, False], 2632, 'South', (10, 1))
Element 29: (2, (10, 1), ['', '%', '', ''], [(17, 13), (3, 5), (16, 7)], [False, True, False, False], 42, False, [False, False, False, False], 2641, 'East', (11, 1))
Element 30: (2, (11, 1), ['', '%', '', ''], [(17, 12), (4, 5), (15, 7)], [False, True, False, False], 40, False, [False, False, False, False], 2650, 'East', (12, 1))
Element 31: (2, (12, 1), ['', '%', '%', ''], [(17, 11), (3, 5), (15, 6)], [False, True, True, False], 38, False, [False, False, False, False], 2659, 'East', (13, 1))
Element 32: (2, (13, 1), ['', '%', '%', ''], [(17, 10), (2, 5), (15, 5)], [False, True, True, False], 36, False, [False, False, False, False], 2668, 'East', (14, 1))
Element 33: (2, (14, 1), ['', '%', '%', ''], [(16, 10), (1, 5), (14, 5)], [False, True, True, False], 34, False, [False, False, False, False], 2677, 'East', (15, 1))
Element 34: (2, (15, 1), ['', '%', '', ''], [(16, 11), (2, 5), (13, 5)], [False, True, False, False], 32, False, [False, False, False, False], 2696, 'East', (16, 1))
Element 35: (2, (16, 1), ['', '%', '', ''], [(16, 12), (2, 5), (13, 6)], [False, True, False, False], 30, False, [False, False, False, False], 2705, 'East', (17, 1))
Element 36: (2, (17, 1), ['', '%', '', ''], [(16, 13), (3, 5), (14, 6)], [False, True, False, False], 28, False, [False, False, False, False], 2714, 'East', (18, 1))
Element 37: (2, (18, 1), ['', '%', '%', '%'], [(16, 12), (4, 5), (14, 7)], [False, True, True, True], 26, False, [False, False, False, False], 2713, 'West', (17, 1))
Element 38: (2, (17, 1), ['', '%', '', ''], [(15, 12), (3, 5), (13, 7)], [False, True, False, False], 24, False, [False, False, False, False], 2722, 'North', (17, 2))
Element 39: (2, (17, 2), ['', '', '', '%'], [(15, 11), (2, 5), (12, 7)], [False, False, False, True], 22, False, [False, False, False, False], 2741, 'North', (17, 3))
Element 40: (2, (17, 3), ['', '', '', '%'], [(15, 10), (1, 5), (12, 8)], [False, False, False, True], 20, False, [False, False, False, False], 2760, 'South', (17, 2))
Element 41: (2, (17, 2), ['', '', '', '%'], [(15, 11), (2, 5), (12, 9)], [False, False, False, True], 18, False, [False, False, False, False], 2769, 'South', (17, 1))
Element 42: (2, (17, 1), ['', '%', '', ''], [(15, 12), (2, 5), (11, 9)], [False, True, False, False], 16, False, [False, False, False, False], 2778, 'West', (16, 1))
Element 43: (2, (16, 1), ['', '%', '', ''], [(14, 12), (3, 5), (12, 9)], [False, True, False, False], 14, False, [False, False, False, False], 2787, 'West', (15, 1))
Element 44: (2, (15, 1), ['', '%', '', ''], [(14, 13), (4, 5), (13, 9)], [False, True, False, False], 12, False, [False, False, False, False], 2796, 'West', (14, 1))
Element 45: (2, (14, 1), ['', '%', '%', ''], [(13, 13), (3, 5), (14, 9)], [False, True, True, False], 10, False, [False, False, False, False], 2805, 'West', (13, 1))
Element 46: (2, (13, 1), ['', '%', '%', ''], [(12, 13), (2, 5), (15, 9)], [False, True, True, False], 8, False, [False, False, False, False], 2814, 'West', (12, 1))
Element 47: (2, (12, 1), ['', '%', '%', ''], [(11, 13), (1, 5), (16, 9)], [False, True, True, False], 6, False, [False, False, False, False], 2823, 'West', (11, 1))
Element 48: (2, (11, 1), ['', '%', '', ''], [(11, 12), (2, 5), (17, 9)], [False, True, False, False], 4, False, [False, False, False, False], 2832, 'West', (10, 1))
Element 49: (2, (10, 1), ['', '%', '', ''], [(11, 11), (2, 5), (17, 8)], [False, True, False, False], 2, False, [False, False, False, False], 2851, 'West', (9, 1))
Element 50: (2, (9, 1), ['', '%', '%', ''], [(11, 11), (2, 5), (18, 8)], [False, True, True, False], 0, False, [False, False, False, False], 2860, 'Stop', (9, 1))
Element 51: #0#
