Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(16, 12), (2, 1), (18, 4)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 26: (2, (3, 8), ['', '%', '%', ''], [(14, 9), (4, 1), (14, 5)], [False, True, True, False], 48, False, [False, False, False, False], 2654, 'East', (4, 8))
Element 27: (2, (4, 8), ['', '', '%', ''], [(13, 9), (4, 2), (14, 6)], [False, False, True, False], 46, False, [False, False, False, False], 2673, 'East', (5, 8))
Element 28: (2, (5, 8), ['', '', '%', '%'], [(13, 8), (5, 2), (14, 7)], [False, False, True, True], 44, False, [False, False, False, False], 2692, 'South', (5, 7))
Element 29: (2, (5, 7), ['', '%', '', ''], [(12, 8), (4, 2), (13, 7)], [False, True, False, False], 42, False, [False, False, False, False], 2711, 'West', (4, 7))
Element 30: (2, (4, 7), ['%', '%', '', ''], [(12, 9), (3, 2), (13, 6)], [True, True, False, False], 40, False, [False, False, False, False], 2730, 'East', (5, 7))
Element 31: (2, (5, 7), ['', '%', '', ''], [(11, 9), (2, 2), (12, 6)], [False, True, False, False], 38, False, [False, False, False, False], 3739, 'East', (6, 7))
Element 32: (2, (6, 7), ['', '', '%', ''], [(12, 9), (1, 2), (12, 7)], [False, False, True, False], 36, False, [False, False, False, False], 3748, 'South', (6, 6))
Element 33: (2, (6, 6), ['%', '', '', ''], [(12, 8), (2, 2), (11, 7)], [True, False, False, False], 34, False, [False, False, False, False], 3757, 'South', (6, 5))
Element 34: (2, (6, 5), ['%', '.', '', ''], [(12, 7), (3, 2), (11, 6)], [True, False, False, False], 32, False, [False, True, False, False], 3766, 'South', (6, 4))
Element 35: (2, (6, 4), ['%', '.', '', '.'], [(13, 7), (4, 2), (10, 6)], [True, False, False, False], 30, False, [False, True, False, True], 3785, 'East', (7, 4))
Element 36: (2, (7, 4), ['', '.', '', '.'], [(14, 7), (4, 1), (10, 5)], [False, False, False, False], 28, False, [False, True, False, True], 3804, 'East', (8, 4))
Element 37: (2, (8, 4), ['', '.', '.', '.'], [(15, 7), (3, 1), (10, 4)], [False, False, False, False], 26, False, [False, True, True, True], 3823, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '.', '.', ''], [(16, 7), (3, 2), (11, 4)], [False, False, False, False], 24, False, [False, True, True, False], 3842, 'North', (9, 5))
Element 39: (2, (9, 5), ['.', '', '.', ''], [(16, 6), (3, 1), (12, 4)], [False, False, False, False], 22, False, [True, False, True, False], 3861, 'North', (9, 6))
Element 40: (2, (9, 6), ['', '', '%', ''], [(17, 6), (2, 1), (13, 4)], [False, False, True, False], 20, False, [False, False, False, False], 3880, 'East', (10, 6))
Element 41: (2, (10, 6), ['', '', '%', ''], [(18, 6), (2, 2), (13, 5)], [False, False, True, False], 18, False, [False, False, False, False], 3889, 'East', (11, 6))
Element 42: (2, (11, 6), ['', '%', '', ''], [(17, 6), (2, 1), (13, 4)], [False, True, False, False], 16, False, [False, False, False, False], 3888, 'East', (12, 6))
Element 43: (2, (12, 6), ['', '%', '', ''], [(17, 5), (1, 1), (13, 3)], [False, True, False, False], 14, False, [False, False, False, False], 3897, 'East', (13, 6))
Element 44: (2, (13, 6), ['', '', '', ''], [(17, 4), (1, 2), (12, 3)], [False, False, False, False], 12, False, [False, False, False, False], 3906, 'East', (14, 6))
Element 45: (2, (14, 6), ['', '', '', ''], [(18, 4), (1, 1), (11, 3)], [False, False, False, False], 10, False, [False, False, False, False], 3915, 'East', (15, 6))
Element 46: (2, (15, 6), ['', '', '', ''], [(17, 4), (1, 1), (11, 2)], [False, False, False, False], 8, False, [False, False, False, False], 3924, 'East', (16, 6))
Element 47: (2, (16, 6), ['', '', '', ''], [(17, 3), (2, 1), (11, 1)], [False, False, False, False], 6, False, [False, False, False, False], 3933, 'East', (17, 6))
Element 48: #1#
