Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(16, 3), (6, 12), (8, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 26: (2, (3, 8), ['', '%', '%', ''], [(15, 9), (15, 12), (17, 10)], [False, True, True, False], 48, False, [False, False, False, False], 2714, 'East', (4, 8))
Element 27: (2, (4, 8), ['', '', '%', ''], [(16, 9), (15, 11), (17, 11)], [False, False, True, False], 46, False, [False, False, False, False], 2743, 'East', (5, 8))
Element 28: (2, (5, 8), ['', '', '%', '%'], [(16, 10), (15, 10), (16, 11)], [False, False, True, True], 44, False, [False, False, False, False], 2772, 'South', (5, 7))
Element 29: (2, (5, 7), ['', '%', '', ''], [(17, 10), (16, 10), (15, 11)], [False, True, False, False], 42, False, [False, False, False, False], 2771, 'West', (4, 7))
Element 30: (2, (4, 7), ['%', '%', '', ''], [(18, 10), (17, 10), (15, 10)], [True, True, False, False], 40, False, [False, False, False, False], 2770, 'East', (5, 7))
Element 31: (2, (5, 7), ['', '%', '', ''], [(18, 11), (18, 10), (16, 10)], [False, True, False, False], 38, False, [False, False, False, False], 2769, 'East', (6, 7))
Element 32: (2, (6, 7), ['', '', '%', ''], [(18, 12), (18, 11), (16, 9)], [False, False, True, False], 36, False, [False, False, False, False], 2768, 'South', (6, 6))
Element 33: (2, (6, 6), ['%', '', '', ''], [(18, 13), (18, 12), (15, 9)], [True, False, False, False], 34, False, [False, False, False, False], 2767, 'South', (6, 5))
Element 34: (2, (6, 5), ['%', '.', '', ''], [(17, 13), (18, 13), (14, 9)], [True, False, False, False], 32, False, [False, True, False, False], 2766, 'South', (6, 4))
Element 35: (2, (6, 4), ['%', '.', '', '.'], [(17, 12), (17, 13), (13, 9)], [True, False, False, False], 30, False, [False, True, False, True], 2775, 'East', (7, 4))
Element 36: (2, (7, 4), ['', '.', '', '.'], [(17, 11), (17, 12), (12, 9)], [False, False, False, False], 28, False, [False, True, False, True], 2794, 'East', (8, 4))
Element 37: (2, (8, 4), ['', '.', '.', '.'], [(16, 11), (17, 11), (12, 8)], [False, False, False, False], 26, False, [False, True, True, True], 2813, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '.', '.', '.'], [(16, 12), (16, 11), (12, 7)], [False, False, False, False], 24, False, [False, True, True, True], 2832, 'East', (10, 4))
Element 39: (2, (10, 4), ['', '%', '.', '.'], [(16, 13), (16, 12), (12, 6)], [False, True, False, False], 22, False, [False, False, True, True], 3841, 'East', (11, 4))
Element 40: (2, (11, 4), ['', '.', '%', '.'], [(17, 13), (16, 13), (13, 6)], [False, False, True, False], 20, False, [False, True, False, True], 3860, 'East', (12, 4))
Element 41: (2, (12, 4), ['', '.', '%', '.'], [(17, 12), (16, 12), (13, 5)], [False, False, True, False], 18, False, [False, True, False, True], 3879, 'East', (13, 4))
Element 42: (2, (13, 4), ['', '.', '', '.'], [(17, 11), (16, 11), (14, 5)], [False, False, False, False], 16, False, [False, True, False, True], 3888, 'East', (14, 4))
Element 43: (2, (14, 4), ['', '.', '', '%'], [(17, 10), (17, 11), (15, 5)], [False, False, False, True], 14, False, [False, True, False, False], 3897, 'South', (14, 3))
Element 44: (2, (14, 3), ['.', '%', '', ''], [(17, 11), (17, 12), (16, 5)], [False, True, False, False], 12, False, [True, False, False, False], 3906, 'West', (13, 3))
Element 45: (2, (13, 3), ['.', '%', '', ''], [(16, 11), (16, 12), (17, 5)], [False, True, False, False], 10, False, [True, False, False, False], 3915, 'West', (12, 3))
Element 46: (2, (12, 3), ['.', '%', '', ''], [(17, 11), (17, 12), (17, 6)], [False, True, False, False], 8, False, [True, False, False, False], 3924, 'West', (11, 3))
Element 47: (2, (11, 3), ['%', '.', '', ''], [(16, 11), (17, 13), (18, 6)], [True, False, False, False], 6, False, [False, True, False, False], 3933, 'South', (11, 2))
Element 48: (2, (11, 2), ['.', '.', '', '%'], [(16, 12), (16, 13), (17, 6)], [False, False, False, True], 4, False, [True, True, False, False], 3942, 'South', (11, 1))
Element 49: (2, (11, 1), ['F', '%', '', '.'], [(17, 12), (17, 13), (16, 6)], [False, True, False, False], 2, False, [False, False, False, True], 3951, 'West', (10, 1))
Element 50: #1#
