Element 1: (1, (6, 4), ['%', '.', 'F', '.'], [(17, 3), (8, 1), (8, 10)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (6, 5))
Element 18: (1, (17, 4), ['', '', '', ''], [(16, 9), (14, 4), (17, 12)], [False, False, False, False], 64, False, [False, False, False, False], 3562, 'North', (17, 5))
Element 19: (1, (17, 5), ['', '', '', '%'], [(17, 9), (14, 5), (18, 12)], [False, False, False, True], 62, False, [False, False, False, False], 3591, 'North', (17, 6))
Element 20: (1, (17, 6), ['', '', '%', ''], [(18, 9), (13, 5), (18, 13)], [False, False, True, False], 60, False, [False, False, False, False], 3620, 'East', (18, 6))
Element 21: (1, (18, 6), ['', '%', '%', '%'], [(18, 10), (13, 4), (17, 13)], [False, True, True, True], 58, False, [False, False, False, False], 3649, 'West', (17, 6))
Element 22: (1, (17, 6), ['', '', '%', ''], [(18, 11), (13, 3), (16, 13)], [False, False, True, False], 56, False, [False, False, False, False], 3678, 'West', (16, 6))
Element 23: (1, (16, 6), ['', '', '', ''], [(17, 11), (12, 3), (17, 13)], [False, False, False, False], 54, False, [False, False, False, False], 3697, 'North', (16, 7))
Element 24: (1, (16, 7), ['', '', '%', '%'], [(17, 10), (12, 4), (18, 13)], [False, False, True, True], 52, False, [False, False, False, False], 3716, 'West', (15, 7))
Element 25: (1, (15, 7), ['', '', '%', ''], [(16, 10), (11, 4), (18, 12)], [False, False, True, False], 50, False, [False, False, False, False], 3735, 'West', (14, 7))
Element 26: (1, (14, 7), ['', '', '%', ''], [(16, 11), (11, 3), (18, 11)], [False, False, True, False], 48, False, [False, False, False, False], 3754, 'West', (13, 7))
Element 27: (1, (13, 7), ['.', '', '', ''], [(15, 11), (11, 2), (18, 10)], [False, False, False, False], 46, False, [True, False, False, False], 3773, 'West', (12, 7))
Element 28: (1, (12, 7), ['.', '', '.', ''], [(15, 10), (10, 2), (18, 9)], [False, False, False, False], 44, False, [True, False, True, False], 3802, 'North', (12, 8))
Element 29: (1, (12, 8), ['%', '', '.', ''], [(15, 11), (11, 2), (18, 8)], [True, False, False, False], 42, False, [False, False, True, False], 3821, 'North', (12, 9))
Element 30: (1, (12, 9), ['.', '', '%', ''], [(15, 12), (11, 3), (17, 8)], [False, False, True, False], 40, False, [True, False, False, False], 3840, 'West', (11, 9))
Element 31: (1, (11, 9), ['%', '%', '%', ''], [(16, 12), (11, 4), (17, 9)], [True, True, True, False], 38, False, [False, False, False, False], 3849, 'East', (12, 9))
Element 32: (1, (12, 9), ['', '', '%', ''], [(17, 12), (10, 4), (17, 10)], [False, False, True, False], 36, False, [False, False, False, False], 3858, 'East', (13, 9))
Element 33: (1, (13, 9), ['', '', '%', ''], [(18, 12), (9, 4), (17, 11)], [False, False, True, False], 34, False, [False, False, False, False], 3867, 'East', (14, 9))
Element 34: (1, (14, 9), ['', '%', '%', ''], [(18, 13), (9, 3), (16, 11)], [False, True, True, False], 32, False, [False, False, False, False], 3876, 'East', (15, 9))
Element 35: (1, (15, 9), ['', '%', '', ''], [(17, 13), (8, 3), (16, 10)], [False, True, False, False], 30, False, [False, False, False, False], 3885, 'East', (16, 9))
Element 36: (1, (16, 9), ['', '%', '', ''], [(16, 13), (8, 4), (15, 10)], [False, True, False, False], 28, False, [False, False, False, False], 3894, 'East', (17, 9))
Element 37: (1, (17, 9), ['', '', '', ''], [(17, 13), (7, 4), (15, 11)], [False, False, False, False], 26, False, [False, False, False, False], 3903, 'East', (18, 9))
Element 38: (1, (18, 9), ['', '', '', '%'], [(18, 13), (7, 3), (15, 10)], [False, False, False, True], 24, False, [False, False, False, False], 3912, 'North', (18, 10))
Element 39: (1, (18, 10), ['', '', '', '%'], [(18, 12), (6, 3), (15, 9)], [False, False, False, True], 22, False, [False, False, False, False], 3921, 'North', (18, 11))
Element 40: (1, (18, 11), ['', '', '', '%'], [(17, 12), (6, 4), (16, 9)], [False, False, False, True], 20, False, [False, False, False, False], 3920, 'North', (18, 12))
Element 41: (1, (18, 12), ['', '', '', '%'], [(17, 13), (6, 5), (15, 9)], [False, False, False, True], 18, False, [False, False, False, False], 3919, 'North', (18, 13))
Element 42: (1, (18, 13), ['', '', '%', '%'], [(17, 12), (6, 6), (14, 9)], [False, False, True, True], 16, False, [False, False, False, False], 3928, 'West', (17, 13))
Element 43: (1, (17, 13), ['', '', '%', ''], [(16, 12), (7, 6), (13, 9)], [False, False, True, False], 14, False, [False, False, False, False], 3937, 'South', (17, 12))
Element 44: (1, (17, 12), ['', '', '', ''], [(16, 13), (8, 6), (13, 8)], [False, False, False, False], 12, False, [False, False, False, False], 3946, 'South', (17, 11))
Element 45: #1#
