Element 1: (0, (1, 7), ['%', '.', 'F', '.'], [(3, 6), (4, 11), (8, 9)], [True, False, False, False], 98, False, [False, True, False, True], 0, 'North', (1, 8))
Element 18: (0, (6, 3), ['.', '.', '', ''], [(13, 3), (18, 12), (18, 4)], [False, False, False, False], 64, False, [True, True, False, False], 4523, 'South', (6, 2))
Element 19: (0, (6, 2), ['.', '.', '', '.'], [(13, 4), (18, 11), (18, 5)], [False, False, False, False], 62, False, [True, True, False, True], 4552, 'East', (7, 2))
Element 20: (0, (7, 2), ['', '.', '', '.'], [(13, 5), (18, 10), (17, 5)], [False, False, False, False], 60, False, [False, True, False, True], 4591, 'East', (8, 2))
Element 21: (0, (8, 2), ['', '.', '', ''], [(14, 5), (17, 10), (17, 6)], [False, False, False, False], 58, False, [False, True, False, False], 4630, 'South', (8, 1))
Element 22: (0, (8, 1), ['.', '%', '', '.'], [(15, 5), (17, 11), (17, 7)], [False, True, False, False], 56, False, [True, False, False, True], 4669, 'East', (9, 1))
Element 23: (0, (9, 1), ['', '%', '', '%'], [(16, 5), (17, 12), (18, 7)], [False, True, False, True], 54, False, [False, False, False, False], 4708, 'North', (9, 2))
Element 24: (0, (9, 2), ['', '', '', ''], [(16, 6), (16, 12), (17, 7)], [False, False, False, False], 52, False, [False, False, False, False], 4727, 'East', (10, 2))
Element 25: (0, (10, 2), ['', '%', '.', ''], [(15, 6), (16, 11), (17, 6)], [False, True, False, False], 50, False, [False, False, True, False], 4746, 'North', (10, 3))
Element 26: (0, (10, 3), ['', '', '', '.'], [(15, 7), (16, 10), (16, 6)], [False, False, False, False], 48, False, [False, False, False, True], 4775, 'East', (11, 3))
Element 27: (0, (11, 3), ['', '', '', '%'], [(15, 8), (16, 9), (16, 5)], [False, False, False, True], 46, False, [False, False, False, False], 4804, 'North', (11, 4))
Element 28: (0, (11, 4), ['', '', '%', ''], [(14, 8), (17, 9), (15, 5)], [False, False, True, False], 44, False, [False, False, False, False], 4823, 'East', (12, 4))
Element 29: (0, (12, 4), ['', '%', '.', ''], [(14, 7), (16, 9), (15, 6)], [False, True, False, False], 42, False, [False, False, True, False], 4832, 'North', (12, 5))
Element 30: (0, (12, 5), ['%', '', '.', ''], [(14, 8), (16, 10), (15, 7)], [True, False, False, False], 40, False, [False, False, True, False], 4841, 'North', (12, 6))
Element 31: (0, (12, 6), ['.', '', '%', '.'], [(13, 8), (16, 11), (15, 8)], [False, False, True, False], 38, False, [True, False, False, True], 4860, 'East', (13, 6))
Element 32: (0, (13, 6), ['', '', '%', '%'], [(14, 8), (16, 12), (15, 7)], [False, False, True, True], 36, False, [False, False, False, False], 4869, 'South', (13, 5))
Element 33: (0, (13, 5), ['', '', '', ''], [(15, 8), (15, 12), (14, 7)], [False, False, False, False], 34, False, [False, False, False, False], 4878, 'East', (14, 5))
Element 34: (0, (14, 5), ['', '', '%', ''], [(15, 7), (16, 12), (14, 8)], [False, False, True, False], 32, False, [False, False, False, False], 4877, 'East', (15, 5))
Element 35: (0, (15, 5), ['', '', '', ''], [(14, 7), (17, 12), (13, 8)], [False, False, False, False], 30, False, [False, False, False, False], 4876, 'East', (16, 5))
Element 36: (0, (16, 5), ['', '', '', ''], [(15, 7), (17, 11), (14, 8)], [False, False, False, False], 28, False, [False, False, False, False], 4875, 'East', (17, 5))
Element 37: (0, (17, 5), ['', '', '', ''], [(15, 6), (16, 11), (14, 7)], [False, False, False, False], 26, False, [False, False, False, False], 4874, 'East', (18, 5))
Element 38: (0, (18, 5), ['', '', '%', '%'], [(16, 6), (17, 11), (15, 7)], [False, False, True, True], 24, False, [False, False, False, False], 4873, 'South', (18, 4))
Element 39: (0, (18, 4), ['', '.', '', '%'], [(17, 6), (17, 10), (15, 6)], [False, False, False, True], 22, False, [False, True, False, False], 4872, 'South', (18, 3))
Element 40: (0, (18, 3), ['.', '%', '', '%'], [(17, 7), (17, 9), (15, 5)], [False, True, False, True], 20, False, [True, False, False, False], 4881, 'West', (17, 3))
Element 41: (0, (17, 3), ['.', '%', '', ''], [(18, 7), (17, 10), (14, 5)], [False, True, False, False], 18, False, [True, False, False, False], 4890, 'West', (16, 3))
Element 42: (0, (16, 3), ['%', '%', '', ''], [(17, 7), (16, 10), (13, 5)], [True, True, False, False], 16, False, [False, False, False, False], 4899, 'North', (16, 4))
Element 43: (0, (16, 4), ['', '', '', ''], [(17, 6), (17, 10), (13, 6)], [False, False, False, False], 14, False, [False, False, False, False], 4898, 'East', (17, 4))
Element 44: (0, (17, 4), ['', '', 'G', ''], [(17, 5), (18, 10), (12, 6)], [False, False, False, False], 12, False, [False, False, False, False], 4897, 'West', (16, 4))
Element 45: (0, (16, 4), ['', '', '', ''], [(18, 5), (18, 11), (11, 6)], [False, False, False, False], 10, False, [False, False, False, False], 4906, 'West', (15, 4))
Element 46: (0, (15, 4), ['', '%', '', ''], [(18, 4), (17, 11), (12, 6)], [False, True, False, False], 8, False, [False, False, False, False], 4905, 'West', (14, 4))
Element 47: (0, (14, 4), ['', '', '', ''], [(18, 3), (18, 11), (12, 5)], [False, False, False, False], 6, False, [False, False, False, False], 4904, 'South', (14, 3))
Element 48: (0, (14, 3), ['', '', '', '%'], [(17, 3), (18, 12), (12, 6)], [False, False, False, True], 4, False, [False, False, False, False], 4903, 'South', (14, 2))
Element 49: (0, (14, 2), ['', '.', '', '%'], [(17, 4), (17, 12), (13, 6)], [False, False, False, True], 2, False, [False, True, False, False], 4902, 'South', (14, 1))
Element 50: (0, (14, 1), ['.', '%', '', '.'], [(16, 4), (18, 12), (13, 5)], [False, True, False, False], 0, False, [True, False, False, True], 4911, 'Stop', (14, 1))
Element 51: #0#
