Element 1: (3, (3, 6), ['.', 'G', '.', '.'], [(14, 4), (2, 4), (3, 5)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (4, 6))
Element 17: (3, (2, 5), ['', '', '', ''], [(15, 7), (15, 1), (3, 3)], [False, False, False, False], 66, False, [False, False, False, False], 3453, 'East', (3, 5))
Element 18: (3, (3, 5), ['', '', '', ''], [(15, 8), (14, 1), (4, 3)], [False, False, False, False], 64, False, [False, False, False, False], 3462, 'East', (4, 5))
Element 19: (3, (4, 5), ['', '', '', ''], [(14, 8), (13, 1), (4, 2)], [False, False, False, False], 62, False, [False, False, False, False], 3491, 'East', (5, 5))
Element 20: (3, (5, 5), ['', '%', '', ''], [(14, 7), (12, 1), (5, 2)], [False, True, False, False], 60, False, [False, False, False, False], 3520, 'East', (6, 5))
Element 21: (3, (6, 5), ['', '', '', '%'], [(14, 8), (11, 1), (6, 2)], [False, False, False, True], 58, False, [False, False, False, False], 3539, 'South', (6, 4))
Element 22: (3, (6, 4), ['%', '', '', '%'], [(13, 8), (12, 1), (7, 2)], [True, False, False, True], 56, False, [False, False, False, False], 3558, 'South', (6, 3))
Element 23: (3, (6, 3), ['', '', '', ''], [(14, 8), (13, 1), (8, 2)], [False, False, False, False], 54, False, [False, False, False, False], 3567, 'East', (7, 3))
Element 24: (3, (7, 3), ['', '', '%', ''], [(15, 8), (14, 1), (8, 1)], [False, False, True, False], 52, False, [False, False, False, False], 3576, 'East', (8, 3))
Element 25: (3, (8, 3), ['', '', '.', ''], [(15, 7), (14, 2), (9, 1)], [False, False, False, False], 50, False, [False, False, True, False], 3585, 'North', (8, 4))
Element 26: (3, (8, 4), ['%', '', '.', '.'], [(14, 7), (14, 3), (9, 2)], [True, False, False, False], 48, False, [False, False, True, True], 3594, 'East', (9, 4))
Element 27: (3, (9, 4), ['', '', '.', '.'], [(15, 7), (13, 3), (10, 2)], [False, False, False, False], 46, False, [False, False, True, True], 3613, 'East', (10, 4))
Element 28: (3, (10, 4), ['', 'G', 'F', '.'], [(15, 6), (13, 4), (10, 3)], [False, False, False, False], 44, False, [False, False, False, True], 3642, 'North', (10, 5))
Element 29: (3, (10, 5), ['.', '', '%', '%'], [(15, 5), (13, 5), (11, 3)], [False, False, True, True], 42, False, [True, False, False, False], 4661, 'West', (9, 5))
Element 30: (3, (9, 5), ['.', '', '.', ''], [(14, 5), (13, 6), (11, 4)], [False, False, False, False], 40, False, [True, False, True, False], 4700, 'North', (9, 6))
Element 31: (3, (9, 6), ['.', '', '.', '%'], [(13, 5), (12, 6), (12, 4)], [False, False, False, True], 38, False, [True, False, True, False], 4729, 'North', (9, 7))
Element 32: (3, (9, 7), ['%', '', '.', '.'], [(12, 5), (11, 6), (13, 4)], [True, False, False, False], 36, False, [False, False, True, True], 4758, 'East', (10, 7))
Element 33: (3, (10, 7), ['', '%', '.', '%'], [(12, 6), (11, 6), (14, 4)], [False, True, False, True], 34, False, [False, False, True, False], 4767, 'North', (10, 8))
Element 34: (3, (10, 8), ['.', '', '%', '%'], [(13, 6), (12, 6), (15, 4)], [False, False, True, True], 32, False, [True, False, False, False], 4776, 'West', (9, 8))
Element 35: (3, (9, 8), ['.', '', '%', ''], [(13, 5), (11, 6), (16, 4)], [False, False, True, False], 30, False, [True, False, False, False], 4785, 'West', (8, 8))
Element 36: (3, (8, 8), ['.', '%', '.', ''], [(12, 5), (12, 6), (16, 3)], [False, True, False, False], 28, False, [True, False, True, False], 4804, 'North', (8, 9))
Element 37: (3, (8, 9), ['.', '', '%', '%'], [(12, 4), (12, 5), (17, 3)], [False, False, True, True], 26, False, [True, False, False, False], 4823, 'West', (7, 9))
Element 38: (3, (7, 9), ['.', '.', '%', ''], [(13, 4), (12, 4), (18, 3)], [False, False, True, False], 24, False, [True, True, False, False], 4842, 'South', (7, 8))
Element 39: (3, (7, 8), ['.', '%', '', ''], [(13, 3), (11, 4), (18, 4)], [False, True, False, False], 22, False, [True, False, False, False], 4851, 'West', (6, 8))
Element 40: (3, (6, 8), ['.', '%', '.', ''], [(13, 2), (11, 3), (18, 5)], [False, True, False, False], 20, False, [True, False, True, False], 4860, 'North', (6, 9))
Element 41: (3, (6, 9), ['%', '', '%', ''], [(14, 2), (10, 3), (17, 5)], [True, False, True, False], 18, False, [False, False, False, False], 4869, 'South', (6, 8))
Element 42: (3, (6, 8), ['.', '%', '', ''], [(14, 1), (10, 4), (17, 6)], [False, True, False, False], 16, False, [True, False, False, False], 4868, 'West', (5, 8))
Element 43: (3, (5, 8), ['.', '%', '%', ''], [(15, 1), (10, 5), (17, 7)], [False, True, True, False], 14, False, [True, False, False, False], 4877, 'West', (4, 8))
Element 44: (3, (4, 8), ['%', '%', '%', ''], [(14, 1), (9, 5), (18, 7)], [True, True, True, False], 12, False, [False, False, False, False], 4886, 'East', (5, 8))
Element 45: (3, (5, 8), ['', '%', '%', ''], [(13, 1), (8, 5), (17, 7)], [False, True, True, False], 10, False, [False, False, False, False], 4895, 'East', (6, 8))
Element 46: (3, (6, 8), ['', '%', '', ''], [(12, 1), (8, 6), (17, 6)], [False, True, False, False], 8, False, [False, False, False, False], 4904, 'East', (7, 8))
Element 47: (3, (7, 8), ['', '%', '', ''], [(12, 2), (9, 6), (16, 6)], [False, True, False, False], 6, False, [False, False, False, False], 4903, 'North', (7, 9))
Element 48: (3, (7, 9), ['', '', '%', ''], [(11, 2), (9, 7), (16, 5)], [False, False, True, False], 4, False, [False, False, False, False], 4902, 'West', (6, 9))
Element 49: (3, (6, 9), ['%', '', '%', ''], [(11, 3), (10, 7), (15, 5)], [True, False, True, False], 2, False, [False, False, False, False], 4901, 'East', (7, 9))
Element 50: (3, (7, 9), ['', '', '%', ''], [(11, 3), (10, 7), (15, 5)], [False, False, True, False], 0, False, [False, False, False, False], 4900, 'Stop', (7, 9))
Element 51: #0#
