Element 1: (0, (2, 12), ['.', 'F', '%', '.'], [(6, 11), (10, 7), (16, 12)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (2, 11))
Element 19: (0, (6, 12), ['', '', '', ''], [(8, 12), (17, 6), (10, 12)], [False, False, False, False], 62, False, [False, False, False, False], 3472, 'South', (6, 11))
Element 20: (0, (6, 11), ['', '%', '', '%'], [(9, 12), (17, 7), (10, 13)], [False, True, False, True], 60, False, [False, False, False, False], 3491, 'North', (6, 12))
Element 21: (0, (6, 12), ['', '', '', ''], [(10, 12), (18, 7), (9, 13)], [False, False, False, False], 58, False, [False, False, False, False], 3510, 'East', (7, 12))
Element 22: (0, (7, 12), ['', '%', '', ''], [(10, 12), (17, 7), (9, 12)], [False, True, False, False], 56, False, [False, False, False, False], 3509, 'North', (7, 13))
Element 23: (0, (7, 13), ['', '', '%', '%'], [(10, 13), (17, 6), (8, 12)], [False, False, True, True], 54, False, [False, False, False, False], 3508, 'West', (6, 13))
Element 24: (0, (6, 13), ['', '', '%', ''], [(9, 13), (16, 6), (7, 12)], [False, False, True, False], 52, False, [False, False, False, False], 3517, 'South', (6, 12))
Element 25: (0, (6, 12), ['', '', '', ''], [(10, 13), (16, 5), (7, 13)], [False, False, False, False], 50, False, [False, False, False, False], 3526, 'North', (6, 13))
Element 26: (0, (6, 13), ['', '', '%', ''], [(10, 12), (15, 5), (7, 12)], [False, False, True, False], 48, False, [False, False, False, False], 3535, 'West', (5, 13))
Element 27: (0, (5, 13), ['.', '', '%', ''], [(9, 12), (15, 6), (8, 12)], [False, False, True, False], 46, False, [True, False, False, False], 3544, 'West', (4, 13))
Element 28: (0, (4, 13), ['.', '.', '%', ''], [(9, 13), (15, 7), (9, 12)], [False, False, True, False], 44, False, [True, True, False, False], 3563, 'South', (4, 12))
Element 29: (0, (4, 12), ['.', '', '', ''], [(10, 13), (15, 8), (9, 13)], [False, False, False, False], 42, False, [True, False, False, False], 3582, 'West', (3, 12))
Element 30: (0, (3, 12), ['', '%', '.', ''], [(10, 12), (14, 8), (10, 13)], [False, True, False, False], 40, False, [False, False, True, False], 3601, 'North', (3, 13))
Element 31: (0, (3, 13), ['%', '', '%', ''], [(9, 12), (14, 7), (10, 12)], [True, False, True, False], 38, False, [False, False, False, False], 3620, 'South', (3, 12))
Element 32: (0, (3, 12), ['', '%', '', ''], [(9, 13), (14, 8), (11, 12)], [False, True, False, False], 36, False, [False, False, False, False], 3619, 'East', (4, 12))
Element 33: (0, (4, 12), ['', '', '', ''], [(9, 12), (13, 8), (12, 12)], [False, False, False, False], 34, False, [False, False, False, False], 3628, 'North', (4, 13))
Element 34: (0, (4, 13), ['', '', '%', ''], [(8, 12), (14, 8), (12, 11)], [False, False, True, False], 32, False, [False, False, False, False], 3627, 'West', (3, 13))
Element 35: (0, (3, 13), ['%', '', '%', ''], [(8, 12), (15, 8), (13, 11)], [True, False, True, False], 30, False, [False, False, False, False], 3626, 'East', (4, 13))
Element 36: (0, (4, 13), ['', '', '%', ''], [(7, 12), (15, 7), (13, 12)], [False, False, True, False], 28, False, [False, False, False, False], 3625, 'East', (5, 13))
Element 37: (0, (5, 13), ['', '', '%', ''], [(6, 12), (14, 7), (12, 12)], [False, False, True, False], 26, False, [False, False, False, False], 3624, 'South', (5, 12))
Element 38: (0, (5, 12), ['', '', '', 'G'], [(6, 12), (15, 7), (13, 12)], [False, False, False, False], 24, False, [False, False, False, False], 3623, 'West', (4, 12))
Element 39: (0, (4, 12), ['', '', '', ''], [(6, 11), (15, 6), (13, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3622, 'East', (5, 12))
Element 40: (0, (5, 12), ['', 'G', '', ''], [(5, 11), (15, 5), (12, 13)], [False, False, False, False], 20, False, [False, False, False, False], 3621, 'East', (6, 12))
Element 41: (0, (6, 12), ['G', '', '', ''], [(5, 12), (14, 5), (13, 13)], [False, False, False, False], 18, False, [False, False, False, False], 3630, 'South', (6, 11))
Element 42: (0, (6, 11), ['', '%', '', '%'], [(5, 13), (13, 5), (14, 13)], [False, True, False, True], 16, False, [False, False, False, False], 3639, 'West', (5, 11))
Element 43: (0, (5, 11), ['', '%', '', ''], [(6, 13), (13, 6), (15, 13)], [False, True, False, False], 14, False, [False, False, False, False], 3648, 'East', (6, 11))
Element 44: (0, (6, 11), ['', '%', '', '%'], [(7, 13), (12, 6), (16, 13)], [False, True, False, True], 12, False, [False, False, False, False], 3657, 'West', (5, 11))
Element 45: (0, (5, 11), ['', '%', '', ''], [(6, 13), (12, 5), (17, 13)], [False, True, False, False], 10, False, [False, False, False, False], 3666, 'West', (4, 11))
Element 46: (0, (4, 11), ['%', '', '', ''], [(5, 13), (12, 6), (18, 13)], [True, False, False, False], 8, False, [False, False, False, False], 3665, 'North', (4, 12))
Element 47: (0, (4, 12), ['', '', 'G', ''], [(4, 13), (11, 6), (18, 12)], [False, False, False, False], 6, False, [False, False, False, False], 3674, 'South', (4, 11))
Element 48: (0, (4, 11), ['%', '', 'G', ''], [(4, 12), (12, 6), (18, 11)], [True, False, False, False], 4, False, [False, False, False, False], 3683, 'South', (4, 10))
Element 49: (0, (4, 10), ['', '%', 'G', '%'], [(4, 11), (13, 6), (18, 10)], [False, True, False, True], 2, False, [False, False, False, False], 3692, 'West', (3, 10))
Element 50: (0, (3, 10), ['', '%', '%', 'G'], [(4, 10), (13, 5), (17, 10)], [False, True, True, False], 0, False, [False, False, False, False], 3701, 'Stop', (3, 10))
Element 51: #0#
