Element 1: (3, (10, 4), ['.', '.', 'F', '.'], [(10, 7), (6, 13), (8, 1)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (10, 5))
Element 34: (3, (13, 8), ['%', '%', '%', ''], [(12, 4), (17, 11), (15, 7)], [True, True, True, False], 32, False, [False, False, False, False], 2756, 'Stop', (13, 8))
Element 35: (3, (13, 8), ['%', '%', '%', ''], [(12, 5), (16, 11), (15, 6)], [True, True, True, False], 30, False, [False, False, False, False], 2765, 'Stop', (13, 8))
Element 36: (3, (13, 8), ['%', '%', '%', ''], [(12, 6), (17, 11), (15, 5)], [True, True, True, False], 28, False, [False, False, False, False], 2774, 'Stop', (13, 8))
Element 37: (3, (13, 8), ['%', '%', '%', ''], [(13, 6), (17, 10), (14, 5)], [True, True, True, False], 26, False, [False, False, False, False], 2783, 'Stop', (13, 8))
Element 38: (3, (13, 8), ['%', '%', '%', ''], [(13, 5), (17, 9), (15, 5)], [True, True, True, False], 24, False, [False, False, False, False], 2782, 'Stop', (13, 8))
Element 39: (3, (13, 8), ['%', '%', '%', ''], [(14, 5), (17, 10), (16, 5)], [True, True, True, False], 22, False, [False, False, False, False], 2781, 'East', (14, 8))
Element 40: (3, (14, 8), ['', '', '%', ''], [(15, 5), (16, 10), (16, 6)], [False, False, True, False], 20, False, [False, False, False, False], 2780, 'West', (13, 8))
Element 41: (3, (13, 8), ['%', '%', '%', ''], [(16, 5), (17, 10), (15, 6)], [True, True, True, False], 18, False, [False, False, False, False], 2779, 'East', (14, 8))
Element 42: (3, (14, 8), ['', '', '%', ''], [(17, 5), (18, 10), (16, 6)], [False, False, True, False], 16, False, [False, False, False, False], 2778, 'South', (14, 7))
Element 43: (3, (14, 7), ['%', '%', '', ''], [(18, 5), (18, 11), (17, 6)], [True, True, False, False], 14, False, [False, False, False, False], 2777, 'Stop', (14, 7))
Element 44: (3, (14, 7), ['%', '%', '', ''], [(18, 4), (17, 11), (17, 5)], [True, True, False, False], 12, False, [False, False, False, False], 2776, 'Stop', (14, 7))
Element 45: (3, (14, 7), ['%', '%', '', ''], [(18, 3), (18, 11), (16, 5)], [True, True, False, False], 10, False, [False, False, False, False], 2785, 'Stop', (14, 7))
Element 46: (3, (14, 7), ['%', '%', '', ''], [(17, 3), (18, 12), (17, 5)], [True, True, False, False], 8, False, [False, False, False, False], 2794, 'Stop', (14, 7))
Element 47: (3, (14, 7), ['%', '%', '', ''], [(16, 3), (17, 12), (18, 5)], [True, True, False, False], 6, False, [False, False, False, False], 2803, 'Stop', (14, 7))
Element 48: (3, (14, 7), ['%', '%', '', ''], [(16, 4), (18, 12), (18, 4)], [True, True, False, False], 4, False, [False, False, False, False], 2802, 'Stop', (14, 7))
Element 49: (3, (14, 7), ['%', '%', '', ''], [(17, 4), (18, 13), (18, 3)], [True, True, False, False], 2, False, [False, False, False, False], 2801, 'Stop', (14, 7))
Element 50: (3, (14, 7), ['%', '%', '', ''], [(17, 4), (18, 13), (18, 3)], [True, True, False, False], 0, False, [False, False, False, False], 2800, 'Stop', (14, 7))
Element 51: #0#
