Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(18, 3), (5, 13), (15, 4)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 33: (1, (16, 4), ['', '.', '', ''], [(9, 6), (16, 12), (14, 1)], [False, False, False, False], 34, False, [False, True, False, False], 4797, 'South', (16, 3))
Element 34: (1, (16, 3), ['%', '%', '', ''], [(9, 7), (17, 12), (13, 1)], [True, True, False, False], 32, False, [False, False, False, False], 4816, 'East', (17, 3))
Element 35: (1, (17, 3), ['', '%', '', ''], [(10, 7), (17, 11), (13, 2)], [False, True, False, False], 30, False, [False, False, False, False], 4825, 'East', (18, 3))
Element 36: (1, (18, 3), ['', '%', '', '%'], [(10, 8), (16, 11), (13, 3)], [False, True, False, True], 28, False, [False, False, False, False], 4834, 'North', (18, 4))
Element 37: (1, (18, 4), ['', '', '', '%'], [(9, 8), (17, 11), (13, 4)], [False, False, False, True], 26, False, [False, False, False, False], 4843, 'North', (18, 5))
Element 38: (1, (18, 5), ['', '', '%', '%'], [(8, 8), (17, 10), (13, 5)], [False, False, True, True], 24, False, [False, False, False, False], 4852, 'West', (17, 5))
Element 39: (1, (17, 5), ['', '', '', ''], [(8, 9), (17, 9), (13, 6)], [False, False, False, False], 22, False, [False, False, False, False], 4861, 'North', (17, 6))
Element 40: (1, (17, 6), ['', '', '', '%'], [(7, 9), (17, 10), (12, 6)], [False, False, False, True], 20, False, [False, False, False, False], 4870, 'North', (17, 7))
Element 41: (1, (17, 7), ['%', '', '%', ''], [(7, 8), (16, 10), (11, 6)], [True, False, True, False], 18, False, [False, False, False, False], 4889, 'East', (18, 7))
Element 42: (1, (18, 7), ['', '%', '%', '%'], [(6, 8), (17, 10), (12, 6)], [False, True, True, True], 16, False, [False, False, False, False], 4898, 'West', (17, 7))
Element 43: (1, (17, 7), ['%', '', '%', ''], [(6, 9), (18, 10), (12, 5)], [True, False, True, False], 14, False, [False, False, False, False], 4907, 'South', (17, 6))
Element 44: (1, (17, 6), ['', '', '', '%'], [(6, 8), (18, 11), (12, 4)], [False, False, False, True], 12, False, [False, False, False, False], 4906, 'West', (16, 6))
Element 45: (1, (16, 6), ['', '', '%', ''], [(5, 8), (17, 11), (11, 4)], [False, False, True, False], 10, False, [False, False, False, False], 4915, 'South', (16, 5))
Element 46: (1, (16, 5), ['', '', '', ''], [(4, 8), (18, 11), (11, 3)], [False, False, False, False], 8, False, [False, False, False, False], 4924, 'West', (15, 5))
Element 47: (1, (15, 5), ['', '', '', ''], [(5, 8), (18, 12), (11, 2)], [False, False, False, False], 6, False, [False, False, False, False], 4923, 'North', (15, 6))
Element 48: (1, (15, 6), ['%', '', '', ''], [(6, 8), (17, 12), (12, 2)], [True, False, False, False], 4, False, [False, False, False, False], 4922, 'North', (15, 7))
Element 49: (1, (15, 7), ['', '', '', '%'], [(7, 8), (18, 12), (12, 1)], [False, False, False, True], 2, False, [False, False, False, False], 4921, 'North', (15, 8))
Element 50: (1, (15, 8), ['', '', '%', '%'], [(7, 8), (18, 13), (11, 1)], [False, False, True, True], 0, False, [False, False, False, False], 4920, 'Stop', (15, 8))
Element 51: #0#
