Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(9, 10), (6, 12), (8, 8)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 25: (3, (14, 8), ['.', '.', '%', ''], [(9, 10), (17, 9), (17, 5)], [False, False, True, False], 50, False, [True, True, False, False], 2645, 'South', (14, 7))
Element 26: (3, (14, 7), ['%', '%', '', ''], [(10, 10), (16, 9), (18, 5)], [True, True, False, False], 48, False, [False, False, False, False], 2654, 'North', (14, 8))
Element 27: (3, (14, 8), ['.', '', '%', ''], [(10, 10), (16, 10), (18, 4)], [False, False, True, False], 46, False, [True, False, False, False], 2653, 'West', (13, 8))
Element 28: (3, (13, 8), ['%', '%', '%', ''], [(9, 10), (16, 11), (18, 3)], [True, True, True, False], 44, False, [False, False, False, False], 2672, 'East', (14, 8))
Element 29: (3, (14, 8), ['', '', '%', ''], [(10, 10), (16, 12), (17, 3)], [False, False, True, False], 42, False, [False, False, False, False], 2681, 'East', (15, 8))
Element 30: (3, (15, 8), ['', '', '%', '%'], [(10, 10), (15, 12), (16, 3)], [False, False, True, True], 40, False, [False, False, False, False], 2700, 'South', (15, 7))
Element 31: (3, (15, 7), ['', '', '', '%'], [(9, 10), (16, 12), (16, 4)], [False, False, False, True], 38, False, [False, False, False, False], 2699, 'West', (14, 7))
Element 32: (3, (14, 7), ['%', '%', '', ''], [(10, 10), (17, 12), (17, 4)], [True, True, False, False], 36, False, [False, False, False, False], 2698, 'East', (15, 7))
Element 33: (3, (15, 7), ['', '', '', '%'], [(10, 10), (17, 11), (16, 4)], [False, False, False, True], 34, False, [False, False, False, False], 2697, 'South', (15, 6))
Element 34: (3, (15, 6), ['%', '', '', ''], [(9, 10), (16, 11), (15, 4)], [True, False, False, False], 32, False, [False, False, False, False], 2696, 'South', (15, 5))
Element 35: (3, (15, 5), ['', '', '', ''], [(10, 10), (17, 11), (14, 4)], [False, False, False, False], 30, False, [False, False, False, False], 2695, 'West', (14, 5))
Element 36: (3, (14, 5), ['', '', '%', ''], [(10, 10), (17, 10), (15, 4)], [False, False, True, False], 28, False, [False, False, False, False], 2694, 'West', (13, 5))
Element 37: (3, (13, 5), ['.', '', '.', ''], [(9, 10), (17, 9), (16, 4)], [False, False, False, False], 26, False, [True, False, True, False], 2693, 'North', (13, 6))
Element 38: (3, (13, 6), ['.', '', '%', '%'], [(10, 10), (17, 10), (16, 3)], [False, False, True, True], 24, False, [True, False, False, False], 2702, 'West', (12, 6))
Element 39: (3, (12, 6), ['.', '.', '%', ''], [(10, 10), (16, 10), (17, 3)], [False, False, True, False], 22, False, [True, True, False, False], 2711, 'South', (12, 5))
Element 40: (3, (12, 5), ['%', '', '', ''], [(9, 10), (17, 10), (17, 4)], [True, False, False, False], 20, False, [False, False, False, False], 2720, 'North', (12, 6))
Element 41: (3, (12, 6), ['.', '', '%', ''], [(10, 10), (18, 10), (17, 3)], [False, False, True, False], 18, False, [True, False, False, False], 2719, 'West', (11, 6))
Element 42: (3, (11, 6), ['%', '%', '%', ''], [(10, 10), (18, 11), (18, 3)], [True, True, True, False], 16, False, [False, False, False, False], 2728, 'East', (12, 6))
Element 43: (3, (12, 6), ['', '', '%', ''], [(9, 10), (17, 11), (18, 4)], [False, False, True, False], 14, False, [False, False, False, False], 2727, 'East', (13, 6))
Element 44: (3, (13, 6), ['', '', '%', '%'], [(10, 10), (18, 11), (17, 4)], [False, False, True, True], 12, False, [False, False, False, False], 2726, 'South', (13, 5))
Element 45: (3, (13, 5), ['', '', '', ''], [(10, 10), (18, 12), (18, 4)], [False, False, False, False], 10, False, [False, False, False, False], 2725, 'West', (12, 5))
Element 46: (3, (12, 5), ['%', '', '', ''], [(9, 10), (17, 12), (18, 5)], [True, False, False, False], 8, False, [False, False, False, False], 2724, 'East', (13, 5))
Element 47: (3, (13, 5), ['', '', '', ''], [(10, 10), (18, 12), (17, 5)], [False, False, False, False], 6, False, [False, False, False, False], 2723, 'East', (14, 5))
Element 48: (3, (14, 5), ['', '', '%', ''], [(10, 10), (18, 13), (17, 6)], [False, False, True, False], 4, False, [False, False, False, False], 2722, 'East', (15, 5))
Element 49: (3, (15, 5), ['', '', '', ''], [(9, 10), (17, 13), (17, 7)], [False, False, False, False], 2, False, [False, False, False, False], 2721, 'East', (16, 5))
Element 50: (3, (16, 5), ['', '', '', ''], [(9, 10), (17, 13), (17, 7)], [False, False, False, False], 0, False, [False, False, False, False], 2720, 'Stop', (16, 5))
Element 51: #0#
