Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(5, 5), (2, 1), (12, 11)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 27: (2, (8, 8), ['', '%', '', ''], [(12, 4), (17, 6), (17, 12)], [False, True, False, False], 46, False, [False, False, False, False], 4803, 'East', (9, 8))
Element 28: (2, (9, 8), ['', '', '%', ''], [(13, 4), (16, 6), (17, 11)], [False, False, True, False], 44, False, [False, False, False, False], 4822, 'East', (10, 8))
Element 29: (2, (10, 8), ['', '', '%', '%'], [(13, 5), (16, 5), (16, 11)], [False, False, True, True], 42, False, [False, False, False, False], 4841, 'South', (10, 7))
Element 30: (2, (10, 7), ['', '%', '', '%'], [(14, 5), (15, 5), (17, 11)], [False, True, False, True], 40, False, [False, False, False, False], 4860, 'West', (9, 7))
Element 31: (2, (9, 7), ['%', '', '', ''], [(14, 4), (15, 6), (17, 10)], [True, False, False, False], 38, False, [False, False, False, False], 4869, 'North', (9, 8))
Element 32: (2, (9, 8), ['', '', '%', ''], [(15, 4), (15, 7), (17, 9)], [False, False, True, False], 36, False, [False, False, False, False], 4878, 'South', (9, 7))
Element 33: (2, (9, 7), ['%', '', '', ''], [(16, 4), (15, 8), (17, 10)], [True, False, False, False], 34, False, [False, False, False, False], 4887, 'South', (9, 6))
Element 34: (2, (9, 6), ['.', '', '', '%'], [(16, 3), (14, 8), (16, 10)], [False, False, False, True], 32, False, [True, False, False, False], 4906, 'West', (8, 6))
Element 35: (2, (8, 6), ['%', '.', '%', ''], [(17, 3), (14, 7), (17, 10)], [True, False, True, False], 30, False, [False, True, False, False], 4935, 'South', (8, 5))
Element 36: (2, (8, 5), ['%', '.', '', ''], [(18, 3), (14, 8), (18, 10)], [True, False, False, False], 28, False, [False, True, False, False], 4954, 'South', (8, 4))
Element 37: (2, (8, 4), ['%', '', '', '.'], [(18, 4), (13, 8), (18, 11)], [True, False, False, False], 26, False, [False, False, False, True], 4973, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '', '', ''], [(18, 5), (14, 8), (17, 11)], [False, False, False, False], 24, False, [False, False, False, False], 4982, 'South', (9, 3))
Element 39: (2, (9, 3), ['', '', '', ''], [(17, 5), (15, 8), (18, 11)], [False, False, False, False], 22, False, [False, False, False, False], 4981, 'East', (10, 3))
Element 40: (2, (10, 3), ['', '', '', ''], [(17, 6), (15, 7), (18, 12)], [False, False, False, False], 20, False, [False, False, False, False], 4980, 'East', (11, 3))
Element 41: (2, (11, 3), ['', '', '', '%'], [(17, 7), (14, 7), (17, 12)], [False, False, False, True], 18, False, [False, False, False, False], 4979, 'North', (11, 4))
Element 42: (2, (11, 4), ['', '', '%', ''], [(18, 7), (15, 7), (18, 12)], [False, False, True, False], 16, False, [False, False, False, False], 4978, 'East', (12, 4))
Element 43: (2, (12, 4), ['', '%', '.', ''], [(17, 7), (15, 6), (18, 13)], [False, True, False, False], 14, False, [False, False, True, False], 4977, 'North', (12, 5))
Element 44: (2, (12, 5), ['%', '', '.', ''], [(17, 6), (15, 5), (17, 13)], [True, False, False, False], 12, False, [False, False, True, False], 4986, 'North', (12, 6))
Element 45: (2, (12, 6), ['.', '', '%', '.'], [(16, 6), (14, 5), (17, 12)], [False, False, True, False], 10, False, [True, False, False, True], 4995, 'East', (13, 6))
Element 46: (2, (13, 6), ['', 'G', '%', '%'], [(16, 5), (13, 5), (17, 13)], [False, False, True, True], 8, False, [False, False, False, False], 5004, 'West', (12, 6))
Element 47: (2, (12, 6), ['.', '', '%', 'G'], [(15, 5), (13, 6), (16, 13)], [False, False, True, False], 6, False, [True, False, False, False], 5003, 'West', (11, 6))
Element 48: (2, (11, 6), ['%', '%', '%', 'G'], [(15, 6), (12, 6), (16, 12)], [True, True, True, False], 4, False, [False, False, False, False], 5012, 'Stop', (11, 6))
Element 49: (2, (11, 6), ['%', '%', '%', ''], [(15, 7), (12, 5), (16, 13)], [True, True, True, False], 2, False, [False, False, False, False], 5011, 'East', (12, 6))
Element 50: (2, (12, 6), ['', 'G', '%', ''], [(15, 7), (12, 5), (15, 13)], [False, False, True, False], 0, False, [False, False, False, False], 5010, 'Stop', (12, 6))
Element 51: #0#
