Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(6, 13), (3, 7), (18, 12)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 11))
Element 20: (1, (3, 12), ['', '%', '', ''], [(17, 11), (15, 4), (12, 13)], [False, True, False, False], 60, False, [False, False, False, False], 3580, 'North', (3, 13))
Element 21: (1, (3, 13), ['%', '', '%', ''], [(17, 12), (16, 4), (12, 12)], [True, False, True, False], 58, False, [False, False, False, False], 3589, 'East', (4, 13))
Element 22: (1, (4, 13), ['', '', '%', ''], [(16, 12), (17, 4), (12, 11)], [False, False, True, False], 56, False, [False, False, False, False], 3608, 'East', (5, 13))
Element 23: (1, (5, 13), ['', '', '%', ''], [(16, 11), (18, 4), (13, 11)], [False, False, True, False], 54, False, [False, False, False, False], 3627, 'East', (6, 13))
Element 24: (1, (6, 13), ['', '', '%', ''], [(16, 10), (18, 5), (13, 12)], [False, False, True, False], 52, False, [False, False, False, False], 3636, 'East', (7, 13))
Element 25: (1, (7, 13), ['', '', '%', '%'], [(16, 9), (17, 5), (13, 11)], [False, False, True, True], 50, False, [False, False, False, False], 3645, 'South', (7, 12))
Element 26: (1, (7, 12), ['', '%', '', ''], [(17, 9), (17, 6), (12, 11)], [False, True, False, False], 48, False, [False, False, False, False], 3654, 'East', (8, 12))
Element 27: (1, (8, 12), ['', '%', '%', ''], [(16, 9), (17, 7), (12, 12)], [False, True, True, False], 46, False, [False, False, False, False], 3663, 'East', (9, 12))
Element 28: (1, (9, 12), ['', '%', '.', ''], [(16, 10), (18, 7), (13, 12)], [False, True, False, False], 44, False, [False, False, True, False], 3672, 'North', (9, 13))
Element 29: (1, (9, 13), ['%', '', '%', '.'], [(16, 11), (17, 7), (12, 12)], [True, False, True, False], 42, False, [False, False, False, True], 3681, 'East', (10, 13))
Element 30: (1, (10, 13), ['', '', '%', '%'], [(16, 12), (17, 6), (11, 12)], [False, False, True, True], 40, False, [False, False, False, False], 3690, 'South', (10, 12))
Element 31: (1, (10, 12), ['', '%', '', ''], [(15, 12), (16, 6), (12, 12)], [False, True, False, False], 38, False, [False, False, False, False], 3699, 'East', (11, 12))
Element 32: (1, (11, 12), ['', '%', '%', ''], [(16, 12), (16, 5), (12, 13)], [False, True, True, False], 36, False, [False, False, False, False], 3708, 'East', (12, 12))
Element 33: (1, (12, 12), ['', '', '', ''], [(17, 12), (15, 5), (13, 13)], [False, False, False, False], 34, False, [False, False, False, False], 3717, 'East', (13, 12))
Element 34: (1, (13, 12), ['', '', '', '%'], [(17, 11), (15, 6), (12, 13)], [False, False, False, True], 32, False, [False, False, False, False], 3726, 'North', (13, 13))
Element 35: (1, (13, 13), ['', '', '%', ''], [(16, 11), (15, 7), (12, 12)], [False, False, True, False], 30, False, [False, False, False, False], 3735, 'East', (14, 13))
Element 36: (1, (14, 13), ['', '%', '%', ''], [(17, 11), (15, 8), (11, 12)], [False, True, True, False], 28, False, [False, False, False, False], 3744, 'East', (15, 13))
Element 37: (1, (15, 13), ['', '', '%', ''], [(17, 10), (14, 8), (10, 12)], [False, False, True, False], 26, False, [False, False, False, False], 3753, 'East', (16, 13))
Element 38: (1, (16, 13), ['', '', '%', ''], [(17, 9), (14, 7), (10, 13)], [False, False, True, False], 24, False, [False, False, False, False], 3762, 'East', (17, 13))
Element 39: (1, (17, 13), ['', '', '%', ''], [(17, 10), (14, 8), (9, 13)], [False, False, True, False], 22, False, [False, False, False, False], 3761, 'East', (18, 13))
Element 40: (1, (18, 13), ['', '', '%', '%'], [(16, 10), (13, 8), (9, 12)], [False, False, True, True], 20, False, [False, False, False, False], 3770, 'South', (18, 12))
Element 41: (1, (18, 12), ['', '', '', '%'], [(17, 10), (14, 8), (8, 12)], [False, False, False, True], 18, False, [False, False, False, False], 3769, 'South', (18, 11))
Element 42: (1, (18, 11), ['', 'G', '', '%'], [(18, 10), (15, 8), (7, 12)], [False, False, False, True], 16, False, [False, False, False, False], 3768, 'West', (17, 11))
Element 43: (1, (17, 11), ['', '', '', 'G'], [(18, 11), (15, 7), (7, 13)], [False, False, False, False], 14, False, [False, False, False, False], 3767, 'North', (17, 12))
Element 44: (1, (17, 12), ['', 'G', '', ''], [(17, 11), (14, 7), (6, 13)], [False, False, False, False], 12, False, [False, False, False, False], 3766, 'West', (16, 12))
Element 45: (1, (16, 12), ['', '', '', ''], [(18, 11), (15, 7), (6, 12)], [False, False, False, False], 10, False, [False, False, False, False], 3765, 'South', (16, 11))
Element 46: (1, (16, 11), ['%', '', '', ''], [(18, 12), (15, 6), (6, 11)], [True, False, False, False], 8, False, [False, False, False, False], 3764, 'South', (16, 10))
Element 47: (1, (16, 10), ['%', '', '', ''], [(17, 12), (15, 5), (5, 11)], [True, False, False, False], 6, False, [False, False, False, False], 3763, 'East', (17, 10))
Element 48: (1, (17, 10), ['', '', '', ''], [(18, 12), (14, 5), (5, 12)], [False, False, False, False], 4, False, [False, False, False, False], 3772, 'East', (18, 10))
Element 49: (1, (18, 10), ['', '%', '', '%'], [(18, 13), (13, 5), (5, 13)], [False, True, False, True], 2, False, [False, False, False, False], 3781, 'West', (17, 10))
Element 50: (1, (17, 10), ['', '', '', ''], [(18, 13), (13, 6), (4, 13)], [False, False, False, False], 0, False, [False, False, False, False], 3790, 'Stop', (17, 10))
Element 51: #0#
