Element 1: (2, (17, 12), ['.', '.', '.', 'G'], [(17, 5), (6, 8), (18, 12)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (17, 13))
Element 20: (2, (17, 11), ['', '', '', ''], [(15, 6), (12, 5), (12, 11)], [False, False, False, False], 60, False, [False, False, False, False], 1510, 'South', (17, 10))
Element 21: (2, (17, 10), ['', '', '', ''], [(15, 7), (12, 6), (12, 12)], [False, False, False, False], 58, False, [False, False, False, False], 1529, 'West', (16, 10))
Element 22: (2, (16, 10), ['%', '', '', ''], [(15, 8), (11, 6), (12, 13)], [True, False, False, False], 56, False, [False, False, False, False], 1558, 'South', (16, 9))
Element 23: (2, (16, 9), ['%', '%', '', ''], [(14, 8), (12, 6), (12, 12)], [True, True, False, False], 54, False, [False, False, False, False], 1567, 'North', (16, 10))
Element 24: (2, (16, 10), ['%', '', '', ''], [(14, 7), (13, 6), (11, 12)], [True, False, False, False], 52, False, [False, False, False, False], 1586, 'North', (16, 11))
Element 25: (2, (16, 11), ['%', '', '', ''], [(14, 8), (13, 5), (10, 12)], [True, False, False, False], 50, False, [False, False, False, False], 1595, 'North', (16, 12))
Element 26: (2, (16, 12), ['', '', '', ''], [(13, 8), (12, 5), (10, 13)], [False, False, False, False], 48, False, [False, False, False, False], 1614, 'West', (15, 12))
Element 27: (2, (15, 12), ['%', '%', '', ''], [(14, 8), (13, 5), (9, 13)], [True, True, False, False], 46, False, [False, False, False, False], 1623, 'North', (15, 13))
Element 28: (2, (15, 13), ['', '', '%', ''], [(15, 8), (14, 5), (9, 12)], [False, False, True, False], 44, False, [False, False, False, False], 1632, 'West', (14, 13))
Element 29: (2, (14, 13), ['', '%', '%', ''], [(15, 7), (15, 5), (8, 12)], [False, True, True, False], 42, False, [False, False, False, False], 1641, 'West', (13, 13))
Element 30: (2, (13, 13), ['', '', '%', ''], [(14, 7), (16, 5), (7, 12)], [False, False, True, False], 40, False, [False, False, False, False], 1650, 'South', (13, 12))
Element 31: (2, (13, 12), ['', '', '', '%'], [(15, 7), (17, 5), (7, 13)], [False, False, False, True], 38, False, [False, False, False, False], 1659, 'South', (13, 11))
Element 32: (2, (13, 11), ['', '%', '', '%'], [(15, 6), (18, 5), (6, 13)], [False, True, False, True], 36, False, [False, False, False, False], 1668, 'West', (12, 11))
Element 33: (2, (12, 11), ['%', '%', '', ''], [(15, 5), (18, 4), (6, 12)], [True, True, False, False], 34, False, [False, False, False, False], 1677, 'North', (12, 12))
Element 34: (2, (12, 12), ['', '', '', ''], [(14, 5), (18, 3), (6, 11)], [False, False, False, False], 32, False, [False, False, False, False], 1686, 'North', (12, 13))
Element 35: (2, (12, 13), ['%', '', '%', ''], [(14, 4), (17, 3), (5, 11)], [True, False, True, False], 30, False, [False, False, False, False], 1695, 'South', (12, 12))
Element 36: (2, (12, 12), ['', '', '', ''], [(14, 3), (17, 4), (5, 12)], [False, False, False, False], 28, False, [False, False, False, False], 1714, 'West', (11, 12))
Element 37: (2, (11, 12), ['', '%', '%', ''], [(14, 2), (16, 4), (5, 13)], [False, True, True, False], 26, False, [False, False, False, False], 1733, 'West', (10, 12))
Element 38: (2, (10, 12), ['', '%', '', ''], [(14, 1), (16, 3), (4, 13)], [False, True, False, False], 24, False, [False, False, False, False], 1752, 'North', (10, 13))
Element 39: (2, (10, 13), ['', '', '%', '%'], [(15, 1), (16, 4), (4, 12)], [False, False, True, True], 22, False, [False, False, False, False], 1771, 'West', (9, 13))
Element 40: (2, (9, 13), ['%', '', '%', ''], [(14, 1), (15, 4), (4, 11)], [True, False, True, False], 20, False, [False, False, False, False], 1780, 'South', (9, 12))
Element 41: (2, (9, 12), ['', '%', '', ''], [(13, 1), (16, 4), (4, 10)], [False, True, False, False], 18, False, [False, False, False, False], 1799, 'West', (8, 12))
Element 42: (2, (8, 12), ['', '%', '%', ''], [(13, 2), (17, 4), (3, 10)], [False, True, True, False], 16, False, [False, False, False, False], 1818, 'West', (7, 12))
Element 43: (2, (7, 12), ['', '%', '', ''], [(13, 3), (17, 3), (2, 10)], [False, True, False, False], 14, False, [False, False, False, False], 1837, 'North', (7, 13))
Element 44: (2, (7, 13), ['', '', '%', '%'], [(13, 4), (16, 3), (2, 11)], [False, False, True, True], 12, False, [False, False, False, False], 2836, 'West', (6, 13))
Element 45: (2, (6, 13), ['', '', '%', ''], [(13, 5), (17, 3), (1, 11)], [False, False, True, False], 10, False, [False, False, False, False], 3835, 'South', (6, 12))
Element 46: (2, (6, 12), ['', '', '', ''], [(13, 6), (18, 3), (1, 12)], [False, False, False, False], 8, False, [False, False, False, False], 3844, 'South', (6, 11))
Element 47: (2, (6, 11), ['', '%', '', '%'], [(12, 6), (18, 4), (2, 12)], [False, True, False, True], 6, False, [False, False, False, False], 3853, 'West', (5, 11))
Element 48: (2, (5, 11), ['', '%', '', ''], [(12, 5), (17, 4), (3, 12)], [False, True, False, False], 4, False, [False, False, False, False], 3862, 'North', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(12, 4), (18, 4), (3, 13)], [False, False, False, False], 2, False, [False, False, False, False], 3871, 'North', (5, 13))
Element 50: (2, (5, 13), ['', '', '%', ''], [(12, 4), (18, 4), (3, 12)], [False, False, True, False], 0, False, [False, False, False, False], 3870, 'Stop', (5, 13))
Element 51: #0#
