Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(11, 4), (4, 5), (4, 11)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 36: (3, (9, 8), ['', '', '%', ''], [(12, 6), (14, 4), (17, 11)], [False, False, True, False], 28, False, [False, False, False, False], 5024, 'East', (10, 8))
Element 37: (3, (10, 8), ['', '', '%', '%'], [(12, 5), (15, 4), (16, 11)], [False, False, True, True], 26, False, [False, False, False, False], 5033, 'South', (10, 7))
Element 38: (3, (10, 7), ['', '%', '', '%'], [(12, 6), (16, 4), (17, 11)], [False, True, False, True], 24, False, [False, False, False, False], 5032, 'West', (9, 7))
Element 39: (3, (9, 7), ['%', '', '', ''], [(11, 6), (16, 3), (17, 10)], [True, False, False, False], 22, False, [False, False, False, False], 5051, 'North', (9, 8))
Element 40: (3, (9, 8), ['', '', '%', ''], [(12, 6), (17, 3), (17, 9)], [False, False, True, False], 20, False, [False, False, False, False], 5060, 'South', (9, 7))
Element 41: (3, (9, 7), ['%', '', '', ''], [(13, 6), (18, 3), (17, 10)], [True, False, False, False], 18, False, [False, False, False, False], 5069, 'South', (9, 6))
Element 42: (3, (9, 6), ['', '', '', '%'], [(13, 5), (18, 4), (16, 10)], [False, False, False, True], 16, False, [False, False, False, False], 5068, 'West', (8, 6))
Element 43: (3, (8, 6), ['%', '', '%', ''], [(12, 5), (18, 5), (17, 10)], [True, False, True, False], 14, False, [False, False, False, False], 5067, 'South', (8, 5))
Element 44: (3, (8, 5), ['%', '', '', ''], [(13, 5), (17, 5), (18, 10)], [True, False, False, False], 12, False, [False, False, False, False], 5066, 'South', (8, 4))
Element 45: (3, (8, 4), ['%', '', '', ''], [(14, 5), (17, 6), (18, 11)], [True, False, False, False], 10, False, [False, False, False, False], 5065, 'South', (8, 3))
Element 46: (3, (8, 3), ['', '', '', ''], [(15, 5), (17, 7), (17, 11)], [False, False, False, False], 8, False, [False, False, False, False], 5064, 'South', (8, 2))
Element 47: (3, (8, 2), ['.', '', '', ''], [(16, 5), (18, 7), (18, 11)], [False, False, False, False], 6, False, [True, False, False, False], 5063, 'West', (7, 2))
Element 48: (3, (7, 2), ['.', '.', '', ''], [(16, 6), (17, 7), (18, 12)], [False, False, False, False], 4, False, [True, True, False, False], 5072, 'South', (7, 1))
Element 49: (3, (7, 1), ['.', '%', '', ''], [(15, 6), (17, 6), (17, 12)], [False, True, False, False], 2, False, [True, False, False, False], 5081, 'West', (6, 1))
Element 50: (3, (6, 1), ['.', '%', '.', ''], [(15, 6), (17, 6), (17, 12)], [False, True, False, False], 0, False, [True, False, True, False], 5090, 'Stop', (6, 1))
Element 51: #0#
