Element 1: (2, (2, 12), ['.', 'F', '%', '.'], [(17, 7), (2, 6), (11, 1)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (2, 11))
Element 33: (2, (17, 11), ['.', '', '.', ''], [(14, 8), (16, 6), (17, 3)], [False, False, False, False], 34, False, [True, False, True, False], 3707, 'North', (17, 12))
Element 34: (2, (17, 12), ['.', '', '', ''], [(14, 7), (15, 6), (17, 4)], [False, False, False, False], 32, False, [True, False, False, False], 3716, 'West', (16, 12))
Element 35: (2, (16, 12), ['.', '.', '', ''], [(14, 8), (15, 7), (16, 4)], [False, False, False, False], 30, False, [True, True, False, False], 3725, 'South', (16, 11))
Element 36: (2, (16, 11), ['%', '.', '', ''], [(13, 8), (15, 8), (16, 5)], [True, False, False, False], 28, False, [False, True, False, False], 3734, 'South', (16, 10))
Element 37: (2, (16, 10), ['%', '.', '', ''], [(14, 8), (15, 7), (16, 4)], [True, False, False, False], 26, False, [False, True, False, False], 3743, 'South', (16, 9))
Element 38: (2, (16, 9), ['%', '%', '', '.'], [(15, 8), (14, 7), (16, 3)], [True, True, False, False], 24, False, [False, False, False, True], 3752, 'East', (17, 9))
Element 39: (2, (17, 9), ['', '%', '', '%'], [(15, 7), (14, 8), (16, 4)], [False, True, False, True], 22, False, [False, False, False, False], 3761, 'West', (16, 9))
Element 40: (2, (16, 9), ['%', '%', '', ''], [(14, 7), (13, 8), (17, 4)], [True, True, False, False], 20, False, [False, False, False, False], 3760, 'North', (16, 10))
Element 41: (2, (16, 10), ['%', '', '', ''], [(15, 7), (14, 8), (17, 3)], [True, False, False, False], 18, False, [False, False, False, False], 3759, 'North', (16, 11))
Element 42: (2, (16, 11), ['%', '', '', ''], [(15, 6), (14, 7), (16, 3)], [True, False, False, False], 16, False, [False, False, False, False], 3758, 'North', (16, 12))
Element 43: (2, (16, 12), ['.', '', '', ''], [(15, 5), (15, 7), (17, 3)], [False, False, False, False], 14, False, [True, False, False, False], 3757, 'West', (15, 12))
Element 44: (2, (15, 12), ['%', '%', '', ''], [(15, 4), (15, 6), (18, 3)], [True, True, False, False], 12, False, [False, False, False, False], 3766, 'East', (16, 12))
Element 45: (2, (16, 12), ['', '', '', ''], [(14, 4), (16, 6), (18, 4)], [False, False, False, False], 10, False, [False, False, False, False], 3765, 'East', (17, 12))
Element 46: (2, (17, 12), ['', '', '', ''], [(14, 5), (16, 5), (17, 4)], [False, False, False, False], 8, False, [False, False, False, False], 3764, 'South', (17, 11))
Element 47: (2, (17, 11), ['', '', '', ''], [(13, 5), (16, 4), (18, 4)], [False, False, False, False], 6, False, [False, False, False, False], 3763, 'West', (16, 11))
Element 48: (2, (16, 11), ['%', '', '', ''], [(13, 6), (17, 4), (18, 5)], [True, False, False, False], 4, False, [False, False, False, False], 3772, 'East', (17, 11))
Element 49: (2, (17, 11), ['', '', '', ''], [(12, 6), (18, 4), (17, 5)], [False, False, False, False], 2, False, [False, False, False, False], 3781, 'South', (17, 10))
Element 50: (2, (17, 10), ['', '', '', ''], [(12, 6), (18, 4), (17, 4)], [False, False, False, False], 0, False, [False, False, False, False], 3780, 'Stop', (17, 10))
Element 51: #0#
