Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(18, 5), (8, 2), (18, 11)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 11))
Element 15: (1, (6, 12), ['.', '', '.', '.'], [(16, 3), (14, 8), (16, 13)], [False, False, False, False], 70, False, [True, False, True, True], 3465, 'East', (7, 12))
Element 16: (1, (7, 12), ['', '%', '.', '.'], [(17, 3), (14, 7), (15, 13)], [False, True, False, False], 68, False, [False, False, True, True], 3494, 'East', (8, 12))
Element 17: (1, (8, 12), ['', '%', '%', '.'], [(17, 4), (14, 8), (15, 12)], [False, True, True, False], 66, False, [False, False, False, True], 3513, 'East', (9, 12))
Element 18: (1, (9, 12), ['', '%', '.', '.'], [(16, 4), (13, 8), (15, 13)], [False, True, False, False], 64, False, [False, False, True, True], 3532, 'East', (10, 12))
Element 19: (1, (10, 12), ['', '%', '.', '.'], [(16, 3), (14, 8), (14, 13)], [False, True, False, False], 62, False, [False, False, True, True], 3551, 'East', (11, 12))
Element 20: (1, (11, 12), ['', '%', '%', '.'], [(16, 4), (15, 8), (13, 13)], [False, True, True, False], 60, False, [False, False, False, True], 3570, 'East', (12, 12))
Element 21: (1, (12, 12), ['', '.', '.', 'G'], [(15, 4), (15, 7), (13, 12)], [False, False, False, False], 58, False, [False, True, True, False], 3589, 'North', (12, 13))
Element 22: (1, (12, 13), ['%', '', '%', ''], [(15, 5), (14, 7), (13, 11)], [True, False, True, False], 56, False, [False, False, False, False], 3608, 'East', (13, 13))
Element 23: (1, (13, 13), ['', '', '%', ''], [(14, 5), (15, 7), (12, 11)], [False, False, True, False], 54, False, [False, False, False, False], 3627, 'East', (14, 13))
Element 24: (1, (14, 13), ['', '%', '%', ''], [(13, 5), (15, 6), (12, 12)], [False, True, True, False], 52, False, [False, False, False, False], 3636, 'East', (15, 13))
Element 25: (1, (15, 13), ['', '', '%', ''], [(13, 6), (16, 6), (12, 13)], [False, False, True, False], 50, False, [False, False, False, False], 3645, 'East', (16, 13))
Element 26: (1, (16, 13), ['', '', '%', ''], [(12, 6), (17, 6), (12, 12)], [False, False, True, False], 48, False, [False, False, False, False], 3654, 'East', (17, 13))
Element 27: (1, (17, 13), ['', '', '%', ''], [(12, 5), (17, 7), (11, 12)], [False, False, True, False], 46, False, [False, False, False, False], 3663, 'East', (18, 13))
Element 28: (1, (18, 13), ['', '', '%', '%'], [(12, 4), (18, 7), (10, 12)], [False, False, True, True], 44, False, [False, False, False, False], 3672, 'South', (18, 12))
Element 29: (1, (18, 12), ['', '', '', '%'], [(13, 4), (17, 7), (10, 13)], [False, False, False, True], 42, False, [False, False, False, False], 3691, 'South', (18, 11))
Element 30: (1, (18, 11), ['', '', '', '%'], [(13, 3), (17, 6), (9, 13)], [False, False, False, True], 40, False, [False, False, False, False], 3710, 'South', (18, 10))
Element 31: (1, (18, 10), ['', '%', '', '%'], [(14, 3), (17, 5), (9, 12)], [False, True, False, True], 38, False, [False, False, False, False], 3709, 'West', (17, 10))
Element 32: (1, (17, 10), ['', '', '', ''], [(14, 4), (18, 5), (8, 12)], [False, False, False, False], 36, False, [False, False, False, False], 3708, 'North', (17, 11))
Element 33: (1, (17, 11), ['', '', '', ''], [(14, 3), (18, 4), (7, 12)], [False, False, False, False], 34, False, [False, False, False, False], 3707, 'North', (17, 12))
Element 34: (1, (17, 12), ['', '', '', ''], [(14, 2), (18, 3), (7, 13)], [False, False, False, False], 32, False, [False, False, False, False], 3716, 'West', (16, 12))
Element 35: (1, (16, 12), ['', '', '', ''], [(14, 1), (17, 3), (6, 13)], [False, False, False, False], 30, False, [False, False, False, False], 3735, 'South', (16, 11))
Element 36: (1, (16, 11), ['%', '', '', ''], [(15, 1), (17, 4), (5, 13)], [True, False, False, False], 28, False, [False, False, False, False], 3754, 'South', (16, 10))
Element 37: (1, (16, 10), ['%', '', '', ''], [(14, 1), (16, 4), (5, 12)], [True, False, False, False], 26, False, [False, False, False, False], 3763, 'South', (16, 9))
Element 38: (1, (16, 9), ['%', '%', '', ''], [(13, 1), (16, 5), (4, 12)], [True, True, False, False], 24, False, [False, False, False, False], 3782, 'East', (17, 9))
Element 39: (1, (17, 9), ['', '%', '', '%'], [(12, 1), (16, 4), (4, 13)], [False, True, False, True], 22, False, [False, False, False, False], 3801, 'West', (16, 9))
Element 40: (1, (16, 9), ['%', '%', '', ''], [(11, 1), (16, 3), (3, 13)], [True, True, False, False], 20, False, [False, False, False, False], 3820, 'North', (16, 10))
Element 41: (1, (16, 10), ['%', '', '', ''], [(11, 2), (16, 4), (3, 12)], [True, False, False, False], 18, False, [False, False, False, False], 3829, 'North', (16, 11))
Element 42: (1, (16, 11), ['%', '', '', ''], [(11, 3), (17, 4), (2, 12)], [True, False, False, False], 16, False, [False, False, False, False], 3838, 'North', (16, 12))
Element 43: (1, (16, 12), ['', '', '', ''], [(11, 4), (17, 3), (2, 11)], [False, False, False, False], 14, False, [False, False, False, False], 3847, 'West', (15, 12))
Element 44: (1, (15, 12), ['%', '%', '', ''], [(10, 4), (16, 3), (2, 10)], [True, True, False, False], 12, False, [False, False, False, False], 3856, 'East', (16, 12))
Element 45: (1, (16, 12), ['', '', '', ''], [(10, 5), (17, 3), (3, 10)], [False, False, False, False], 10, False, [False, False, False, False], 4855, 'East', (17, 12))
Element 46: (1, (17, 12), ['', '', '', ''], [(9, 5), (18, 3), (4, 10)], [False, False, False, False], 8, False, [False, False, False, False], 4864, 'South', (17, 11))
Element 47: (1, (17, 11), ['', '', '', ''], [(9, 6), (18, 4), (4, 11)], [False, False, False, False], 6, False, [False, False, False, False], 4873, 'West', (16, 11))
Element 48: (1, (16, 11), ['%', '', '', ''], [(9, 7), (17, 4), (5, 11)], [True, False, False, False], 4, False, [False, False, False, False], 4882, 'East', (17, 11))
Element 49: (1, (17, 11), ['', '', '', ''], [(10, 7), (18, 4), (6, 11)], [False, False, False, False], 2, False, [False, False, False, False], 4891, 'South', (17, 10))
Element 50: (1, (17, 10), ['', '', '', ''], [(10, 7), (18, 5), (6, 12)], [False, False, False, False], 0, False, [False, False, False, False], 4890, 'Stop', (17, 10))
Element 51: #0#
