Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(13, 5), (11, 4), (16, 4)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 13: (1, (7, 3), ['', '.', '%', '.'], [(14, 8), (17, 6), (15, 5)], [False, False, True, False], 74, False, [False, True, False, True], 2337, 'East', (8, 3))
Element 14: (1, (8, 3), ['', '.', '.', '.'], [(15, 8), (17, 7), (15, 6)], [False, False, False, False], 72, False, [False, True, True, True], 2346, 'East', (9, 3))
Element 15: (1, (9, 3), ['', 'F', '.', '.'], [(14, 8), (18, 7), (15, 7)], [False, False, False, False], 70, False, [False, False, True, True], 2355, 'South', (9, 2))
Element 16: (1, (9, 2), ['.', '.', '', '.'], [(14, 7), (17, 7), (15, 8)], [False, False, False, False], 68, False, [True, True, False, True], 3354, 'East', (10, 2))
Element 17: (1, (10, 2), ['', '%', '.', '.'], [(15, 7), (17, 6), (14, 8)], [False, True, False, False], 66, False, [False, False, True, True], 3363, 'East', (11, 2))
Element 18: (1, (11, 2), ['', '.', '.', '.'], [(15, 6), (16, 6), (14, 7)], [False, False, False, False], 64, False, [False, True, True, True], 3372, 'East', (12, 2))
Element 19: (1, (12, 2), ['', '.', '%', '.'], [(16, 6), (16, 5), (14, 8)], [False, False, True, False], 62, False, [False, True, False, True], 3381, 'East', (13, 2))
Element 20: (1, (13, 2), ['', '.', '.', '.'], [(16, 5), (15, 5), (13, 8)], [False, False, False, False], 60, False, [False, True, True, True], 3390, 'East', (14, 2))
Element 21: (1, (14, 2), ['', '.', '.', '%'], [(16, 4), (15, 6), (14, 8)], [False, False, False, True], 58, False, [False, True, True, False], 3399, 'North', (14, 3))
Element 22: (1, (14, 3), ['.', '', '', '%'], [(17, 4), (15, 7), (15, 8)], [False, False, False, True], 56, False, [True, False, False, False], 3408, 'West', (13, 3))
Element 23: (1, (13, 3), ['%', '', '', ''], [(18, 4), (14, 7), (15, 7)], [True, False, False, False], 54, False, [False, False, False, False], 3417, 'North', (13, 4))
Element 24: (1, (13, 4), ['', '', '', ''], [(18, 5), (14, 8), (14, 7)], [False, False, False, False], 52, False, [False, False, False, False], 3416, 'East', (14, 4))
Element 25: (1, (14, 4), ['', '', '', ''], [(17, 5), (15, 8), (15, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3415, 'East', (15, 4))
Element 26: (1, (15, 4), ['', '%', '', ''], [(17, 6), (14, 8), (15, 6)], [False, True, False, False], 48, False, [False, False, False, False], 3414, 'East', (16, 4))
Element 27: (1, (16, 4), ['', '', '', ''], [(17, 7), (13, 8), (15, 5)], [False, False, False, False], 46, False, [False, False, False, False], 3413, 'East', (17, 4))
Element 28: (1, (17, 4), ['', '', '', ''], [(18, 7), (14, 8), (15, 4)], [False, False, False, False], 44, False, [False, False, False, False], 3412, 'East', (18, 4))
Element 29: (1, (18, 4), ['', '', '', '%'], [(17, 7), (14, 7), (14, 4)], [False, False, False, True], 42, False, [False, False, False, False], 3411, 'North', (18, 5))
Element 30: (1, (18, 5), ['', '', '%', '%'], [(17, 6), (15, 7), (14, 5)], [False, False, True, True], 40, False, [False, False, False, False], 3410, 'West', (17, 5))
Element 31: (1, (17, 5), ['', '', '', ''], [(16, 6), (15, 6), (13, 5)], [False, False, False, False], 38, False, [False, False, False, False], 3409, 'North', (17, 6))
Element 32: (1, (17, 6), ['', '', '', '%'], [(16, 5), (15, 5), (12, 5)], [False, False, False, True], 36, False, [False, False, False, False], 3418, 'North', (17, 7))
Element 33: (1, (17, 7), ['%', '', '%', ''], [(16, 4), (14, 5), (12, 6)], [True, False, True, False], 34, False, [False, False, False, False], 3427, 'East', (18, 7))
Element 34: (1, (18, 7), ['', '%', '%', '%'], [(16, 3), (13, 5), (11, 6)], [False, True, True, True], 32, False, [False, False, False, False], 3436, 'West', (17, 7))
Element 35: (1, (17, 7), ['%', '', '%', ''], [(17, 3), (13, 6), (12, 6)], [True, False, True, False], 30, False, [False, False, False, False], 3435, 'South', (17, 6))
Element 36: (1, (17, 6), ['', '', '', '%'], [(18, 3), (13, 5), (13, 6)], [False, False, False, True], 28, False, [False, False, False, False], 3434, 'West', (16, 6))
Element 37: (1, (16, 6), ['', '', '%', ''], [(17, 3), (12, 5), (12, 6)], [False, False, True, False], 26, False, [False, False, False, False], 3433, 'South', (16, 5))
Element 38: (1, (16, 5), ['', '', '', ''], [(16, 3), (13, 5), (12, 5)], [False, False, False, False], 24, False, [False, False, False, False], 3432, 'West', (15, 5))
Element 39: (1, (15, 5), ['G', '', '', ''], [(16, 4), (14, 5), (12, 4)], [False, False, False, False], 22, False, [False, False, False, False], 3431, 'North', (15, 6))
Element 40: (1, (15, 6), ['%', 'G', '', ''], [(17, 4), (15, 5), (13, 4)], [True, False, False, False], 20, False, [False, False, False, False], 3430, 'North', (15, 7))
Element 41: (1, (15, 7), ['', '', '', '%'], [(17, 5), (16, 5), (13, 3)], [False, False, False, True], 18, False, [False, False, False, False], 3429, 'North', (15, 8))
Element 42: (1, (15, 8), ['', '', '%', '%'], [(17, 4), (16, 6), (14, 3)], [False, False, True, True], 16, False, [False, False, False, False], 3428, 'West', (14, 8))
Element 43: (1, (14, 8), ['', '', '%', ''], [(17, 3), (17, 6), (14, 2)], [False, False, True, False], 14, False, [False, False, False, False], 3427, 'South', (14, 7))
Element 44: (1, (14, 7), ['%', '%', '', ''], [(17, 4), (17, 5), (14, 1)], [True, True, False, False], 12, False, [False, False, False, False], 3436, 'North', (14, 8))
Element 45: (1, (14, 8), ['', '', '%', ''], [(16, 4), (16, 5), (15, 1)], [False, False, True, False], 10, False, [False, False, False, False], 3445, 'West', (13, 8))
Element 46: (1, (13, 8), ['%', '%', '%', ''], [(16, 3), (17, 5), (14, 1)], [True, True, True, False], 8, False, [False, False, False, False], 3444, 'East', (14, 8))
Element 47: (1, (14, 8), ['', '', '%', ''], [(16, 4), (18, 5), (13, 1)], [False, False, True, False], 6, False, [False, False, False, False], 3453, 'East', (15, 8))
Element 48: (1, (15, 8), ['', '', '%', '%'], [(15, 4), (18, 4), (12, 1)], [False, False, True, True], 4, False, [False, False, False, False], 3462, 'South', (15, 7))
Element 49: (1, (15, 7), ['', '', '', '%'], [(14, 4), (17, 4), (11, 1)], [False, False, False, True], 2, False, [False, False, False, False], 3471, 'West', (14, 7))
Element 50: (1, (14, 7), ['%', '%', '', ''], [(14, 4), (18, 4), (11, 2)], [True, True, False, False], 0, False, [False, False, False, False], 3470, 'Stop', (14, 7))
Element 51: #0#
