Element 1: (2, (4, 5), ['', '.', '.', '.'], [(17, 10), (3, 6), (10, 8)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (5, 5))
Element 18: (2, (4, 4), ['', '.', '', '%'], [(13, 11), (14, 4), (6, 9)], [False, False, False, True], 64, False, [False, True, False, False], 3532, 'South', (4, 3))
Element 19: (2, (4, 3), ['.', '.', '', '.'], [(12, 11), (15, 4), (7, 9)], [False, False, False, False], 62, False, [True, True, False, True], 3561, 'East', (5, 3))
Element 20: (2, (5, 3), ['', '.', '%', ''], [(12, 12), (16, 4), (8, 9)], [False, False, True, False], 60, False, [False, True, False, False], 3590, 'South', (5, 2))
Element 21: (2, (5, 2), ['.', '.', '', '.'], [(12, 13), (17, 4), (8, 8)], [False, False, False, False], 58, False, [True, True, False, True], 3619, 'East', (6, 2))
Element 22: (2, (6, 2), ['', '.', '', '.'], [(12, 12), (18, 4), (7, 8)], [False, False, False, False], 56, False, [False, True, False, True], 3638, 'East', (7, 2))
Element 23: (2, (7, 2), ['', '.', '', '.'], [(11, 12), (18, 5), (8, 8)], [False, False, False, False], 54, False, [False, True, False, True], 3667, 'East', (8, 2))
Element 24: (2, (8, 2), ['', '.', '', ''], [(10, 12), (17, 5), (9, 8)], [False, False, False, False], 52, False, [False, True, False, False], 3696, 'South', (8, 1))
Element 25: (2, (8, 1), ['.', '%', '', '.'], [(10, 13), (17, 6), (9, 7)], [False, True, False, False], 50, False, [True, False, False, True], 3725, 'East', (9, 1))
Element 26: (2, (9, 1), ['', '%', '', '%'], [(9, 13), (17, 7), (9, 6)], [False, True, False, True], 48, False, [False, False, False, False], 3764, 'North', (9, 2))
Element 27: (2, (9, 2), ['', '', '', ''], [(9, 12), (18, 7), (9, 5)], [False, False, False, False], 46, False, [False, False, False, False], 3793, 'East', (10, 2))
Element 28: (2, (10, 2), ['', '%', '.', ''], [(8, 12), (17, 7), (10, 5)], [False, True, False, False], 44, False, [False, False, True, False], 4802, 'North', (10, 3))
Element 29: (2, (10, 3), ['', '', 'G', '.'], [(7, 12), (17, 6), (10, 4)], [False, False, False, False], 42, False, [False, False, False, True], 4831, 'East', (11, 3))
Element 30: (2, (11, 3), ['', '', 'G', '%'], [(7, 13), (16, 6), (11, 4)], [False, False, False, True], 40, False, [False, False, False, False], 4870, 'South', (11, 2))
Element 31: (2, (11, 2), ['', '.', '', ''], [(6, 13), (16, 5), (12, 4)], [False, False, False, False], 38, False, [False, True, False, False], 4899, 'South', (11, 1))
Element 32: (2, (11, 1), ['%', '%', '', '.'], [(6, 12), (15, 5), (13, 4)], [True, True, False, False], 36, False, [False, False, False, True], 4938, 'East', (12, 1))
Element 33: (2, (12, 1), ['', '%', '', '.'], [(6, 11), (15, 6), (13, 5)], [False, True, False, False], 34, False, [False, False, False, True], 4977, 'East', (13, 1))
Element 34: (2, (13, 1), ['', '%', '', '.'], [(5, 11), (15, 7), (14, 5)], [False, True, False, False], 32, False, [False, False, False, True], 5016, 'East', (14, 1))
Element 35: (2, (14, 1), ['', '%', '', '.'], [(5, 12), (15, 8), (15, 5)], [False, True, False, False], 30, False, [False, False, False, True], 5045, 'East', (15, 1))
Element 36: (2, (15, 1), ['', '%', '%', '%'], [(5, 13), (14, 8), (16, 5)], [False, True, True, True], 28, False, [False, False, False, False], 5074, 'West', (14, 1))
Element 37: (2, (14, 1), ['', '%', '', ''], [(4, 13), (14, 7), (17, 5)], [False, True, False, False], 26, False, [False, False, False, False], 5093, 'North', (14, 2))
Element 38: (2, (14, 2), ['', '', '', '%'], [(4, 12), (14, 8), (18, 5)], [False, False, False, True], 24, False, [False, False, False, False], 5102, 'North', (14, 3))
Element 39: (2, (14, 3), ['.', '', '', '%'], [(4, 11), (13, 8), (18, 4)], [False, False, False, True], 22, False, [True, False, False, False], 5121, 'West', (13, 3))
Element 40: (2, (13, 3), ['%', '', '', ''], [(4, 10), (14, 8), (18, 3)], [True, False, False, False], 20, False, [False, False, False, False], 5150, 'North', (13, 4))
Element 41: (2, (13, 4), ['', '', '', ''], [(3, 10), (15, 8), (17, 3)], [False, False, False, False], 18, False, [False, False, False, False], 5169, 'East', (14, 4))
Element 42: (2, (14, 4), ['', '', '', ''], [(2, 10), (15, 7), (16, 3)], [False, False, False, False], 16, False, [False, False, False, False], 5188, 'East', (15, 4))
Element 43: (2, (15, 4), ['', '%', '', 'G'], [(2, 11), (14, 7), (16, 4)], [False, True, False, False], 14, False, [False, False, False, False], 6187, 'North', (15, 5))
Element 44: #1#
