Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(10, 8), (4, 5), (11, 2)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 25: (2, (13, 8), ['%', '%', '%', ''], [(10, 8), (8, 1), (15, 8)], [True, True, True, False], 50, False, [False, False, False, False], 4695, 'East', (14, 8))
Element 26: (2, (14, 8), ['', '', '%', ''], [(10, 7), (9, 1), (15, 7)], [False, False, True, False], 48, False, [False, False, False, False], 4704, 'West', (13, 8))
Element 27: (2, (13, 8), ['%', '%', '%', ''], [(9, 7), (9, 2), (14, 7)], [True, True, True, False], 46, False, [False, False, False, False], 4703, 'East', (14, 8))
Element 28: (2, (14, 8), ['', '', '%', ''], [(10, 7), (10, 2), (15, 7)], [False, False, True, False], 44, False, [False, False, False, False], 4702, 'West', (13, 8))
Element 29: (2, (13, 8), ['%', '%', '%', ''], [(10, 7), (11, 2), (15, 8)], [True, True, True, False], 42, False, [False, False, False, False], 4701, 'Stop', (13, 8))
Element 30: (2, (13, 8), ['%', '%', '%', ''], [(10, 8), (11, 1), (15, 7)], [True, True, True, False], 40, False, [False, False, False, False], 4710, 'Stop', (13, 8))
Element 31: (2, (13, 8), ['%', '%', '%', ''], [(9, 8), (12, 1), (15, 6)], [True, True, True, False], 38, False, [False, False, False, False], 4719, 'East', (14, 8))
Element 32: (2, (14, 8), ['', '', '%', ''], [(9, 7), (13, 1), (15, 5)], [False, False, True, False], 36, False, [False, False, False, False], 4728, 'West', (13, 8))
Element 33: (2, (13, 8), ['%', '%', '%', ''], [(9, 6), (14, 1), (14, 5)], [True, True, True, False], 34, False, [False, False, False, False], 4737, 'Stop', (13, 8))
Element 34: (2, (13, 8), ['%', '%', '%', ''], [(9, 5), (15, 1), (13, 5)], [True, True, True, False], 32, False, [False, False, False, False], 4746, 'Stop', (13, 8))
Element 35: (2, (13, 8), ['%', '%', '%', ''], [(10, 5), (14, 1), (13, 6)], [True, True, True, False], 30, False, [False, False, False, False], 4755, 'Stop', (13, 8))
Element 36: (2, (13, 8), ['%', '%', '%', ''], [(10, 4), (14, 2), (12, 6)], [True, True, True, False], 28, False, [False, False, False, False], 4764, 'Stop', (13, 8))
Element 37: (2, (13, 8), ['%', '%', '%', ''], [(11, 4), (14, 3), (12, 5)], [True, True, True, False], 26, False, [False, False, False, False], 4773, 'Stop', (13, 8))
Element 38: (2, (13, 8), ['%', '%', '%', ''], [(11, 3), (13, 3), (12, 4)], [True, True, True, False], 24, False, [False, False, False, False], 4782, 'Stop', (13, 8))
Element 39: (2, (13, 8), ['%', '%', '%', ''], [(11, 2), (13, 2), (13, 4)], [True, True, True, False], 22, False, [False, False, False, False], 4781, 'Stop', (13, 8))
Element 40: (2, (13, 8), ['%', '%', '%', ''], [(12, 2), (13, 1), (13, 3)], [True, True, True, False], 20, False, [False, False, False, False], 4780, 'Stop', (13, 8))
Element 41: (2, (13, 8), ['%', '%', '%', ''], [(13, 2), (13, 2), (13, 4)], [True, True, True, False], 18, False, [False, False, False, False], 4779, 'Stop', (13, 8))
Element 42: (2, (13, 8), ['%', '%', '%', ''], [(14, 2), (13, 3), (12, 4)], [True, True, True, False], 16, False, [False, False, False, False], 4778, 'Stop', (13, 8))
Element 43: (2, (13, 8), ['%', '%', '%', ''], [(14, 3), (13, 2), (11, 4)], [True, True, True, False], 14, False, [False, False, False, False], 4777, 'Stop', (13, 8))
Element 44: (2, (13, 8), ['%', '%', '%', ''], [(14, 4), (14, 2), (11, 3)], [True, True, True, False], 12, False, [False, False, False, False], 4776, 'Stop', (13, 8))
Element 45: (2, (13, 8), ['%', '%', '%', ''], [(15, 4), (13, 2), (10, 3)], [True, True, True, False], 10, False, [False, False, False, False], 4775, 'Stop', (13, 8))
Element 46: (2, (13, 8), ['%', '%', '%', ''], [(16, 4), (14, 2), (10, 4)], [True, True, True, False], 8, False, [False, False, False, False], 4774, 'Stop', (13, 8))
Element 47: (2, (13, 8), ['%', '%', '%', ''], [(16, 3), (14, 1), (10, 5)], [True, True, True, False], 6, False, [False, False, False, False], 4783, 'Stop', (13, 8))
Element 48: (2, (13, 8), ['%', '%', '%', ''], [(17, 3), (13, 1), (9, 5)], [True, True, True, False], 4, False, [False, False, False, False], 4792, 'Stop', (13, 8))
Element 49: (2, (13, 8), ['%', '%', '%', ''], [(18, 3), (13, 2), (9, 6)], [True, True, True, False], 2, False, [False, False, False, False], 4801, 'Stop', (13, 8))
Element 50: (2, (13, 8), ['%', '%', '%', ''], [(18, 3), (13, 2), (9, 7)], [True, True, True, False], 0, False, [False, False, False, False], 4800, 'Stop', (13, 8))
Element 51: #0#
