Element 1: (1, (9, 5), ['.', '.', '.', 'F'], [(18, 7), (12, 2), (15, 7)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 5))
Element 16: (1, (17, 6), ['', '', '', '%'], [(15, 7), (16, 5), (13, 6)], [False, False, False, True], 68, False, [False, False, False, False], 1284, 'South', (17, 5))
Element 17: (1, (17, 5), ['', '', '', ''], [(15, 8), (16, 6), (12, 6)], [False, False, False, False], 66, False, [False, False, False, False], 1293, 'East', (18, 5))
Element 18: (1, (18, 5), ['', '', '%', '%'], [(14, 8), (16, 5), (12, 5)], [False, False, True, True], 64, False, [False, False, False, False], 1302, 'South', (18, 4))
Element 19: (1, (18, 4), ['', '', '', '%'], [(14, 7), (15, 5), (12, 4)], [False, False, False, True], 62, False, [False, False, False, False], 1301, 'South', (18, 3))
Element 20: (1, (18, 3), ['', '%', '', '%'], [(14, 8), (15, 6), (13, 4)], [False, True, False, True], 60, False, [False, False, False, False], 1300, 'West', (17, 3))
Element 21: (1, (17, 3), ['', '%', '', ''], [(13, 8), (15, 7), (13, 3)], [False, True, False, False], 58, False, [False, False, False, False], 1309, 'North', (17, 4))
Element 22: (1, (17, 4), ['', '', '', ''], [(14, 8), (15, 8), (14, 3)], [False, False, False, False], 56, False, [False, False, False, False], 1308, 'West', (16, 4))
Element 23: (1, (16, 4), ['', '', '', ''], [(15, 8), (15, 7), (14, 2)], [False, False, False, False], 54, False, [False, False, False, False], 1307, 'South', (16, 3))
Element 24: (1, (16, 3), ['%', '%', '', ''], [(15, 7), (14, 7), (14, 1)], [True, True, False, False], 52, False, [False, False, False, False], 1316, 'North', (16, 4))
Element 25: (1, (16, 4), ['', '', '', ''], [(14, 7), (14, 8), (15, 1)], [False, False, False, False], 50, False, [False, False, False, False], 1325, 'West', (15, 4))
Element 26: (1, (15, 4), ['', '%', '', ''], [(15, 7), (13, 8), (14, 1)], [False, True, False, False], 48, False, [False, False, False, False], 1324, 'West', (14, 4))
Element 27: (1, (14, 4), ['', '', '', ''], [(15, 6), (14, 8), (13, 1)], [False, False, False, False], 46, False, [False, False, False, False], 1333, 'South', (14, 3))
Element 28: (1, (14, 3), ['', '', '', '%'], [(15, 5), (14, 7), (12, 1)], [False, False, False, True], 44, False, [False, False, False, False], 1342, 'South', (14, 2))
Element 29: (1, (14, 2), ['', '', '', '%'], [(15, 4), (15, 7), (11, 1)], [False, False, False, True], 42, False, [False, False, False, False], 1351, 'South', (14, 1))
Element 30: (1, (14, 1), ['', '%', '', ''], [(14, 4), (15, 6), (11, 2)], [False, True, False, False], 40, False, [False, False, False, False], 1360, 'East', (15, 1))
Element 31: (1, (15, 1), ['', '%', '%', '%'], [(14, 5), (15, 5), (11, 3)], [False, True, True, True], 38, False, [False, False, False, False], 1369, 'West', (14, 1))
Element 32: (1, (14, 1), ['', '%', '', ''], [(13, 5), (15, 4), (10, 3)], [False, True, False, False], 36, False, [False, False, False, False], 1378, 'West', (13, 1))
Element 33: (1, (13, 1), ['', '%', '', ''], [(13, 6), (15, 5), (10, 2)], [False, True, False, False], 34, False, [False, False, False, False], 1387, 'North', (13, 2))
Element 34: (1, (13, 2), ['', '', '', ''], [(12, 6), (16, 5), (9, 2)], [False, False, False, False], 32, False, [False, False, False, False], 2386, 'North', (13, 3))
Element 35: (1, (13, 3), ['%', '', '', ''], [(11, 6), (17, 5), (9, 3)], [True, False, False, False], 30, False, [False, False, False, False], 2405, 'South', (13, 2))
Element 36: (1, (13, 2), ['', '', '', ''], [(12, 6), (18, 5), (9, 4)], [False, False, False, False], 28, False, [False, False, False, False], 2414, 'West', (12, 2))
Element 37: (1, (12, 2), ['', '', '%', ''], [(12, 5), (18, 4), (8, 4)], [False, False, True, False], 26, False, [False, False, False, False], 2423, 'South', (12, 1))
Element 38: (1, (12, 1), ['', '%', '', ''], [(12, 4), (18, 3), (8, 5)], [False, True, False, False], 24, False, [False, False, False, False], 2432, 'West', (11, 1))
Element 39: (1, (11, 1), ['%', '%', '', ''], [(13, 4), (17, 3), (8, 6)], [True, True, False, False], 22, False, [False, False, False, False], 2441, 'North', (11, 2))
Element 40: (1, (11, 2), ['', '', '', ''], [(13, 3), (16, 3), (9, 6)], [False, False, False, False], 20, False, [False, False, False, False], 2450, 'North', (11, 3))
Element 41: (1, (11, 3), ['', '', '', '%'], [(14, 3), (17, 3), (9, 7)], [False, False, False, True], 18, False, [False, False, False, False], 2459, 'West', (10, 3))
Element 42: (1, (10, 3), ['', '', '', ''], [(14, 2), (18, 3), (10, 7)], [False, False, False, False], 16, False, [False, False, False, False], 2468, 'South', (10, 2))
Element 43: (1, (10, 2), ['', '%', '', ''], [(14, 1), (18, 4), (10, 8)], [False, True, False, False], 14, False, [False, False, False, False], 2477, 'West', (9, 2))
Element 44: (1, (9, 2), ['.', '.', '', ''], [(15, 1), (17, 4), (9, 8)], [False, False, False, False], 12, False, [True, True, False, False], 2486, 'South', (9, 1))
Element 45: (1, (9, 1), ['.', '%', '', '%'], [(14, 1), (17, 5), (8, 8)], [False, True, False, True], 10, False, [True, False, False, False], 2505, 'West', (8, 1))
Element 46: (1, (8, 1), ['.', '%', '.', ''], [(13, 1), (17, 4), (8, 9)], [False, True, False, False], 8, False, [True, False, True, False], 2524, 'North', (8, 2))
Element 47: (1, (8, 2), ['.', '', '.', ''], [(13, 2), (16, 4), (7, 9)], [False, False, False, False], 6, False, [True, False, True, False], 2543, 'North', (8, 3))
Element 48: (1, (8, 3), ['.', '', '', ''], [(12, 2), (16, 5), (7, 8)], [False, False, False, False], 4, False, [True, False, False, False], 2562, 'West', (7, 3))
Element 49: (1, (7, 3), ['.', '.', '%', ''], [(12, 1), (16, 4), (6, 8)], [False, False, True, False], 2, False, [True, True, False, False], 2581, 'South', (7, 2))
Element 50: (1, (7, 2), ['.', '.', '', ''], [(12, 1), (16, 3), (6, 9)], [False, False, False, False], 0, False, [True, True, False, False], 2600, 'Stop', (7, 2))
Element 51: #0#
