Element 1: (3, (10, 4), ['.', '.', 'F', '.'], [(4, 1), (3, 3), (8, 9)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (10, 5))
Element 15: (3, (7, 9), ['', '', '%', ''], [(13, 4), (16, 4), (12, 5)], [False, False, True, False], 70, False, [False, False, False, False], 2425, 'East', (8, 9))
Element 16: (3, (8, 9), ['', '', '%', '%'], [(13, 5), (17, 4), (12, 6)], [False, False, True, True], 68, False, [False, False, False, False], 2454, 'West', (7, 9))
Element 17: (3, (7, 9), ['', '', '%', ''], [(14, 5), (18, 4), (13, 6)], [False, False, True, False], 66, False, [False, False, False, False], 2483, 'West', (6, 9))
Element 18: (3, (6, 9), ['%', '', '%', ''], [(15, 5), (18, 5), (13, 5)], [True, False, True, False], 64, False, [False, False, False, False], 2502, 'South', (6, 8))
Element 19: (3, (6, 8), ['.', '%', '', ''], [(16, 5), (17, 5), (14, 5)], [False, True, False, False], 62, False, [True, False, False, False], 2521, 'West', (5, 8))
Element 20: (3, (5, 8), ['.', '%', '%', ''], [(16, 6), (17, 6), (15, 5)], [False, True, True, False], 60, False, [True, False, False, False], 2550, 'West', (4, 8))
Element 21: (3, (4, 8), ['%', '%', '%', ''], [(15, 6), (17, 7), (16, 5)], [True, True, True, False], 58, False, [False, False, False, False], 2579, 'East', (5, 8))
Element 22: (3, (5, 8), ['', '%', '%', ''], [(15, 7), (18, 7), (17, 5)], [False, True, True, False], 56, False, [False, False, False, False], 2598, 'East', (6, 8))
Element 23: (3, (6, 8), ['', '%', '', ''], [(15, 8), (17, 7), (18, 5)], [False, True, False, False], 54, False, [False, False, False, False], 2607, 'East', (7, 8))
Element 24: (3, (7, 8), ['', '%', '', ''], [(14, 8), (17, 6), (18, 4)], [False, True, False, False], 52, False, [False, False, False, False], 2616, 'North', (7, 9))
Element 25: (3, (7, 9), ['', '', '%', ''], [(14, 7), (16, 6), (18, 3)], [False, False, True, False], 50, False, [False, False, False, False], 2635, 'South', (7, 8))
Element 26: (3, (7, 8), ['', '%', '', ''], [(14, 8), (16, 5), (17, 3)], [False, True, False, False], 48, False, [False, False, False, False], 2644, 'East', (8, 8))
Element 27: (3, (8, 8), ['', '%', '', ''], [(13, 8), (15, 5), (16, 3)], [False, True, False, False], 46, False, [False, False, False, False], 2663, 'North', (8, 9))
Element 28: (3, (8, 9), ['', '', '%', '%'], [(14, 8), (15, 6), (16, 4)], [False, False, True, True], 44, False, [False, False, False, False], 2662, 'South', (8, 8))
Element 29: (3, (8, 8), ['', '%', '', ''], [(15, 8), (15, 7), (17, 4)], [False, True, False, False], 42, False, [False, False, False, False], 2661, 'East', (9, 8))
Element 30: (3, (9, 8), ['', '', '%', ''], [(14, 8), (15, 8), (16, 4)], [False, False, True, False], 40, False, [False, False, False, False], 2660, 'South', (9, 7))
Element 31: (3, (9, 7), ['%', '', '', ''], [(14, 7), (14, 8), (15, 4)], [True, False, False, False], 38, False, [False, False, False, False], 2659, 'South', (9, 6))
Element 32: (3, (9, 6), ['', '', '', '%'], [(15, 7), (14, 7), (14, 4)], [False, False, False, True], 36, False, [False, False, False, False], 2658, 'West', (8, 6))
Element 33: (3, (8, 6), ['%', '', '%', ''], [(15, 6), (14, 8), (14, 3)], [True, False, True, False], 34, False, [False, False, False, False], 2657, 'South', (8, 5))
Element 34: (3, (8, 5), ['%', '', '', ''], [(16, 6), (13, 8), (14, 2)], [True, False, False, False], 32, False, [False, False, False, False], 2656, 'South', (8, 4))
Element 35: (3, (8, 4), ['%', '', '', ''], [(16, 5), (14, 8), (14, 1)], [True, False, False, False], 30, False, [False, False, False, False], 2665, 'East', (9, 4))
Element 36: (3, (9, 4), ['', '', '', ''], [(16, 4), (15, 8), (15, 1)], [False, False, False, False], 28, False, [False, False, False, False], 2674, 'South', (9, 3))
Element 37: (3, (9, 3), ['', '', '', ''], [(17, 4), (15, 7), (14, 1)], [False, False, False, False], 26, False, [False, False, False, False], 2673, 'East', (10, 3))
Element 38: (3, (10, 3), ['', '', '', ''], [(18, 4), (14, 7), (13, 1)], [False, False, False, False], 24, False, [False, False, False, False], 2682, 'East', (11, 3))
Element 39: (3, (11, 3), ['', '', '', '%'], [(18, 5), (15, 7), (12, 1)], [False, False, False, True], 22, False, [False, False, False, False], 2691, 'North', (11, 4))
Element 40: (3, (11, 4), ['', '', '%', ''], [(17, 5), (15, 6), (11, 1)], [False, False, True, False], 20, False, [False, False, False, False], 2700, 'East', (12, 4))
Element 41: (3, (12, 4), ['', '%', '', ''], [(17, 6), (15, 5), (11, 2)], [False, True, False, False], 18, False, [False, False, False, False], 2699, 'East', (13, 4))
Element 42: (3, (13, 4), ['', '', '', ''], [(17, 7), (14, 5), (12, 2)], [False, False, False, False], 16, False, [False, False, False, False], 2698, 'East', (14, 4))
Element 43: (3, (14, 4), ['', '', '', ''], [(18, 7), (13, 5), (13, 2)], [False, False, False, False], 14, False, [False, False, False, False], 2697, 'East', (15, 4))
Element 44: (3, (15, 4), ['', '%', '', ''], [(17, 7), (13, 6), (13, 3)], [False, True, False, False], 12, False, [False, False, False, False], 2696, 'East', (16, 4))
Element 45: (3, (16, 4), ['', '', '', ''], [(17, 6), (12, 6), (13, 4)], [False, False, False, False], 10, False, [False, False, False, False], 2695, 'East', (17, 4))
Element 46: (3, (17, 4), ['', '', 'G', ''], [(17, 5), (11, 6), (13, 3)], [False, False, False, False], 8, False, [False, False, False, False], 2704, 'East', (18, 4))
Element 47: (3, (18, 4), ['', '', 'G', '%'], [(18, 5), (12, 6), (13, 2)], [False, False, False, True], 6, False, [False, False, False, False], 2703, 'South', (18, 3))
Element 48: (3, (18, 3), ['', '%', 'G', '%'], [(18, 4), (12, 5), (12, 2)], [False, True, False, True], 4, False, [False, False, False, False], 2702, 'West', (17, 3))
Element 49: (3, (17, 3), ['', '%', '', 'G'], [(18, 3), (12, 6), (11, 2)], [False, True, False, False], 2, False, [False, False, False, False], 2701, 'West', (16, 3))
Element 50: (3, (16, 3), ['%', '%', '', ''], [(18, 3), (12, 6), (11, 2)], [True, True, False, False], 0, False, [False, False, False, False], 2700, 'Stop', (16, 3))
Element 51: #0#
