Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(17, 11), (9, 10), (18, 1)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(12, 13), (9, 10), (18, 1)], [False, True, False, False], 64, False, [False, False, True, True], 3312, 'East', (11, 2))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(12, 12), (9, 10), (18, 1)], [False, False, False, False], 62, False, [False, True, True, True], 3321, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', '.'], [(11, 12), (10, 10), (17, 1)], [False, False, True, False], 60, False, [False, True, False, True], 3340, 'East', (13, 2))
Element 21: (1, (13, 2), ['', '.', '.', '.'], [(10, 12), (9, 10), (18, 1)], [False, False, False, False], 58, False, [False, True, True, True], 3359, 'East', (14, 2))
Element 22: (1, (14, 2), ['', '.', '.', '%'], [(10, 13), (9, 10), (18, 1)], [False, False, False, True], 56, False, [False, True, True, False], 3378, 'North', (14, 3))
Element 23: (1, (14, 3), ['.', '', '.', '%'], [(9, 13), (10, 10), (17, 1)], [False, False, False, True], 54, False, [True, False, True, False], 3397, 'North', (14, 4))
Element 24: (1, (14, 4), ['.', '', '.', '.'], [(9, 12), (9, 10), (18, 1)], [False, False, False, False], 52, False, [True, False, True, True], 3416, 'East', (15, 4))
Element 25: (1, (15, 4), ['', '%', '.', '.'], [(8, 12), (9, 10), (18, 1)], [False, True, False, False], 50, False, [False, False, True, True], 3435, 'East', (16, 4))
Element 26: (1, (16, 4), ['', '.', '.', '.'], [(7, 12), (10, 10), (17, 1)], [False, False, False, False], 48, False, [False, True, True, True], 3454, 'East', (17, 4))
Element 27: (1, (17, 4), ['', '.', '.', '.'], [(7, 13), (9, 10), (18, 1)], [False, False, False, False], 46, False, [False, True, True, True], 3473, 'East', (18, 4))
Element 28: (1, (18, 4), ['', '.', '.', '%'], [(6, 13), (9, 10), (18, 1)], [False, False, False, True], 44, False, [False, True, True, False], 3492, 'North', (18, 5))
Element 29: (1, (18, 5), ['.', '', '%', '%'], [(6, 12), (10, 10), (17, 1)], [False, False, True, True], 42, False, [True, False, False, False], 3511, 'West', (17, 5))
Element 30: (1, (17, 5), ['.', '', '.', ''], [(6, 11), (9, 10), (18, 1)], [False, False, False, False], 40, False, [True, False, True, False], 3530, 'North', (17, 6))
Element 31: (1, (17, 6), ['.', '', '.', '%'], [(5, 11), (9, 10), (18, 1)], [False, False, False, True], 38, False, [True, False, True, False], 3549, 'North', (17, 7))
Element 32: (1, (17, 7), ['%', '', '%', '.'], [(5, 12), (10, 10), (17, 1)], [True, False, True, False], 36, False, [False, False, False, True], 3568, 'East', (18, 7))
Element 33: (1, (18, 7), ['', '%', '%', '%'], [(5, 13), (9, 10), (18, 1)], [False, True, True, True], 34, False, [False, False, False, False], 3587, 'West', (17, 7))
Element 34: (1, (17, 7), ['%', '', '%', ''], [(4, 13), (9, 10), (18, 1)], [True, False, True, False], 32, False, [False, False, False, False], 3596, 'South', (17, 6))
Element 35: (1, (17, 6), ['.', '', '', '%'], [(4, 12), (10, 10), (17, 1)], [False, False, False, True], 30, False, [True, False, False, False], 3605, 'West', (16, 6))
Element 36: (1, (16, 6), ['.', '.', '%', ''], [(4, 11), (9, 10), (18, 1)], [False, False, True, False], 28, False, [True, True, False, False], 3624, 'South', (16, 5))
Element 37: (1, (16, 5), ['.', '', '', ''], [(4, 10), (9, 10), (18, 1)], [False, False, False, False], 26, False, [True, False, False, False], 3643, 'West', (15, 5))
Element 38: (1, (15, 5), ['.', '', '.', ''], [(3, 10), (10, 10), (17, 1)], [False, False, False, False], 24, False, [True, False, True, False], 3662, 'North', (15, 6))
Element 39: (1, (15, 6), ['%', '', '.', ''], [(2, 10), (9, 10), (18, 1)], [True, False, False, False], 22, False, [False, False, True, False], 3681, 'North', (15, 7))
Element 40: (1, (15, 7), ['.', '', '.', '%'], [(2, 11), (9, 10), (18, 1)], [False, False, False, True], 20, False, [True, False, True, False], 4690, 'North', (15, 8))
Element 41: (1, (15, 8), ['.', '', '%', '%'], [(1, 11), (10, 10), (17, 1)], [False, False, True, True], 18, False, [True, False, False, False], 5699, 'West', (14, 8))
Element 42: (1, (14, 8), ['.', '.', '%', ''], [(1, 12), (9, 10), (18, 1)], [False, False, True, False], 16, False, [True, True, False, False], 5718, 'South', (14, 7))
Element 43: (1, (14, 7), ['%', '%', '', ''], [(2, 12), (9, 10), (18, 1)], [True, True, False, False], 14, False, [False, False, False, False], 5737, 'North', (14, 8))
Element 44: (1, (14, 8), ['.', '', '%', ''], [(3, 12), (10, 10), (17, 1)], [False, False, True, False], 12, False, [True, False, False, False], 5746, 'West', (13, 8))
Element 45: (1, (13, 8), ['%', '%', '%', ''], [(3, 13), (9, 10), (18, 1)], [True, True, True, False], 10, False, [False, False, False, False], 5765, 'East', (14, 8))
Element 46: (1, (14, 8), ['', '', '%', ''], [(3, 12), (9, 10), (18, 1)], [False, False, True, False], 8, False, [False, False, False, False], 5764, 'East', (15, 8))
Element 47: (1, (15, 8), ['', '', '%', '%'], [(2, 12), (10, 10), (17, 1)], [False, False, True, True], 6, False, [False, False, False, False], 5763, 'South', (15, 7))
Element 48: (1, (15, 7), ['', '', '', '%'], [(1, 12), (9, 10), (18, 1)], [False, False, False, True], 4, False, [False, False, False, False], 5762, 'West', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(1, 13), (9, 10), (18, 1)], [True, True, False, False], 2, False, [False, False, False, False], 5771, 'East', (15, 7))
Element 50: (1, (15, 7), ['', '', '', '%'], [(1, 13), (10, 10), (17, 1)], [False, False, False, True], 0, False, [False, False, False, False], 5770, 'Stop', (15, 7))
Element 51: #0#
