Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(1, 7), (17, 4), (17, 11)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 20: (0, (7, 8), ['', '%', '', ''], [(13, 2), (15, 5), (11, 12)], [False, True, False, False], 60, False, [False, False, False, False], 4591, 'North', (7, 9))
Element 21: (0, (7, 9), ['', '', '%', ''], [(14, 2), (15, 6), (10, 12)], [False, False, True, False], 58, False, [False, False, False, False], 4620, 'West', (6, 9))
Element 22: (0, (6, 9), ['%', '', '%', ''], [(14, 3), (15, 7), (10, 13)], [True, False, True, False], 56, False, [False, False, False, False], 4649, 'East', (7, 9))
Element 23: (0, (7, 9), ['', '', '%', ''], [(14, 4), (15, 8), (9, 13)], [False, False, True, False], 54, False, [False, False, False, False], 4678, 'East', (8, 9))
Element 24: (0, (8, 9), ['', '', '%', '%'], [(14, 5), (14, 8), (9, 12)], [False, False, True, True], 52, False, [False, False, False, False], 4707, 'South', (8, 8))
Element 25: (0, (8, 8), ['', '%', '', ''], [(13, 5), (14, 7), (8, 12)], [False, True, False, False], 50, False, [False, False, False, False], 4736, 'West', (7, 8))
Element 26: (0, (7, 8), ['', '%', '', ''], [(13, 6), (14, 8), (7, 12)], [False, True, False, False], 48, False, [False, False, False, False], 4755, 'East', (8, 8))
Element 27: (0, (8, 8), ['', '%', '', ''], [(12, 6), (13, 8), (7, 13)], [False, True, False, False], 46, False, [False, False, False, False], 4784, 'East', (9, 8))
Element 28: (0, (9, 8), ['', '', '%', ''], [(12, 5), (14, 8), (6, 13)], [False, False, True, False], 44, False, [False, False, False, False], 4803, 'East', (10, 8))
Element 29: (0, (10, 8), ['', '', '%', '%'], [(12, 4), (15, 8), (6, 12)], [False, False, True, True], 42, False, [False, False, False, False], 4822, 'South', (10, 7))
Element 30: (0, (10, 7), ['', '%', '', '%'], [(13, 4), (15, 7), (6, 11)], [False, True, False, True], 40, False, [False, False, False, False], 4841, 'West', (9, 7))
Element 31: (0, (9, 7), ['%', '', '', ''], [(13, 3), (14, 7), (5, 11)], [True, False, False, False], 38, False, [False, False, False, False], 4860, 'North', (9, 8))
Element 32: (0, (9, 8), ['', '', '%', ''], [(13, 4), (15, 7), (5, 12)], [False, False, True, False], 36, False, [False, False, False, False], 4869, 'South', (9, 7))
Element 33: (0, (9, 7), ['%', '', '', ''], [(12, 4), (15, 6), (5, 13)], [True, False, False, False], 34, False, [False, False, False, False], 4878, 'South', (9, 6))
Element 34: (0, (9, 6), ['.', '', '', '%'], [(11, 4), (15, 5), (4, 13)], [False, False, False, True], 32, False, [True, False, False, False], 4897, 'West', (8, 6))
Element 35: (0, (8, 6), ['%', '.', '%', ''], [(11, 3), (14, 5), (4, 12)], [True, False, True, False], 30, False, [False, True, False, False], 4926, 'South', (8, 5))
Element 36: (0, (8, 5), ['%', '.', '', ''], [(10, 3), (14, 4), (4, 11)], [True, False, False, False], 28, False, [False, True, False, False], 4955, 'South', (8, 4))
Element 37: (0, (8, 4), ['%', '', '', '.'], [(10, 4), (14, 3), (4, 10)], [True, False, False, False], 26, False, [False, False, False, True], 4974, 'East', (9, 4))
Element 38: (0, (9, 4), ['', '', '', ''], [(10, 5), (14, 2), (3, 10)], [False, False, False, False], 24, False, [False, False, False, False], 4993, 'South', (9, 3))
Element 39: (0, (9, 3), ['', '', '', ''], [(9, 5), (14, 1), (2, 10)], [False, False, False, False], 22, False, [False, False, False, False], 5012, 'East', (10, 3))
Element 40: (0, (10, 3), ['', '', '', ''], [(9, 6), (15, 1), (2, 11)], [False, False, False, False], 20, False, [False, False, False, False], 6021, 'East', (11, 3))
Element 41: #1#
