Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(6, 8), (2, 4), (12, 5)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 16: (2, (5, 8), ['.', '%', '%', ''], [(7, 8), (1, 6), (14, 4)], [False, True, True, False], 68, False, [True, False, False, False], 3384, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(6, 8), (2, 6), (14, 3)], [True, True, True, False], 66, False, [False, False, False, False], 3413, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(6, 9), (2, 5), (14, 2)], [False, True, True, False], 64, False, [False, False, False, False], 3432, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '%', '', ''], [(7, 9), (3, 5), (14, 1)], [False, True, False, False], 62, False, [False, False, False, False], 3451, 'East', (7, 8))
Element 20: (2, (7, 8), ['', '%', '', ''], [(7, 8), (2, 5), (15, 1)], [False, True, False, False], 60, False, [False, False, False, False], 3460, 'North', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(6, 8), (1, 5), (14, 1)], [False, False, True, False], 58, False, [False, False, False, False], 3469, 'West', (6, 9))
Element 22: (2, (6, 9), ['%', '', '%', ''], [(5, 8), (2, 5), (13, 1)], [True, False, True, False], 56, False, [False, False, False, False], 3478, 'East', (7, 9))
Element 23: (2, (7, 9), ['', '', '%', ''], [(5, 8), (2, 6), (13, 2)], [False, False, True, False], 54, False, [False, False, False, False], 3487, 'East', (8, 9))
Element 24: (2, (8, 9), ['', '', '%', '%'], [(6, 8), (1, 6), (13, 3)], [False, False, True, True], 52, False, [False, False, False, False], 3496, 'South', (8, 8))
Element 25: (2, (8, 8), ['G', '%', '', ''], [(7, 8), (1, 5), (13, 4)], [False, True, False, False], 50, False, [False, False, False, False], 3505, 'North', (8, 9))
Element 26: (2, (8, 9), ['', 'G', '%', '%'], [(8, 8), (1, 6), (12, 4)], [False, False, True, True], 48, False, [False, False, False, False], 3514, 'West', (7, 9))
Element 27: (2, (7, 9), ['', '', '%', ''], [(9, 8), (1, 7), (11, 4)], [False, False, True, False], 46, False, [False, False, False, False], 3523, 'West', (6, 9))
Element 28: (2, (6, 9), ['%', '', '%', ''], [(10, 8), (1, 8), (11, 3)], [True, False, True, False], 44, False, [False, False, False, False], 3532, 'South', (6, 8))
Element 29: (2, (6, 8), ['', '%', '', ''], [(10, 7), (2, 8), (11, 2)], [False, True, False, False], 42, False, [False, False, False, False], 3541, 'West', (5, 8))
Element 30: (2, (5, 8), ['', '%', '%', ''], [(9, 7), (2, 7), (12, 2)], [False, True, True, False], 40, False, [False, False, False, False], 3550, 'West', (4, 8))
Element 31: (2, (4, 8), ['%', '%', '%', ''], [(9, 6), (2, 6), (12, 1)], [True, True, True, False], 38, False, [False, False, False, False], 3559, 'East', (5, 8))
Element 32: (2, (5, 8), ['', '%', '%', ''], [(8, 6), (2, 7), (11, 1)], [False, True, True, False], 36, False, [False, False, False, False], 3578, 'Stop', (5, 8))
Element 33: (2, (5, 8), ['', '%', '%', ''], [(8, 5), (1, 7), (12, 1)], [False, True, True, False], 34, False, [False, False, False, False], 3587, 'Stop', (5, 8))
Element 34: (2, (5, 8), ['', '%', '%', ''], [(8, 4), (2, 7), (12, 2)], [False, True, True, False], 32, False, [False, False, False, False], 3596, 'Stop', (5, 8))
Element 35: (2, (5, 8), ['', '%', '%', ''], [(9, 4), (3, 7), (11, 2)], [False, True, True, False], 30, False, [False, False, False, False], 3605, 'Stop', (5, 8))
Element 36: (2, (5, 8), ['', '%', '%', ''], [(9, 3), (3, 6), (11, 1)], [False, True, True, False], 28, False, [False, False, False, False], 3614, 'Stop', (5, 8))
Element 37: (2, (5, 8), ['', '%', '%', ''], [(9, 2), (3, 5), (11, 2)], [False, True, True, False], 26, False, [False, False, False, False], 4613, 'Stop', (5, 8))
Element 38: (2, (5, 8), ['', '%', '%', ''], [(9, 1), (3, 6), (10, 2)], [False, True, True, False], 24, False, [False, False, False, False], 4632, 'Stop', (5, 8))
Element 39: (2, (5, 8), ['', '%', '%', ''], [(8, 1), (2, 6), (10, 3)], [False, True, True, False], 22, False, [False, False, False, False], 4651, 'Stop', (5, 8))
Element 40: (2, (5, 8), ['', '%', '%', ''], [(8, 2), (3, 6), (10, 4)], [False, True, True, False], 20, False, [False, False, False, False], 4660, 'Stop', (5, 8))
Element 41: (2, (5, 8), ['', '%', '%', ''], [(8, 3), (4, 6), (10, 5)], [False, True, True, False], 18, False, [False, False, False, False], 4669, 'West', (4, 8))
Element 42: (2, (4, 8), ['%', '%', '%', ''], [(7, 3), (5, 6), (9, 5)], [True, True, True, False], 16, False, [False, False, False, False], 4678, 'Stop', (4, 8))
Element 43: (2, (4, 8), ['%', '%', '%', ''], [(7, 2), (6, 6), (9, 6)], [True, True, True, False], 14, False, [False, False, False, False], 4687, 'Stop', (4, 8))
Element 44: (2, (4, 8), ['%', '%', '%', ''], [(7, 1), (6, 5), (9, 7)], [True, True, True, False], 12, False, [False, False, False, False], 4696, 'Stop', (4, 8))
Element 45: (2, (4, 8), ['%', '%', '%', ''], [(6, 1), (6, 4), (10, 7)], [True, True, True, False], 10, False, [False, False, False, False], 4715, 'Stop', (4, 8))
Element 46: (2, (4, 8), ['%', '%', '%', ''], [(6, 2), (6, 3), (10, 8)], [True, True, True, False], 8, False, [False, False, False, False], 4734, 'Stop', (4, 8))
Element 47: (2, (4, 8), ['%', '%', '%', ''], [(5, 2), (5, 3), (9, 8)], [True, True, True, False], 6, False, [False, False, False, False], 4753, 'Stop', (4, 8))
Element 48: (2, (4, 8), ['%', '%', '%', ''], [(5, 1), (4, 3), (8, 8)], [True, True, True, False], 4, False, [False, False, False, False], 4772, 'Stop', (4, 8))
Element 49: (2, (4, 8), ['%', '%', '%', ''], [(4, 1), (4, 2), (8, 9)], [True, True, True, False], 2, False, [False, False, False, False], 4791, 'Stop', (4, 8))
Element 50: (2, (4, 8), ['%', '%', '%', ''], [(4, 1), (4, 2), (7, 9)], [True, True, True, False], 0, False, [False, False, False, False], 4790, 'Stop', (4, 8))
Element 51: #0#
