Element 1: (2, (8, 2), ['.', '.', '.', 'F'], [(17, 12), (2, 6), (15, 4)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (9, 2))
Element 31: (2, (18, 4), ['', '', '', '%'], [(4, 13), (17, 5), (14, 5)], [False, False, False, True], 38, False, [False, False, False, False], 1749, 'North', (18, 5))
Element 32: (2, (18, 5), ['', '', '%', '%'], [(4, 12), (17, 6), (13, 5)], [False, False, True, True], 36, False, [False, False, False, False], 1758, 'West', (17, 5))
Element 33: (2, (17, 5), ['', '', '', ''], [(4, 11), (17, 7), (13, 6)], [False, False, False, False], 34, False, [False, False, False, False], 1767, 'North', (17, 6))
Element 34: (2, (17, 6), ['', '', '', '%'], [(4, 10), (18, 7), (12, 6)], [False, False, False, True], 32, False, [False, False, False, False], 1776, 'North', (17, 7))
Element 35: (2, (17, 7), ['%', '', '%', 'G'], [(3, 10), (18, 7), (12, 5)], [True, False, True, False], 30, False, [False, False, False, False], 1785, 'South', (17, 6))
Element 36: (2, (17, 6), ['', '', 'G', '%'], [(2, 10), (17, 7), (12, 4)], [False, False, False, True], 28, False, [False, False, False, False], 1794, 'West', (16, 6))
Element 37: (2, (16, 6), ['', '', '%', 'G'], [(2, 11), (17, 6), (13, 4)], [False, False, True, False], 26, False, [False, False, False, False], 2793, 'West', (15, 6))
Element 38: (2, (15, 6), ['%', '', '', ''], [(1, 11), (17, 6), (13, 3)], [True, False, False, False], 24, False, [False, False, False, False], 3802, 'North', (15, 7))
Element 39: (2, (15, 7), ['', '', '', '%'], [(1, 12), (17, 5), (14, 3)], [False, False, False, True], 22, False, [False, False, False, False], 3811, 'North', (15, 8))
Element 40: (2, (15, 8), ['', '', '%', '%'], [(2, 12), (17, 4), (14, 2)], [False, False, True, True], 20, False, [False, False, False, False], 3820, 'West', (14, 8))
Element 41: (2, (14, 8), ['', '', '%', ''], [(3, 12), (18, 4), (14, 1)], [False, False, True, False], 18, False, [False, False, False, False], 3839, 'South', (14, 7))
Element 42: (2, (14, 7), ['%', '%', '', ''], [(3, 13), (18, 5), (15, 1)], [True, True, False, False], 16, False, [False, False, False, False], 3858, 'North', (14, 8))
Element 43: (2, (14, 8), ['', '', '%', ''], [(3, 12), (18, 4), (14, 1)], [False, False, True, False], 14, False, [False, False, False, False], 3857, 'West', (13, 8))
Element 44: (2, (13, 8), ['%', '%', '%', ''], [(2, 12), (18, 3), (13, 1)], [True, True, True, False], 12, False, [False, False, False, False], 3866, 'East', (14, 8))
Element 45: (2, (14, 8), ['', '', '%', ''], [(1, 12), (17, 3), (12, 1)], [False, False, True, False], 10, False, [False, False, False, False], 3875, 'East', (15, 8))
Element 46: (2, (15, 8), ['', '', '%', '%'], [(1, 13), (16, 3), (11, 1)], [False, False, True, True], 8, False, [False, False, False, False], 3894, 'South', (15, 7))
Element 47: (2, (15, 7), ['', '', '', '%'], [(1, 12), (16, 4), (11, 2)], [False, False, False, True], 6, False, [False, False, False, False], 3893, 'West', (14, 7))
Element 48: (2, (14, 7), ['%', '%', '', ''], [(1, 11), (15, 4), (12, 2)], [True, True, False, False], 4, False, [False, False, False, False], 3892, 'East', (15, 7))
Element 49: (2, (15, 7), ['', '', '', '%'], [(1, 10), (14, 4), (13, 2)], [False, False, False, True], 2, False, [False, False, False, False], 3901, 'South', (15, 6))
Element 50: (2, (15, 6), ['%', '', '', ''], [(1, 10), (14, 4), (12, 2)], [True, False, False, False], 0, False, [False, False, False, False], 3900, 'Stop', (15, 6))
Element 51: #0#
