Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(6, 12), (5, 11), (9, 7)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 15: (1, (8, 3), ['', '.', '.', '.'], [(18, 12), (13, 13), (6, 8)], [False, False, False, False], 70, False, [False, True, True, True], 2435, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '.', '.'], [(18, 11), (14, 13), (7, 8)], [False, False, False, False], 68, False, [False, False, True, True], 2454, 'South', (9, 2))
Element 17: (1, (9, 2), ['.', '.', '', '.'], [(18, 10), (15, 13), (7, 9)], [False, False, False, False], 66, False, [True, True, False, True], 3463, 'East', (10, 2))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(17, 10), (15, 12), (6, 9)], [False, True, False, False], 64, False, [False, False, True, True], 3492, 'East', (11, 2))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(17, 11), (16, 12), (7, 9)], [False, False, False, False], 62, False, [False, True, True, True], 3521, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', '.'], [(16, 11), (17, 12), (8, 9)], [False, False, True, False], 60, False, [False, True, False, True], 3550, 'East', (13, 2))
Element 21: (1, (13, 2), ['', '.', '.', '.'], [(16, 10), (18, 12), (8, 8)], [False, False, False, False], 58, False, [False, True, True, True], 3569, 'East', (14, 2))
Element 22: (1, (14, 2), ['', '.', '.', '%'], [(16, 9), (18, 13), (7, 8)], [False, False, False, True], 56, False, [False, True, True, False], 3588, 'North', (14, 3))
Element 23: (1, (14, 3), ['.', '', '.', '%'], [(17, 9), (17, 13), (8, 8)], [False, False, False, True], 54, False, [True, False, True, False], 3607, 'North', (14, 4))
Element 24: (1, (14, 4), ['.', '', '.', '.'], [(16, 9), (16, 13), (9, 8)], [False, False, False, False], 52, False, [True, False, True, True], 3616, 'East', (15, 4))
Element 25: (1, (15, 4), ['', '%', '.', '.'], [(16, 10), (17, 13), (10, 8)], [False, True, False, False], 50, False, [False, False, True, True], 3625, 'East', (16, 4))
Element 26: (1, (16, 4), ['', '.', '.', '.'], [(16, 11), (18, 13), (10, 7)], [False, False, False, False], 48, False, [False, True, True, True], 3634, 'East', (17, 4))
Element 27: (1, (17, 4), ['', '.', '.', '.'], [(16, 12), (18, 12), (9, 7)], [False, False, False, False], 46, False, [False, True, True, True], 3643, 'East', (18, 4))
Element 28: (1, (18, 4), ['', '.', '.', '%'], [(17, 12), (18, 11), (9, 8)], [False, False, False, True], 44, False, [False, True, True, False], 3652, 'North', (18, 5))
Element 29: (1, (18, 5), ['.', '', '%', '%'], [(16, 12), (18, 10), (9, 7)], [False, False, True, True], 42, False, [True, False, False, False], 3661, 'West', (17, 5))
Element 30: (1, (17, 5), ['.', '', '.', ''], [(15, 12), (17, 10), (9, 6)], [False, False, False, False], 40, False, [True, False, True, False], 3680, 'North', (17, 6))
Element 31: (1, (17, 6), ['.', '', '.', '%'], [(16, 12), (17, 11), (9, 5)], [False, False, False, True], 38, False, [True, False, True, False], 3699, 'North', (17, 7))
Element 32: (1, (17, 7), ['%', '', '%', '.'], [(15, 12), (16, 11), (10, 5)], [True, False, True, False], 36, False, [False, False, False, True], 4708, 'East', (18, 7))
Element 33: (1, (18, 7), ['', '%', '%', '%'], [(15, 12), (16, 10), (10, 4)], [False, True, True, True], 34, False, [False, False, False, False], 4727, 'West', (17, 7))
Element 34: (1, (17, 7), ['%', '', '%', ''], [(15, 12), (16, 9), (11, 4)], [True, False, True, False], 32, False, [False, False, False, False], 4736, 'South', (17, 6))
Element 35: (1, (17, 6), ['.', '', '', '%'], [(15, 13), (17, 9), (12, 4)], [False, False, False, True], 30, False, [True, False, False, False], 4745, 'West', (16, 6))
Element 36: (1, (16, 6), ['.', '.', '%', ''], [(15, 12), (16, 9), (13, 4)], [False, False, True, False], 28, False, [True, True, False, False], 4764, 'South', (16, 5))
Element 37: (1, (16, 5), ['.', '', '', ''], [(15, 13), (16, 10), (13, 5)], [False, False, False, False], 26, False, [True, False, False, False], 4783, 'West', (15, 5))
Element 38: (1, (15, 5), ['G', '', '.', ''], [(15, 12), (16, 11), (14, 5)], [False, False, False, False], 24, False, [False, False, True, False], 4802, 'North', (15, 6))
Element 39: (1, (15, 6), ['%', 'G', '.', ''], [(15, 12), (17, 11), (15, 5)], [True, False, False, False], 22, False, [False, False, True, False], 4811, 'North', (15, 7))
Element 40: (1, (15, 7), ['.', '', '.', '%'], [(15, 12), (17, 10), (16, 5)], [False, False, False, True], 20, False, [True, False, True, False], 4820, 'North', (15, 8))
Element 41: (1, (15, 8), ['.', '', '%', '%'], [(15, 12), (17, 9), (17, 5)], [False, False, True, True], 18, False, [True, False, False, False], 4829, 'West', (14, 8))
Element 42: (1, (14, 8), ['.', '.', '%', ''], [(15, 12), (17, 10), (18, 5)], [False, False, True, False], 16, False, [True, True, False, False], 4838, 'South', (14, 7))
Element 43: (1, (14, 7), ['%', '%', '', ''], [(16, 12), (16, 10), (18, 4)], [True, True, False, False], 14, False, [False, False, False, False], 4847, 'North', (14, 8))
Element 44: (1, (14, 8), ['.', '', '%', ''], [(17, 12), (17, 10), (18, 3)], [False, False, True, False], 12, False, [True, False, False, False], 4856, 'West', (13, 8))
Element 45: (1, (13, 8), ['%', '%', '%', ''], [(18, 12), (18, 10), (17, 3)], [True, True, True, False], 10, False, [False, False, False, False], 4875, 'East', (14, 8))
Element 46: (1, (14, 8), ['', '', '%', ''], [(18, 13), (18, 11), (16, 3)], [False, False, True, False], 8, False, [False, False, False, False], 4884, 'East', (15, 8))
Element 47: (1, (15, 8), ['', '', '%', '%'], [(17, 13), (17, 11), (16, 4)], [False, False, True, True], 6, False, [False, False, False, False], 4883, 'South', (15, 7))
Element 48: (1, (15, 7), ['', '', '', '%'], [(17, 12), (18, 11), (17, 4)], [False, False, False, True], 4, False, [False, False, False, False], 4882, 'West', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(17, 13), (18, 12), (16, 4)], [True, True, False, False], 2, False, [False, False, False, False], 4881, 'East', (15, 7))
Element 50: (1, (15, 7), ['', '', '', '%'], [(17, 13), (17, 12), (15, 4)], [False, False, False, True], 0, False, [False, False, False, False], 4880, 'Stop', (15, 7))
Element 51: #0#
