Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(3, 12), (8, 12), (9, 3)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 19: (0, (16, 6), ['', '', '%', ''], [(10, 13), (16, 12), (14, 8)], [False, False, True, False], 62, False, [False, False, False, False], 2572, 'South', (16, 5))
Element 20: (0, (16, 5), ['', '', '', ''], [(10, 12), (16, 11), (14, 7)], [False, False, False, False], 60, False, [False, False, False, False], 2591, 'West', (15, 5))
Element 21: (0, (15, 5), ['', '', '', ''], [(11, 12), (16, 10), (14, 8)], [False, False, False, False], 58, False, [False, False, False, False], 2600, 'North', (15, 6))
Element 22: (0, (15, 6), ['%', '', '', ''], [(12, 12), (16, 9), (13, 8)], [True, False, False, False], 56, False, [False, False, False, False], 2619, 'North', (15, 7))
Element 23: (0, (15, 7), ['', '', '', '%'], [(12, 13), (17, 9), (14, 8)], [False, False, False, True], 54, False, [False, False, False, False], 2638, 'North', (15, 8))
Element 24: (0, (15, 8), ['', '', '%', '%'], [(13, 13), (16, 9), (13, 8)], [False, False, True, True], 52, False, [False, False, False, False], 2637, 'West', (14, 8))
Element 25: (0, (14, 8), ['G', '', '%', ''], [(14, 13), (16, 10), (13, 8)], [False, False, True, False], 50, False, [False, False, False, False], 2636, 'South', (14, 7))
Element 26: (0, (14, 7), ['%', '%', 'G', ''], [(15, 13), (16, 11), (14, 8)], [True, True, False, False], 48, False, [False, False, False, False], 2635, 'East', (15, 7))
Element 27: (0, (15, 7), ['', '', '', '%'], [(15, 12), (16, 12), (13, 8)], [False, False, False, True], 46, False, [False, False, False, False], 2644, 'North', (15, 8))
Element 28: (0, (15, 8), ['', '', '%', '%'], [(15, 13), (15, 12), (13, 8)], [False, False, True, True], 44, False, [False, False, False, False], 2643, 'South', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(16, 13), (16, 12), (13, 8)], [False, False, False, True], 42, False, [False, False, False, False], 2642, 'West', (14, 7))
Element 30: (0, (14, 7), ['%', '%', '', ''], [(17, 13), (17, 12), (13, 8)], [True, True, False, False], 40, False, [False, False, False, False], 2641, 'East', (15, 7))
Element 31: (0, (15, 7), ['', '', '', '%'], [(18, 13), (17, 11), (13, 8)], [False, False, False, True], 38, False, [False, False, False, False], 2640, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(18, 12), (16, 11), (13, 8)], [True, False, False, False], 36, False, [False, False, False, False], 2639, 'South', (15, 5))
Element 33: (0, (15, 5), ['', '', '', ''], [(18, 11), (17, 11), (13, 8)], [False, False, False, False], 34, False, [False, False, False, False], 2638, 'West', (14, 5))
Element 34: (0, (14, 5), ['', '', '%', ''], [(18, 10), (17, 10), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 2637, 'West', (13, 5))
Element 35: (0, (13, 5), ['.', '', '.', ''], [(18, 11), (17, 9), (13, 8)], [False, False, False, False], 30, False, [True, False, True, False], 2636, 'North', (13, 6))
Element 36: (0, (13, 6), ['.', '', '%', '%'], [(18, 12), (17, 10), (13, 8)], [False, False, True, True], 28, False, [True, False, False, False], 2645, 'West', (12, 6))
Element 37: (0, (12, 6), ['.', '.', '%', ''], [(17, 12), (16, 10), (13, 8)], [False, False, True, False], 26, False, [True, True, False, False], 2654, 'South', (12, 5))
Element 38: (0, (12, 5), ['%', '', '', ''], [(17, 11), (17, 10), (13, 8)], [True, False, False, False], 24, False, [False, False, False, False], 2663, 'North', (12, 6))
Element 39: (0, (12, 6), ['.', '', '%', ''], [(16, 11), (18, 10), (13, 8)], [False, False, True, False], 22, False, [True, False, False, False], 2662, 'West', (11, 6))
Element 40: (0, (11, 6), ['%', '%', '%', ''], [(16, 12), (18, 11), (13, 8)], [True, True, True, False], 20, False, [False, False, False, False], 2671, 'East', (12, 6))
Element 41: (0, (12, 6), ['', '', '%', ''], [(16, 11), (17, 11), (13, 8)], [False, False, True, False], 18, False, [False, False, False, False], 2670, 'East', (13, 6))
Element 42: (0, (13, 6), ['', '', '%', '%'], [(16, 10), (18, 11), (13, 8)], [False, False, True, True], 16, False, [False, False, False, False], 2669, 'South', (13, 5))
Element 43: (0, (13, 5), ['', '', '', ''], [(17, 10), (18, 12), (13, 8)], [False, False, False, False], 14, False, [False, False, False, False], 2668, 'West', (12, 5))
Element 44: (0, (12, 5), ['%', '', '', ''], [(17, 9), (17, 12), (13, 8)], [True, False, False, False], 12, False, [False, False, False, False], 2667, 'East', (13, 5))
Element 45: (0, (13, 5), ['', '', '', ''], [(16, 9), (18, 12), (14, 8)], [False, False, False, False], 10, False, [False, False, False, False], 2666, 'East', (14, 5))
Element 46: (0, (14, 5), ['', '', '%', ''], [(17, 9), (18, 13), (14, 7)], [False, False, True, False], 8, False, [False, False, False, False], 2665, 'East', (15, 5))
Element 47: (0, (15, 5), ['', '', '', ''], [(17, 10), (17, 13), (14, 7)], [False, False, False, False], 6, False, [False, False, False, False], 2664, 'East', (16, 5))
Element 48: (0, (16, 5), ['', '', '', ''], [(16, 10), (17, 12), (14, 7)], [False, False, False, False], 4, False, [False, False, False, False], 2663, 'North', (16, 6))
Element 49: (0, (16, 6), ['', '', '%', ''], [(16, 9), (17, 13), (14, 7)], [False, False, True, False], 2, False, [False, False, False, False], 2662, 'West', (15, 6))
Element 50: (0, (15, 6), ['%', '', '', ''], [(16, 10), (16, 13), (14, 7)], [True, False, False, False], 0, False, [False, False, False, False], 2661, 'Stop', (15, 6))
Element 51: #0#
