Element 1: (0, (6, 3), ['G', '.', '.', '.'], [(5, 3), (7, 1), (15, 13)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 3))
Element 42: (0, (15, 7), ['', '', 'G', '%'], [(15, 8), (16, 3), (16, 13)], [False, False, False, True], 16, False, [False, False, False, False], 1609, 'West', (14, 7))
Element 43: (0, (14, 7), ['%', '%', '', 'G'], [(15, 7), (16, 4), (16, 12)], [True, True, False, False], 14, False, [False, False, False, False], 1608, 'North', (14, 8))
Element 44: (0, (14, 8), ['', 'G', '%', ''], [(14, 7), (15, 4), (16, 13)], [False, False, True, False], 12, False, [False, False, False, False], 1607, 'West', (13, 8))
Element 45: (0, (13, 8), ['%', '%', '%', ''], [(15, 7), (14, 4), (15, 13)], [True, True, True, False], 10, False, [False, False, False, False], 1606, 'East', (14, 8))
Element 46: (0, (14, 8), ['', '', '%', ''], [(15, 6), (15, 4), (15, 12)], [False, False, True, False], 8, False, [False, False, False, False], 1605, 'South', (14, 7))
Element 47: (0, (14, 7), ['%', '%', '', ''], [(15, 5), (16, 4), (15, 13)], [True, True, False, False], 6, False, [False, False, False, False], 1604, 'East', (15, 7))
Element 48: (0, (15, 7), ['', '', '', '%'], [(14, 5), (17, 4), (14, 13)], [False, False, False, True], 4, False, [False, False, False, False], 1613, 'South', (15, 6))
Element 49: (0, (15, 6), ['%', '', '', ''], [(13, 5), (17, 3), (13, 13)], [True, False, False, False], 2, False, [False, False, False, False], 1622, 'South', (15, 5))
Element 50: (0, (15, 5), ['', '', '', ''], [(13, 6), (16, 3), (13, 12)], [False, False, False, False], 0, False, [False, False, False, False], 1641, 'Stop', (15, 5))
Element 51: #0#
