Element 1: (0, (9, 8), ['.', '.', '%', 'F'], [(4, 4), (8, 4), (16, 13)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (10, 8))
Element 26: (0, (16, 10), ['G', '', '%', ''], [(2, 11), (15, 10), (17, 8)], [False, False, True, False], 48, False, [False, False, False, False], 1555, 'South', (16, 9))
Element 27: (0, (16, 9), ['', '', '', ''], [(3, 11), (15, 11), (17, 7)], [False, False, False, False], 46, False, [False, False, False, False], 1564, 'West', (15, 9))
Element 28: (0, (15, 9), ['', '', '', ''], [(2, 11), (14, 11), (17, 6)], [False, False, False, False], 44, False, [False, False, False, False], 1583, 'South', (15, 8))
Element 29: (0, (15, 8), ['%', '', '', ''], [(1, 11), (14, 12), (18, 6)], [True, False, False, False], 42, False, [False, False, False, False], 1612, 'East', (16, 8))
Element 30: (0, (16, 8), ['', '', '', ''], [(1, 12), (13, 12), (18, 5)], [False, False, False, False], 40, False, [False, False, False, False], 1641, 'West', (15, 8))
Element 31: (0, (15, 8), ['%', '', '', ''], [(1, 13), (13, 13), (18, 4)], [True, False, False, False], 38, False, [False, False, False, False], 1670, 'North', (15, 9))
Element 32: (0, (15, 9), ['', '', '', ''], [(1, 12), (12, 13), (18, 3)], [False, False, False, False], 36, False, [False, False, False, False], 1689, 'East', (16, 9))
Element 33: (0, (16, 9), ['', '', '', ''], [(1, 11), (12, 12), (18, 2)], [False, False, False, False], 34, False, [False, False, False, False], 1708, 'North', (16, 10))
Element 34: (0, (16, 10), ['', '', '%', ''], [(2, 11), (12, 11), (18, 1)], [False, False, True, False], 32, False, [False, False, False, False], 1727, 'South', (16, 9))
Element 35: (0, (16, 9), ['', '', '', ''], [(2, 12), (13, 11), (17, 1)], [False, False, False, False], 30, False, [False, False, False, False], 1746, 'East', (17, 9))
Element 36: (0, (17, 9), ['', '', '', '%'], [(1, 12), (12, 11), (16, 1)], [False, False, False, True], 28, False, [False, False, False, False], 2745, 'North', (17, 10))
Element 37: (0, (17, 10), ['', '', '', ''], [(2, 12), (11, 11), (17, 1)], [False, False, False, False], 26, False, [False, False, False, False], 2754, 'South', (17, 9))
Element 38: (0, (17, 9), ['', '', '', '%'], [(2, 13), (10, 11), (17, 2)], [False, False, False, True], 24, False, [False, False, False, False], 2773, 'South', (17, 8))
Element 39: (0, (17, 8), ['', '', '', '%'], [(1, 13), (10, 12), (17, 3)], [False, False, False, True], 22, False, [False, False, False, False], 2792, 'West', (16, 8))
Element 40: (0, (16, 8), ['', '', '', ''], [(2, 13), (9, 12), (17, 4)], [False, False, False, False], 20, False, [False, False, False, False], 2811, 'East', (17, 8))
Element 41: (0, (17, 8), ['', '', '', '%'], [(3, 13), (9, 13), (17, 5)], [False, False, False, True], 18, False, [False, False, False, False], 2830, 'South', (17, 7))
Element 42: (0, (17, 7), ['', '', '', '%'], [(3, 12), (8, 13), (16, 5)], [False, False, False, True], 16, False, [False, False, False, False], 2849, 'South', (17, 6))
Element 43: (0, (17, 6), ['%', '', '', ''], [(3, 11), (8, 12), (16, 4)], [True, False, False, False], 14, False, [False, False, False, False], 2868, 'East', (18, 6))
Element 44: (0, (18, 6), ['', '', '%', '%'], [(3, 12), (8, 11), (16, 3)], [False, False, True, True], 12, False, [False, False, False, False], 2887, 'South', (18, 5))
Element 45: (0, (18, 5), ['', '', '', '%'], [(2, 12), (9, 11), (15, 3)], [False, False, False, True], 10, False, [False, False, False, False], 2906, 'South', (18, 4))
Element 46: (0, (18, 4), ['', '', '', '%'], [(3, 12), (9, 10), (15, 4)], [False, False, False, True], 8, False, [False, False, False, False], 2925, 'South', (18, 3))
Element 47: (0, (18, 3), ['', '', '', '%'], [(4, 12), (8, 10), (15, 5)], [False, False, False, True], 6, False, [False, False, False, False], 2944, 'South', (18, 2))
Element 48: (0, (18, 2), ['', '', '', '%'], [(4, 11), (9, 10), (14, 5)], [False, False, False, True], 4, False, [False, False, False, False], 2953, 'South', (18, 1))
Element 49: (0, (18, 1), ['', '%', '', '%'], [(4, 10), (9, 11), (14, 4)], [False, True, False, True], 2, False, [False, False, False, False], 2972, 'West', (17, 1))
Element 50: (0, (17, 1), ['', '%', '', ''], [(4, 9), (8, 11), (14, 3)], [False, True, False, False], 0, False, [False, False, False, False], 2991, 'Stop', (17, 1))
Element 51: #0#
