Element 1: (0, (10, 3), ['.', '.', 'G', '.'], [(2, 3), (6, 13), (10, 4)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (11, 3))
Element 26: (0, (13, 5), ['%', '', '%', ''], [(17, 9), (12, 12), (15, 8)], [True, False, True, False], 48, False, [False, False, False, False], 1715, 'East', (14, 5))
Element 27: (0, (14, 5), ['', '', '%', ''], [(17, 10), (12, 13), (15, 9)], [False, False, True, False], 46, False, [False, False, False, False], 1724, 'South', (14, 4))
Element 28: (0, (14, 4), ['', '', '', ''], [(18, 10), (11, 13), (15, 10)], [False, False, False, False], 44, False, [False, False, False, False], 1743, 'North', (14, 5))
Element 29: (0, (14, 5), ['', '', '%', ''], [(18, 11), (12, 13), (15, 11)], [False, False, True, False], 42, False, [False, False, False, False], 1742, 'East', (15, 5))
Element 30: (0, (15, 5), ['', '', '%', ''], [(17, 11), (13, 13), (15, 12)], [False, False, True, False], 40, False, [False, False, False, False], 1741, 'South', (15, 4))
Element 31: (0, (15, 4), ['', '', '', ''], [(18, 11), (13, 12), (15, 13)], [False, False, False, False], 38, False, [False, False, False, False], 1740, 'North', (15, 5))
Element 32: (0, (15, 5), ['', '', '%', ''], [(18, 10), (12, 12), (16, 13)], [False, False, True, False], 36, False, [False, False, False, False], 1739, 'East', (16, 5))
Element 33: (0, (16, 5), ['', '', '%', ''], [(17, 10), (13, 12), (17, 13)], [False, False, True, False], 34, False, [False, False, False, False], 1738, 'South', (16, 4))
Element 34: (0, (16, 4), ['', '', '', ''], [(17, 11), (14, 12), (18, 13)], [False, False, False, False], 32, False, [False, False, False, False], 1737, 'West', (15, 4))
Element 35: (0, (15, 4), ['', '', '', ''], [(17, 10), (15, 12), (17, 13)], [False, False, False, False], 30, False, [False, False, False, False], 1736, 'East', (16, 4))
Element 36: (0, (16, 4), ['', '', '', ''], [(16, 10), (15, 11), (16, 13)], [False, False, False, False], 28, False, [False, False, False, False], 1735, 'East', (17, 4))
Element 37: (0, (17, 4), ['', '', '', ''], [(16, 9), (15, 10), (15, 13)], [False, False, False, False], 26, False, [False, False, False, False], 1734, 'North', (17, 5))
Element 38: (0, (17, 5), ['', '', '', ''], [(16, 8), (16, 10), (15, 12)], [False, False, False, False], 24, False, [False, False, False, False], 1733, 'West', (16, 5))
Element 39: (0, (16, 5), ['', '', '%', ''], [(16, 7), (17, 10), (14, 12)], [False, False, True, False], 22, False, [False, False, False, False], 1732, 'East', (17, 5))
Element 40: (0, (17, 5), ['', '', '', ''], [(15, 7), (18, 10), (14, 11)], [False, False, False, False], 20, False, [False, False, False, False], 1731, 'North', (17, 6))
Element 41: (0, (17, 6), ['%', '', '', ''], [(15, 8), (18, 11), (13, 11)], [True, False, False, False], 18, False, [False, False, False, False], 1730, 'North', (17, 7))
Element 42: (0, (17, 7), ['', '', '', '%'], [(15, 9), (17, 11), (13, 12)], [False, False, False, True], 16, False, [False, False, False, False], 1729, 'North', (17, 8))
Element 43: (0, (17, 8), ['', '', '', '%'], [(14, 9), (18, 11), (13, 13)], [False, False, False, True], 14, False, [False, False, False, False], 1738, 'North', (17, 9))
Element 44: (0, (17, 9), ['', '', '', '%'], [(15, 9), (18, 10), (12, 13)], [False, False, False, True], 12, False, [False, False, False, False], 1737, 'North', (17, 10))
Element 45: (0, (17, 10), ['', '', '', ''], [(15, 10), (18, 11), (12, 12)], [False, False, False, False], 10, False, [False, False, False, False], 1736, 'East', (18, 10))
Element 46: (0, (18, 10), ['', '%', '', '%'], [(15, 11), (17, 11), (12, 11)], [False, True, False, True], 8, False, [False, False, False, False], 1735, 'North', (18, 11))
Element 47: (0, (18, 11), ['', '', '%', '%'], [(15, 12), (17, 10), (11, 11)], [False, False, True, True], 6, False, [False, False, False, False], 1734, 'West', (17, 11))
Element 48: (0, (17, 11), ['%', '', '%', ''], [(15, 13), (17, 9), (10, 11)], [True, False, True, False], 4, False, [False, False, False, False], 1733, 'East', (18, 11))
Element 49: (0, (18, 11), ['', '', '%', '%'], [(16, 13), (17, 8), (9, 11)], [False, False, True, True], 2, False, [False, False, False, False], 1742, 'South', (18, 10))
Element 50: (0, (18, 10), ['', '%', '', '%'], [(17, 13), (17, 7), (9, 10)], [False, True, False, True], 0, False, [False, False, False, False], 1751, 'Stop', (18, 10))
Element 51: #0#
