Element 1: (2, (9, 3), ['', '.', '.', '.'], [(8, 4), (4, 5), (16, 5)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (10, 3))
Element 13: (2, (16, 4), ['.', '', '', ''], [(16, 8), (13, 8), (18, 11)], [False, False, False, False], 74, False, [True, False, False, False], 1467, 'West', (15, 4))
Element 14: (2, (15, 4), ['.', '', '.', ''], [(16, 9), (13, 7), (18, 10)], [False, False, False, False], 72, False, [True, False, True, False], 1486, 'North', (15, 5))
Element 15: (2, (15, 5), ['.', '', '%', ''], [(16, 10), (14, 7), (17, 10)], [False, False, True, False], 70, False, [True, False, False, False], 1505, 'West', (14, 5))
Element 16: (2, (14, 5), ['.', '.', '%', ''], [(15, 10), (15, 7), (17, 11)], [False, False, True, False], 68, False, [True, True, False, False], 1524, 'South', (14, 4))
Element 17: (2, (14, 4), ['.', '', '', ''], [(15, 11), (15, 8), (17, 10)], [False, False, False, False], 66, False, [True, False, False, False], 1553, 'West', (13, 4))
Element 18: (2, (13, 4), ['%', '', '.', ''], [(15, 12), (15, 9), (16, 10)], [True, False, False, False], 64, False, [False, False, True, False], 1582, 'North', (13, 5))
Element 19: (2, (13, 5), ['%', '', '%', ''], [(15, 13), (14, 9), (16, 9)], [True, False, True, False], 62, False, [False, False, False, False], 1611, 'South', (13, 4))
Element 20: (2, (13, 4), ['%', '', '', ''], [(16, 13), (15, 9), (16, 8)], [True, False, False, False], 60, False, [False, False, False, False], 1620, 'East', (14, 4))
Element 21: (2, (14, 4), ['', '', '', ''], [(17, 13), (15, 10), (16, 7)], [False, False, False, False], 58, False, [False, False, False, False], 1629, 'North', (14, 5))
Element 22: (2, (14, 5), ['', '', '%', ''], [(18, 13), (16, 10), (15, 7)], [False, False, True, False], 56, False, [False, False, False, False], 1638, 'West', (13, 5))
Element 23: (2, (13, 5), ['%', '', '%', ''], [(17, 13), (17, 10), (15, 8)], [True, False, True, False], 54, False, [False, False, False, False], 1637, 'East', (14, 5))
Element 24: (2, (14, 5), ['', '', '%', ''], [(16, 13), (18, 10), (15, 9)], [False, False, True, False], 52, False, [False, False, False, False], 1636, 'East', (15, 5))
Element 25: (2, (15, 5), ['', '', '%', ''], [(15, 13), (18, 11), (15, 10)], [False, False, True, False], 50, False, [False, False, False, False], 1635, 'East', (16, 5))
Element 26: (2, (16, 5), ['', '', '%', ''], [(15, 12), (17, 11), (15, 11)], [False, False, True, False], 48, False, [False, False, False, False], 1634, 'East', (17, 5))
Element 27: (2, (17, 5), ['', '', '', ''], [(14, 12), (18, 11), (14, 11)], [False, False, False, False], 46, False, [False, False, False, False], 1653, 'East', (18, 5))
Element 28: (2, (18, 5), ['', '', '', '%'], [(13, 12), (18, 10), (13, 11)], [False, False, False, True], 44, False, [False, False, False, False], 1672, 'North', (18, 6))
Element 29: (2, (18, 6), ['', '', '%', '%'], [(13, 13), (17, 10), (12, 11)], [False, False, True, True], 42, False, [False, False, False, False], 1691, 'West', (17, 6))
Element 30: (2, (17, 6), ['%', '', '', ''], [(12, 13), (17, 11), (12, 12)], [True, False, False, False], 40, False, [False, False, False, False], 1710, 'North', (17, 7))
Element 31: (2, (17, 7), ['', '', '', '%'], [(11, 13), (17, 10), (13, 12)], [False, False, False, True], 38, False, [False, False, False, False], 1719, 'North', (17, 8))
Element 32: (2, (17, 8), ['', '', 'G', '%'], [(12, 13), (17, 9), (14, 12)], [False, False, False, True], 36, False, [False, False, False, False], 1718, 'West', (16, 8))
Element 33: (2, (16, 8), ['', '', '', 'G'], [(12, 12), (17, 8), (15, 12)], [False, False, False, False], 34, False, [False, False, False, False], 1717, 'North', (16, 9))
Element 34: (2, (16, 9), ['', '', '', ''], [(12, 11), (17, 7), (15, 13)], [False, False, False, False], 32, False, [False, False, False, False], 1716, 'East', (17, 9))
Element 35: (2, (17, 9), ['', '', '', '%'], [(11, 11), (17, 6), (16, 13)], [False, False, False, True], 30, False, [False, False, False, False], 1725, 'North', (17, 10))
Element 36: (2, (17, 10), ['', '', '', ''], [(10, 11), (18, 6), (17, 13)], [False, False, False, False], 28, False, [False, False, False, False], 1734, 'East', (18, 10))
Element 37: (2, (18, 10), ['', '%', '', '%'], [(10, 12), (18, 5), (18, 13)], [False, True, False, True], 26, False, [False, False, False, False], 1743, 'North', (18, 11))
Element 38: (2, (18, 11), ['', '', '%', '%'], [(9, 12), (18, 4), (17, 13)], [False, False, True, True], 24, False, [False, False, False, False], 1752, 'West', (17, 11))
Element 39: (2, (17, 11), ['%', '', '%', ''], [(9, 13), (18, 3), (16, 13)], [True, False, True, False], 22, False, [False, False, False, False], 1761, 'East', (18, 11))
Element 40: (2, (18, 11), ['', '', '%', '%'], [(8, 13), (18, 2), (15, 13)], [False, False, True, True], 20, False, [False, False, False, False], 1780, 'South', (18, 10))
Element 41: (2, (18, 10), ['', '%', '', '%'], [(8, 12), (18, 1), (15, 12)], [False, True, False, True], 18, False, [False, False, False, False], 1799, 'West', (17, 10))
Element 42: (2, (17, 10), ['', '', '', ''], [(8, 11), (17, 1), (14, 12)], [False, False, False, False], 16, False, [False, False, False, False], 1818, 'North', (17, 11))
Element 43: (2, (17, 11), ['%', '', '%', ''], [(9, 11), (16, 1), (13, 12)], [True, False, True, False], 14, False, [False, False, False, False], 2827, 'South', (17, 10))
Element 44: (2, (17, 10), ['', '', '', ''], [(9, 10), (17, 1), (13, 13)], [False, False, False, False], 12, False, [False, False, False, False], 2836, 'West', (16, 10))
Element 45: (2, (16, 10), ['', '', '%', ''], [(8, 10), (17, 2), (12, 13)], [False, False, True, False], 10, False, [False, False, False, False], 2855, 'West', (15, 10))
Element 46: (2, (15, 10), ['%', '', '', ''], [(9, 10), (17, 3), (11, 13)], [True, False, False, False], 8, False, [False, False, False, False], 2854, 'North', (15, 11))
Element 47: (2, (15, 11), ['', '', '', '%'], [(9, 11), (17, 4), (12, 13)], [False, False, False, True], 6, False, [False, False, False, False], 2853, 'North', (15, 12))
Element 48: (2, (15, 12), ['', '', '', '%'], [(8, 11), (17, 5), (13, 13)], [False, False, False, True], 4, False, [False, False, False, False], 2852, 'North', (15, 13))
Element 49: (2, (15, 13), ['%', '', '%', ''], [(8, 10), (16, 5), (13, 12)], [True, False, True, False], 2, False, [False, False, False, False], 2851, 'East', (16, 13))
Element 50: (2, (16, 13), ['', '%', '%', ''], [(8, 10), (16, 5), (12, 12)], [False, True, True, False], 0, False, [False, False, False, False], 2850, 'Stop', (16, 13))
Element 51: #0#
