Element 1: (2, (13, 3), ['.', 'G', '.', '.'], [(13, 2), (9, 10), (17, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (14, 3))
Element 26: (2, (17, 4), ['', '', '', ''], [(17, 11), (18, 10), (13, 11)], [False, False, False, False], 48, False, [False, False, False, False], 1504, 'North', (17, 5))
Element 27: (2, (17, 5), ['.', '', '', ''], [(17, 10), (18, 11), (12, 11)], [False, False, False, False], 46, False, [True, False, False, False], 1503, 'West', (16, 5))
Element 28: (2, (16, 5), ['.', '', '%', ''], [(16, 10), (17, 11), (11, 11)], [False, False, True, False], 44, False, [True, False, False, False], 1512, 'West', (15, 5))
Element 29: (2, (15, 5), ['.', '', '%', ''], [(15, 10), (17, 10), (10, 11)], [False, False, True, False], 42, False, [True, False, False, False], 1521, 'West', (14, 5))
Element 30: (2, (14, 5), ['.', '', '%', ''], [(15, 11), (17, 9), (10, 12)], [False, False, True, False], 40, False, [True, False, False, False], 1540, 'West', (13, 5))
Element 31: (2, (13, 5), ['%', '', '%', ''], [(15, 12), (17, 8), (9, 12)], [True, False, True, False], 38, False, [False, False, False, False], 1559, 'South', (13, 4))
Element 32: (2, (13, 4), ['%', '', '', ''], [(15, 13), (17, 7), (9, 13)], [True, False, False, False], 36, False, [False, False, False, False], 1568, 'East', (14, 4))
Element 33: (2, (14, 4), ['', '', '', ''], [(16, 13), (17, 6), (8, 13)], [False, False, False, False], 34, False, [False, False, False, False], 1577, 'East', (15, 4))
Element 34: (2, (15, 4), ['', '', '', ''], [(17, 13), (18, 6), (8, 12)], [False, False, False, False], 32, False, [False, False, False, False], 1586, 'East', (16, 4))
Element 35: (2, (16, 4), ['', '', '', ''], [(18, 13), (18, 5), (8, 11)], [False, False, False, False], 30, False, [False, False, False, False], 1595, 'West', (15, 4))
Element 36: (2, (15, 4), ['', '', '', ''], [(17, 13), (18, 4), (7, 11)], [False, False, False, False], 28, False, [False, False, False, False], 1604, 'West', (14, 4))
Element 37: (2, (14, 4), ['', '', '', ''], [(16, 13), (18, 3), (7, 12)], [False, False, False, False], 26, False, [False, False, False, False], 1613, 'West', (13, 4))
Element 38: (2, (13, 4), ['%', '', '', ''], [(15, 13), (18, 2), (7, 13)], [True, False, False, False], 24, False, [False, False, False, False], 1622, 'North', (13, 5))
Element 39: (2, (13, 5), ['%', '', '%', ''], [(15, 12), (18, 1), (6, 13)], [True, False, True, False], 22, False, [False, False, False, False], 1631, 'East', (14, 5))
Element 40: (2, (14, 5), ['', '', '%', ''], [(14, 12), (17, 1), (6, 12)], [False, False, True, False], 20, False, [False, False, False, False], 1640, 'South', (14, 4))
Element 41: (2, (14, 4), ['', '', '', ''], [(14, 11), (17, 2), (6, 13)], [False, False, False, False], 18, False, [False, False, False, False], 1639, 'North', (14, 5))
Element 42: (2, (14, 5), ['', '', '%', ''], [(13, 11), (17, 3), (7, 13)], [False, False, True, False], 16, False, [False, False, False, False], 1638, 'East', (15, 5))
Element 43: (2, (15, 5), ['', '', '%', ''], [(13, 12), (17, 4), (7, 12)], [False, False, True, False], 14, False, [False, False, False, False], 1637, 'South', (15, 4))
Element 44: (2, (15, 4), ['', '', '', ''], [(13, 13), (17, 5), (6, 12)], [False, False, False, False], 12, False, [False, False, False, False], 1636, 'North', (15, 5))
Element 45: (2, (15, 5), ['', '', '%', 'G'], [(12, 13), (16, 5), (7, 12)], [False, False, True, False], 10, False, [False, False, False, False], 1635, 'West', (14, 5))
Element 46: (2, (14, 5), ['', '', '%', ''], [(11, 13), (16, 4), (7, 11)], [False, False, True, False], 8, False, [False, False, False, False], 1644, 'West', (13, 5))
Element 47: (2, (13, 5), ['%', '', '%', ''], [(12, 13), (16, 3), (8, 11)], [True, False, True, False], 6, False, [False, False, False, False], 1643, 'East', (14, 5))
Element 48: (2, (14, 5), ['', '', '%', ''], [(12, 12), (15, 3), (9, 11)], [False, False, True, False], 4, False, [False, False, False, False], 1642, 'East', (15, 5))
Element 49: (2, (15, 5), ['', 'G', '%', ''], [(12, 11), (15, 4), (9, 10)], [False, False, True, False], 2, False, [False, False, False, False], 1641, 'Stop', (15, 5))
Element 50: (2, (15, 5), ['', 'G', '%', ''], [(12, 11), (15, 4), (8, 10)], [False, False, True, False], 0, False, [False, False, False, False], 1640, 'Stop', (15, 5))
Element 51: #0#
