Element 1: (0, (8, 3), ['.', '.', '.', 'G'], [(4, 4), (9, 3), (16, 5)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (8, 4))
Element 23: (0, (18, 13), ['', '%', '%', '%'], [(16, 10), (13, 5), (15, 8)], [False, True, True, True], 54, False, [False, False, False, False], 1638, 'West', (17, 13))
Element 24: (0, (17, 13), ['', '%', '%', ''], [(17, 10), (14, 5), (15, 9)], [False, True, True, False], 52, False, [False, False, False, False], 1637, 'West', (16, 13))
Element 25: (0, (16, 13), ['', '%', '%', ''], [(18, 10), (15, 5), (15, 10)], [False, True, True, False], 50, False, [False, False, False, False], 1636, 'West', (15, 13))
Element 26: (0, (15, 13), ['%', '', '%', ''], [(18, 11), (16, 5), (15, 11)], [True, False, True, False], 48, False, [False, False, False, False], 1635, 'South', (15, 12))
Element 27: (0, (15, 12), ['.', '', '', '%'], [(17, 11), (17, 5), (14, 11)], [False, False, False, True], 46, False, [True, False, False, False], 1644, 'West', (14, 12))
Element 28: (0, (14, 12), ['.', '', '%', ''], [(18, 11), (18, 5), (13, 11)], [False, False, True, False], 44, False, [True, False, False, False], 1663, 'West', (13, 12))
Element 29: (0, (13, 12), ['.', '', '.', ''], [(18, 10), (18, 6), (12, 11)], [False, False, False, False], 42, False, [True, False, True, False], 1682, 'North', (13, 13))
Element 30: (0, (13, 13), ['.', '', '%', '%'], [(17, 10), (17, 6), (12, 12)], [False, False, True, True], 40, False, [True, False, False, False], 1701, 'West', (12, 13))
Element 31: (0, (12, 13), ['.', '', '%', ''], [(17, 11), (17, 7), (13, 12)], [False, False, True, False], 38, False, [True, False, False, False], 1710, 'West', (11, 13))
Element 32: (0, (11, 13), ['%', '%', '%', ''], [(17, 10), (17, 8), (14, 12)], [True, True, True, False], 36, False, [False, False, False, False], 1719, 'East', (12, 13))
Element 33: (0, (12, 13), ['', '', '%', ''], [(17, 9), (16, 8), (15, 12)], [False, False, True, False], 34, False, [False, False, False, False], 1718, 'South', (12, 12))
Element 34: (0, (12, 12), ['%', '', '', ''], [(17, 8), (16, 9), (15, 13)], [True, False, False, False], 32, False, [False, False, False, False], 1717, 'South', (12, 11))
Element 35: (0, (12, 11), ['.', '%', '', ''], [(17, 7), (17, 9), (16, 13)], [False, True, False, False], 30, False, [True, False, False, False], 1716, 'West', (11, 11))
Element 36: (0, (11, 11), ['.', '%', '%', ''], [(17, 6), (17, 10), (17, 13)], [False, True, True, False], 28, False, [True, False, False, False], 1725, 'West', (10, 11))
Element 37: (0, (10, 11), ['.', '%', '.', ''], [(18, 6), (18, 10), (18, 13)], [False, True, False, False], 26, False, [True, False, True, False], 1734, 'North', (10, 12))
Element 38: (0, (10, 12), ['.', '', '%', '%'], [(18, 5), (18, 11), (17, 13)], [False, False, True, True], 24, False, [True, False, False, False], 1743, 'West', (9, 12))
Element 39: (0, (9, 12), ['.', '.', '.', ''], [(18, 4), (17, 11), (16, 13)], [False, False, False, False], 22, False, [True, True, True, False], 1752, 'North', (9, 13))
Element 40: (0, (9, 13), ['.', '', '%', '%'], [(18, 3), (18, 11), (15, 13)], [False, False, True, True], 20, False, [True, False, False, False], 1761, 'West', (8, 13))
Element 41: (0, (8, 13), ['.', '.', '%', ''], [(18, 2), (18, 10), (15, 12)], [False, False, True, False], 18, False, [True, True, False, False], 1780, 'South', (8, 12))
Element 42: (0, (8, 12), ['.', '.', '', ''], [(18, 1), (17, 10), (14, 12)], [False, False, False, False], 16, False, [True, True, False, False], 1799, 'South', (8, 11))
Element 43: (0, (8, 11), ['.', '.', '', '.'], [(17, 1), (17, 11), (13, 12)], [False, False, False, False], 14, False, [True, True, False, True], 1818, 'East', (9, 11))
Element 44: (0, (9, 11), ['', '.', '', ''], [(16, 1), (17, 10), (13, 13)], [False, False, False, False], 12, False, [False, True, False, False], 2827, 'South', (9, 10))
Element 45: (0, (9, 10), ['.', '%', '', '%'], [(17, 1), (16, 10), (12, 13)], [False, True, False, True], 10, False, [True, False, False, False], 2836, 'West', (8, 10))
Element 46: (0, (8, 10), ['%', '%', '', ''], [(17, 2), (15, 10), (11, 13)], [True, True, False, False], 8, False, [False, False, False, False], 2855, 'East', (9, 10))
Element 47: (0, (9, 10), ['', '%', '', '%'], [(17, 3), (15, 11), (12, 13)], [False, True, False, True], 6, False, [False, False, False, False], 2854, 'North', (9, 11))
Element 48: (0, (9, 11), ['', '', '', ''], [(17, 4), (15, 12), (13, 13)], [False, False, False, False], 4, False, [False, False, False, False], 2853, 'West', (8, 11))
Element 49: (0, (8, 11), ['.', '', '', ''], [(17, 5), (15, 13), (13, 12)], [False, False, False, False], 2, False, [True, False, False, False], 2852, 'South', (8, 10))
Element 50: (0, (8, 10), ['%', '%', '', ''], [(16, 5), (16, 13), (12, 12)], [True, True, False, False], 0, False, [False, False, False, False], 2851, 'Stop', (8, 10))
Element 51: #0#
