Element 1: (2, (12, 2), ['G', '.', '.', '.'], [(12, 13), (11, 2), (18, 2)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (13, 2))
Element 20: (2, (14, 7), ['.', '%', '%', ''], [(17, 11), (17, 7), (17, 10)], [False, True, True, False], 60, False, [True, False, False, False], 480, 'West', (13, 7))
Element 21: (2, (13, 7), ['.', '%', '.', ''], [(18, 11), (17, 8), (17, 9)], [False, True, False, False], 58, False, [True, False, True, False], 489, 'North', (13, 8))
Element 22: (2, (13, 8), ['.', '', '%', '%'], [(18, 10), (17, 9), (16, 9)], [False, False, True, True], 56, False, [True, False, False, False], 498, 'West', (12, 8))
Element 23: (2, (12, 8), ['.', '.', '.', ''], [(17, 10), (16, 9), (16, 10)], [False, False, False, False], 54, False, [True, True, True, False], 507, 'North', (12, 9))
Element 24: (2, (12, 9), ['.', '', '%', '%'], [(17, 11), (16, 10), (15, 10)], [False, False, True, True], 52, False, [True, False, False, False], 516, 'West', (11, 9))
Element 25: (2, (11, 9), ['%', '.', '%', ''], [(17, 10), (15, 10), (15, 11)], [True, False, True, False], 50, False, [False, True, False, False], 525, 'South', (11, 8))
Element 26: (2, (11, 8), ['F', '%', '', ''], [(17, 9), (15, 11), (14, 11)], [False, True, False, False], 48, False, [False, False, False, False], 544, 'West', (10, 8))
Element 27: (2, (10, 8), ['.', '.', '%', ''], [(17, 8), (15, 12), (13, 11)], [False, False, True, False], 46, False, [True, True, False, False], 1553, 'South', (10, 7))
Element 28: (2, (10, 7), ['.', '.', '', '%'], [(17, 7), (15, 13), (12, 11)], [False, False, False, True], 44, False, [True, True, False, False], 1572, 'South', (10, 6))
Element 29: (2, (10, 6), ['.', '.', '', '.'], [(17, 6), (16, 13), (12, 12)], [False, False, False, False], 42, False, [True, True, False, True], 1591, 'East', (11, 6))
Element 30: (2, (11, 6), ['', '.', '%', '.'], [(18, 6), (17, 13), (13, 12)], [False, False, True, False], 40, False, [False, True, False, True], 1600, 'East', (12, 6))
Element 31: (2, (12, 6), ['', '%', '.', '%'], [(18, 5), (18, 13), (14, 12)], [False, True, False, True], 38, False, [False, False, True, False], 1609, 'North', (12, 7))
Element 32: (2, (12, 7), ['%', '', '', ''], [(18, 4), (17, 13), (15, 12)], [True, False, False, False], 36, False, [False, False, False, False], 1618, 'South', (12, 6))
Element 33: (2, (12, 6), ['', '%', '', '%'], [(18, 3), (16, 13), (15, 13)], [False, True, False, True], 34, False, [False, False, False, False], 1617, 'West', (11, 6))
Element 34: (2, (11, 6), ['', '.', '%', ''], [(18, 2), (15, 13), (15, 12)], [False, False, True, False], 32, False, [False, True, False, False], 1616, 'South', (11, 5))
Element 35: (2, (11, 5), ['.', '.', '', '%'], [(18, 1), (15, 12), (14, 12)], [False, False, False, True], 30, False, [True, True, False, False], 1635, 'South', (11, 4))
Element 36: (2, (11, 4), ['.', '', '', '%'], [(17, 1), (14, 12), (13, 12)], [False, False, False, True], 28, False, [True, False, False, False], 1654, 'West', (10, 4))
Element 37: (2, (10, 4), ['.', '.', '.', ''], [(16, 1), (14, 11), (13, 13)], [False, False, False, False], 26, False, [True, True, True, False], 2663, 'North', (10, 5))
Element 38: (2, (10, 5), ['.', '', '', ''], [(17, 1), (13, 11), (12, 13)], [False, False, False, False], 24, False, [True, False, False, False], 2672, 'West', (9, 5))
Element 39: (2, (9, 5), ['%', '.', '.', ''], [(17, 2), (13, 12), (11, 13)], [True, False, False, False], 22, False, [False, True, True, False], 2691, 'North', (9, 6))
Element 40: (2, (9, 6), ['.', '', '.', ''], [(17, 3), (13, 13), (12, 13)], [False, False, False, False], 20, False, [True, False, True, False], 2700, 'North', (9, 7))
Element 41: (2, (9, 7), ['.', '', '.', ''], [(17, 4), (12, 13), (11, 13)], [False, False, False, False], 18, False, [True, False, True, False], 2709, 'North', (9, 8))
Element 42: (2, (9, 8), ['.', '', '%', ''], [(17, 5), (12, 12), (11, 13)], [False, False, True, False], 16, False, [True, False, False, False], 2718, 'West', (8, 8))
Element 43: (2, (8, 8), ['.', '.', '%', ''], [(16, 5), (12, 11), (12, 13)], [False, False, True, False], 14, False, [True, True, False, False], 2727, 'South', (8, 7))
Element 44: (2, (8, 7), ['.', '.', '', ''], [(16, 4), (11, 11), (12, 13)], [False, False, False, False], 12, False, [True, True, False, False], 2746, 'South', (8, 6))
Element 45: (2, (8, 6), ['.', '%', '', ''], [(16, 3), (10, 11), (12, 12)], [False, True, False, False], 10, False, [True, False, False, False], 2765, 'West', (7, 6))
Element 46: (2, (7, 6), ['%', '.', '.', ''], [(15, 3), (10, 12), (12, 11)], [True, False, False, False], 8, False, [False, True, True, False], 2784, 'North', (7, 7))
Element 47: (2, (7, 7), ['%', '', '.', ''], [(15, 4), (9, 12), (11, 11)], [True, False, False, False], 6, False, [False, False, True, False], 2803, 'North', (7, 8))
Element 48: (2, (7, 8), ['.', '', '.', ''], [(15, 5), (9, 13), (10, 11)], [False, False, False, False], 4, False, [True, False, True, False], 2822, 'North', (7, 9))
Element 49: (2, (7, 9), ['.', '', '%', '%'], [(14, 5), (8, 13), (9, 11)], [False, False, True, True], 2, False, [True, False, False, False], 2851, 'West', (6, 9))
Element 50: (2, (6, 9), ['.', '.', '.', ''], [(14, 5), (8, 13), (9, 10)], [False, False, False, False], 0, False, [True, True, True, False], 2870, 'Stop', (6, 9))
Element 51: #0#
