Element 1: (0, (11, 8), ['F', '%', '.', '.'], [(5, 7), (7, 13), (13, 3)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (10, 8))
Element 13: (0, (16, 9), ['.', '', '.', 'G'], [(7, 7), (15, 13), (17, 9)], [False, False, False, False], 74, False, [True, False, True, False], 1458, 'North', (16, 10))
Element 14: (0, (16, 10), ['.', '', '%', 'G'], [(7, 8), (16, 13), (17, 10)], [False, False, True, False], 72, False, [True, False, False, False], 1497, 'West', (15, 10))
Element 15: (0, (15, 10), ['%', '.', '', ''], [(7, 9), (17, 13), (18, 10)], [True, False, False, False], 70, False, [False, True, False, False], 1536, 'South', (15, 9))
Element 16: (0, (15, 9), ['.', '.', '', ''], [(6, 9), (18, 13), (18, 11)], [False, False, False, False], 68, False, [True, True, False, False], 1575, 'South', (15, 8))
Element 17: (0, (15, 8), ['%', '', '', ''], [(6, 10), (17, 13), (17, 11)], [True, False, False, False], 66, False, [False, False, False, False], 1604, 'North', (15, 9))
Element 18: (0, (15, 9), ['.', '', '', ''], [(5, 10), (16, 13), (18, 11)], [False, False, False, False], 64, False, [True, False, False, False], 1613, 'West', (14, 9))
Element 19: (0, (14, 9), ['%', '%', '%', ''], [(5, 11), (15, 13), (18, 10)], [True, True, True, False], 62, False, [False, False, False, False], 1632, 'East', (15, 9))
Element 20: (0, (15, 9), ['', '', '', ''], [(4, 11), (15, 12), (17, 10)], [False, False, False, False], 60, False, [False, False, False, False], 1641, 'North', (15, 10))
Element 21: (0, (15, 10), ['%', '', '', ''], [(4, 12), (14, 12), (17, 11)], [True, False, False, False], 58, False, [False, False, False, False], 1660, 'North', (15, 11))
Element 22: (0, (15, 11), ['', '', '', '%'], [(3, 12), (13, 12), (17, 10)], [False, False, False, True], 56, False, [False, False, False, False], 1679, 'North', (15, 12))
Element 23: (0, (15, 12), ['', '', '', '%'], [(3, 13), (13, 13), (16, 10)], [False, False, False, True], 54, False, [False, False, False, False], 1698, 'North', (15, 13))
Element 24: (0, (15, 13), ['%', '', '%', ''], [(2, 13), (12, 13), (16, 9)], [True, False, True, False], 52, False, [False, False, False, False], 1717, 'East', (16, 13))
Element 25: (0, (16, 13), ['', '%', '%', ''], [(2, 12), (12, 12), (16, 8)], [False, True, True, False], 50, False, [False, False, False, False], 1736, 'East', (17, 13))
Element 26: (0, (17, 13), ['', '%', '%', ''], [(2, 11), (12, 13), (16, 7)], [False, True, True, False], 48, False, [False, False, False, False], 1745, 'East', (18, 13))
Element 27: (0, (18, 13), ['', '%', '%', '%'], [(3, 11), (11, 13), (15, 7)], [False, True, True, True], 46, False, [False, False, False, False], 1764, 'West', (17, 13))
Element 28: (0, (17, 13), ['', '%', '%', ''], [(2, 11), (12, 13), (15, 8)], [False, True, True, False], 44, False, [False, False, False, False], 1763, 'West', (16, 13))
Element 29: (0, (16, 13), ['', '%', '%', ''], [(1, 11), (13, 13), (15, 9)], [False, True, True, False], 42, False, [False, False, False, False], 1772, 'West', (15, 13))
Element 30: (0, (15, 13), ['%', '', '%', ''], [(1, 12), (13, 12), (15, 10)], [True, False, True, False], 40, False, [False, False, False, False], 1781, 'South', (15, 12))
Element 31: (0, (15, 12), ['', 'G', '', '%'], [(1, 13), (12, 12), (15, 11)], [False, False, False, True], 38, False, [False, False, False, False], 1790, 'West', (14, 12))
Element 32: (0, (14, 12), ['G', '', '%', 'G'], [(1, 12), (13, 12), (15, 12)], [False, False, True, False], 36, False, [False, False, False, False], 1789, 'South', (14, 11))
Element 33: (0, (14, 11), ['', '%', 'G', ''], [(1, 11), (14, 12), (15, 13)], [False, True, False, False], 34, False, [False, False, False, False], 1788, 'West', (13, 11))
Element 34: (0, (13, 11), ['', '%', '', ''], [(2, 11), (15, 12), (16, 13)], [False, True, False, False], 32, False, [False, False, False, False], 1787, 'North', (13, 12))
Element 35: (0, (13, 12), ['', '', '', ''], [(2, 12), (15, 11), (17, 13)], [False, False, False, False], 30, False, [False, False, False, False], 1786, 'North', (13, 13))
Element 36: (0, (13, 13), ['', '', '%', '%'], [(1, 12), (15, 10), (18, 13)], [False, False, True, True], 28, False, [False, False, False, False], 1785, 'West', (12, 13))
Element 37: (0, (12, 13), ['', '', '%', ''], [(2, 12), (16, 10), (17, 13)], [False, False, True, False], 26, False, [False, False, False, False], 1784, 'South', (12, 12))
Element 38: (0, (12, 12), ['%', '', '', ''], [(2, 13), (17, 10), (16, 13)], [True, False, False, False], 24, False, [False, False, False, False], 1783, 'South', (12, 11))
Element 39: (0, (12, 11), ['', '%', '', ''], [(1, 13), (18, 10), (15, 13)], [False, True, False, False], 22, False, [False, False, False, False], 1782, 'West', (11, 11))
Element 40: (0, (11, 11), ['', '%', '%', ''], [(2, 13), (18, 11), (15, 12)], [False, True, True, False], 20, False, [False, False, False, False], 1781, 'West', (10, 11))
Element 41: (0, (10, 11), ['.', '%', '', ''], [(3, 13), (17, 11), (15, 11)], [False, True, False, False], 18, False, [True, False, False, False], 1780, 'West', (9, 11))
Element 42: (0, (9, 11), ['.', '.', '', ''], [(3, 12), (18, 11), (14, 11)], [False, False, False, False], 16, False, [True, True, False, False], 1789, 'South', (9, 10))
Element 43: (0, (9, 10), ['.', '%', '', '%'], [(3, 11), (18, 10), (14, 12)], [False, True, False, True], 14, False, [True, False, False, False], 1798, 'West', (8, 10))
Element 44: (0, (8, 10), ['%', '%', '.', ''], [(3, 12), (17, 10), (13, 12)], [True, True, False, False], 12, False, [False, False, True, False], 1807, 'North', (8, 11))
Element 45: (0, (8, 11), ['.', '', '.', ''], [(2, 12), (17, 11), (13, 13)], [False, False, False, False], 10, False, [True, False, True, False], 1816, 'North', (8, 12))
Element 46: (0, (8, 12), ['.', '', '', ''], [(3, 12), (17, 10), (12, 13)], [False, False, False, False], 8, False, [True, False, False, False], 1825, 'West', (7, 12))
Element 47: (0, (7, 12), ['.', '.', '', ''], [(4, 12), (17, 9), (12, 12)], [False, False, False, False], 6, False, [True, True, False, False], 1834, 'South', (7, 11))
Element 48: (0, (7, 11), ['%', '%', '', ''], [(4, 11), (17, 8), (12, 11)], [True, True, False, False], 4, False, [False, False, False, False], 1843, 'North', (7, 12))
Element 49: (0, (7, 12), ['.', '', '', ''], [(4, 10), (17, 7), (13, 11)], [False, False, False, False], 2, False, [True, False, False, False], 1852, 'West', (6, 12))
Element 50: (0, (6, 12), ['%', '%', '.', ''], [(4, 9), (17, 6), (12, 11)], [True, True, False, False], 0, False, [False, False, True, False], 1871, 'Stop', (6, 12))
Element 51: #0#
