Element 1: (0, (13, 12), ['.', 'G', '.', '.'], [(2, 13), (13, 11), (14, 7)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (14, 12))
Element 14: (0, (13, 13), ['.', '', '%', '%'], [(10, 8), (17, 10), (16, 10)], [False, False, True, True], 72, False, [True, False, False, False], 1357, 'West', (12, 13))
Element 15: (0, (12, 13), ['.', '.', '%', ''], [(11, 8), (17, 9), (17, 10)], [False, False, True, False], 70, False, [True, True, False, False], 1376, 'South', (12, 12))
Element 16: (0, (12, 12), ['%', '.', '', ''], [(12, 8), (17, 8), (18, 10)], [True, False, False, False], 68, False, [False, True, False, False], 1395, 'South', (12, 11))
Element 17: (0, (12, 11), ['.', '%', '', ''], [(13, 8), (17, 7), (18, 11)], [False, True, False, False], 66, False, [True, False, False, False], 1414, 'West', (11, 11))
Element 18: (0, (11, 11), ['.', '%', '%', ''], [(13, 7), (17, 6), (17, 11)], [False, True, True, False], 64, False, [True, False, False, False], 1443, 'West', (10, 11))
Element 19: (0, (10, 11), ['.', '%', '.', ''], [(12, 7), (18, 6), (18, 11)], [False, True, False, False], 62, False, [True, False, True, False], 1472, 'North', (10, 12))
Element 20: (0, (10, 12), ['.', '', '%', '%'], [(12, 6), (18, 5), (18, 10)], [False, False, True, True], 60, False, [True, False, False, False], 1501, 'West', (9, 12))
Element 21: (0, (9, 12), ['.', '.', '.', ''], [(11, 6), (18, 4), (17, 10)], [False, False, False, False], 58, False, [True, True, True, False], 1530, 'North', (9, 13))
Element 22: (0, (9, 13), ['.', '', '%', '%'], [(11, 5), (18, 3), (17, 11)], [False, False, True, True], 56, False, [True, False, False, False], 1559, 'West', (8, 13))
Element 23: (0, (8, 13), ['.', '.', '%', ''], [(11, 4), (18, 2), (17, 10)], [False, False, True, False], 54, False, [True, True, False, False], 1588, 'South', (8, 12))
Element 24: (0, (8, 12), ['.', '.', '', ''], [(11, 3), (18, 1), (16, 10)], [False, False, False, False], 52, False, [True, True, False, False], 1617, 'South', (8, 11))
Element 25: (0, (8, 11), ['.', '.', '', '.'], [(12, 3), (17, 1), (15, 10)], [False, False, False, False], 50, False, [True, True, False, True], 1646, 'East', (9, 11))
Element 26: (0, (9, 11), ['', '.', '', ''], [(13, 3), (16, 1), (15, 11)], [False, False, False, False], 48, False, [False, True, False, False], 2665, 'South', (9, 10))
Element 27: (0, (9, 10), ['.', '%', '', '%'], [(14, 3), (17, 1), (15, 12)], [False, True, False, True], 46, False, [True, False, False, False], 2684, 'West', (8, 10))
Element 28: (0, (8, 10), ['%', '%', '', ''], [(15, 3), (17, 2), (15, 13)], [True, True, False, False], 44, False, [False, False, False, False], 2713, 'East', (9, 10))
Element 29: (0, (9, 10), ['', '%', '', '%'], [(16, 3), (17, 3), (16, 13)], [False, True, False, True], 42, False, [False, False, False, False], 2732, 'North', (9, 11))
Element 30: (0, (9, 11), ['', '', '', ''], [(16, 4), (17, 4), (17, 13)], [False, False, False, False], 40, False, [False, False, False, False], 2751, 'West', (8, 11))
Element 31: (0, (8, 11), ['.', '', '', ''], [(16, 5), (17, 5), (18, 13)], [False, False, False, False], 38, False, [True, False, False, False], 2770, 'South', (8, 10))
Element 32: (0, (8, 10), ['%', '%', '', ''], [(15, 5), (16, 5), (17, 13)], [True, True, False, False], 36, False, [False, False, False, False], 2779, 'North', (8, 11))
Element 33: (0, (8, 11), ['.', '', '', ''], [(15, 4), (16, 4), (16, 13)], [False, False, False, False], 34, False, [True, False, False, False], 2788, 'West', (7, 11))
Element 34: (0, (7, 11), ['%', '%', '.', ''], [(14, 4), (16, 3), (15, 13)], [True, True, False, False], 32, False, [False, False, True, False], 2807, 'North', (7, 12))
Element 35: (0, (7, 12), ['.', '', '.', ''], [(14, 5), (15, 3), (15, 12)], [False, False, False, False], 30, False, [True, False, True, False], 2826, 'North', (7, 13))
Element 36: (0, (7, 13), ['.', '', '%', ''], [(13, 5), (15, 4), (14, 12)], [False, False, True, False], 28, False, [True, False, False, False], 2845, 'West', (6, 13))
Element 37: (0, (6, 13), ['%', '.', '%', ''], [(13, 4), (15, 5), (14, 11)], [True, False, True, False], 26, False, [False, True, False, False], 2864, 'South', (6, 12))
Element 38: (0, (6, 12), ['%', '%', '', ''], [(13, 5), (14, 5), (13, 11)], [True, True, False, False], 24, False, [False, False, False, False], 2873, 'North', (6, 13))
Element 39: (0, (6, 13), ['%', '', '%', ''], [(13, 4), (14, 4), (13, 12)], [True, False, True, False], 22, False, [False, False, False, False], 2872, 'East', (7, 13))
Element 40: (0, (7, 13), ['', '', '%', ''], [(13, 3), (14, 3), (13, 13)], [False, False, True, False], 20, False, [False, False, False, False], 2871, 'South', (7, 12))
Element 41: (0, (7, 12), ['', '', '', ''], [(13, 4), (13, 3), (12, 13)], [False, False, False, False], 18, False, [False, False, False, False], 2870, 'West', (6, 12))
Element 42: (0, (6, 12), ['%', '%', '', ''], [(14, 4), (13, 2), (11, 13)], [True, True, False, False], 16, False, [False, False, False, False], 2889, 'East', (7, 12))
Element 43: (0, (7, 12), ['', '', '', ''], [(15, 4), (12, 2), (12, 13)], [False, False, False, False], 14, False, [False, False, False, False], 2898, 'South', (7, 11))
Element 44: (0, (7, 11), ['%', '%', '', ''], [(15, 5), (12, 1), (12, 12)], [True, True, False, False], 12, False, [False, False, False, False], 2907, 'East', (8, 11))
Element 45: (0, (8, 11), ['', '', '', ''], [(14, 5), (11, 1), (12, 11)], [False, False, False, False], 10, False, [False, False, False, False], 2916, 'North', (8, 12))
Element 46: (0, (8, 12), ['', '', '', ''], [(15, 5), (11, 2), (11, 11)], [False, False, False, False], 8, False, [False, False, False, False], 2925, 'West', (7, 12))
Element 47: (0, (7, 12), ['', '', '', ''], [(16, 5), (10, 2), (10, 11)], [False, False, False, False], 6, False, [False, False, False, False], 2934, 'East', (8, 12))
Element 48: (0, (8, 12), ['', '', '', ''], [(16, 4), (10, 3), (10, 12)], [False, False, False, False], 4, False, [False, False, False, False], 2943, 'North', (8, 13))
Element 49: (0, (8, 13), ['', '', '%', ''], [(15, 4), (10, 4), (9, 12)], [False, False, True, False], 2, False, [False, False, False, False], 2952, 'West', (7, 13))
Element 50: (0, (7, 13), ['', '', '%', ''], [(16, 4), (10, 5), (9, 13)], [False, False, True, False], 0, False, [False, False, False, False], 2961, 'Stop', (7, 13))
Element 51: #0#
