Element 1: (2, (9, 8), ['.', '.', '%', 'F'], [(9, 11), (7, 3), (18, 5)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (10, 8))
Element 22: (2, (15, 13), ['%', '', '%', ''], [(12, 13), (14, 5), (15, 9)], [True, False, True, False], 56, False, [False, False, False, False], 2588, 'East', (16, 13))
Element 23: (2, (16, 13), ['', '%', '%', ''], [(11, 13), (14, 4), (15, 10)], [False, True, True, False], 54, False, [False, False, False, False], 2607, 'East', (17, 13))
Element 24: (2, (17, 13), ['', '%', '%', ''], [(12, 13), (13, 4), (15, 11)], [False, True, True, False], 52, False, [False, False, False, False], 2616, 'East', (18, 13))
Element 25: (2, (18, 13), ['', '%', '%', '%'], [(13, 13), (13, 5), (15, 12)], [False, True, True, True], 50, False, [False, False, False, False], 2625, 'West', (17, 13))
Element 26: (2, (17, 13), ['', '%', '%', ''], [(13, 12), (13, 4), (15, 13)], [False, True, True, False], 48, False, [False, False, False, False], 2624, 'West', (16, 13))
Element 27: (2, (16, 13), ['', '%', '%', ''], [(12, 12), (14, 4), (15, 12)], [False, True, True, False], 46, False, [False, False, False, False], 2623, 'West', (15, 13))
Element 28: (2, (15, 13), ['%', '', '%', ''], [(13, 12), (14, 5), (14, 12)], [True, False, True, False], 44, False, [False, False, False, False], 2622, 'South', (15, 12))
Element 29: (2, (15, 12), ['G', '', '', '%'], [(14, 12), (13, 5), (14, 11)], [False, False, False, True], 42, False, [False, False, False, False], 2621, 'South', (15, 11))
Element 30: (2, (15, 11), ['', '', 'G', '%'], [(15, 12), (14, 5), (13, 11)], [False, False, False, True], 40, False, [False, False, False, False], 2620, 'West', (14, 11))
Element 31: (2, (14, 11), ['', '%', '', 'G'], [(15, 11), (15, 5), (13, 12)], [False, True, False, False], 38, False, [False, False, False, False], 2619, 'North', (14, 12))
Element 32: (2, (14, 12), ['', '', '%', ''], [(15, 10), (15, 4), (13, 13)], [False, False, True, False], 36, False, [False, False, False, False], 2618, 'West', (13, 12))
Element 33: (2, (13, 12), ['', '', '', ''], [(16, 10), (14, 4), (12, 13)], [False, False, False, False], 34, False, [False, False, False, False], 2617, 'North', (13, 13))
Element 34: (2, (13, 13), ['', '', '%', '%'], [(17, 10), (15, 4), (12, 12)], [False, False, True, True], 32, False, [False, False, False, False], 2616, 'West', (12, 13))
Element 35: (2, (12, 13), ['', '', '%', ''], [(18, 10), (16, 4), (12, 11)], [False, False, True, False], 30, False, [False, False, False, False], 2615, 'South', (12, 12))
Element 36: (2, (12, 12), ['%', '', '', ''], [(18, 11), (16, 5), (11, 11)], [True, False, False, False], 28, False, [False, False, False, False], 2614, 'South', (12, 11))
Element 37: (2, (12, 11), ['', '%', '', ''], [(17, 11), (15, 5), (10, 11)], [False, True, False, False], 26, False, [False, False, False, False], 2613, 'East', (13, 11))
Element 38: (2, (13, 11), ['', '%', '', ''], [(18, 11), (16, 5), (10, 12)], [False, True, False, False], 24, False, [False, False, False, False], 2622, 'West', (12, 11))
Element 39: (2, (12, 11), ['', '%', '', ''], [(18, 10), (17, 5), (9, 12)], [False, True, False, False], 22, False, [False, False, False, False], 2631, 'West', (11, 11))
Element 40: (2, (11, 11), ['', '%', '%', ''], [(17, 10), (18, 5), (9, 13)], [False, True, True, False], 20, False, [False, False, False, False], 2640, 'West', (10, 11))
Element 41: (2, (10, 11), ['', '%', '', ''], [(17, 11), (18, 6), (8, 13)], [False, True, False, False], 18, False, [False, False, False, False], 2649, 'North', (10, 12))
Element 42: (2, (10, 12), ['', '', '%', '%'], [(17, 10), (17, 6), (8, 12)], [False, False, True, True], 16, False, [False, False, False, False], 2658, 'West', (9, 12))
Element 43: (2, (9, 12), ['', '', '', ''], [(17, 9), (17, 7), (8, 11)], [False, False, False, False], 14, False, [False, False, False, False], 2667, 'North', (9, 13))
Element 44: (2, (9, 13), ['', '', '%', '%'], [(17, 8), (16, 7), (8, 10)], [False, False, True, True], 12, False, [False, False, False, False], 2676, 'West', (8, 13))
Element 45: (2, (8, 13), ['.', '', '%', ''], [(17, 7), (16, 8), (9, 10)], [False, False, True, False], 10, False, [True, False, False, False], 2675, 'West', (7, 13))
Element 46: (2, (7, 13), ['.', '.', '%', ''], [(17, 6), (17, 8), (9, 11)], [False, False, True, False], 8, False, [True, True, False, False], 2684, 'South', (7, 12))
Element 47: (2, (7, 12), ['.', '.', '', ''], [(18, 6), (17, 9), (9, 10)], [False, False, False, False], 6, False, [True, True, False, False], 2693, 'South', (7, 11))
Element 48: (2, (7, 11), ['%', '%', '', ''], [(18, 5), (17, 10), (8, 10)], [True, True, False, False], 4, False, [False, False, False, False], 2702, 'East', (8, 11))
Element 49: (2, (8, 11), ['', '', '', ''], [(18, 4), (18, 10), (9, 10)], [False, False, False, False], 2, False, [False, False, False, False], 2701, 'East', (9, 11))
Element 50: (2, (9, 11), ['', '', '', ''], [(18, 4), (18, 10), (9, 11)], [False, False, False, False], 0, False, [False, False, False, False], 2700, 'Stop', (9, 11))
Element 51: #0#
