Element 1: (1, (7, 4), ['.', '.', '.', 'G'], [(6, 9), (8, 4), (14, 9)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (7, 5))
Element 13: (1, (6, 9), ['.', '', '', ''], [(15, 8), (17, 7), (17, 10)], [False, False, False, False], 74, False, [True, False, False, False], 1367, 'West', (5, 9))
Element 14: (1, (5, 9), ['.', '%', '.', ''], [(16, 8), (17, 8), (16, 10)], [False, True, False, False], 72, False, [True, False, True, False], 1406, 'North', (5, 10))
Element 15: (1, (5, 10), ['.', '', '.', ''], [(17, 8), (17, 9), (15, 10)], [False, False, False, False], 70, False, [True, False, True, False], 1425, 'North', (5, 11))
Element 16: (1, (5, 11), ['.', '', '%', '%'], [(17, 9), (17, 10), (15, 11)], [False, False, True, True], 68, False, [True, False, False, False], 1444, 'West', (4, 11))
Element 17: (1, (4, 11), ['.', '.', '.', ''], [(17, 10), (18, 10), (15, 12)], [False, False, False, False], 66, False, [True, True, True, False], 1463, 'North', (4, 12))
Element 18: (1, (4, 12), ['.', '', '%', '%'], [(18, 10), (18, 11), (15, 13)], [False, False, True, True], 64, False, [True, False, False, False], 1482, 'West', (3, 12))
Element 19: (1, (3, 12), ['.', '.', '.', ''], [(18, 11), (17, 11), (16, 13)], [False, False, False, False], 62, False, [True, True, True, False], 1501, 'North', (3, 13))
Element 20: (1, (3, 13), ['.', '', '%', '%'], [(17, 11), (17, 10), (17, 13)], [False, False, True, True], 60, False, [True, False, False, False], 1520, 'West', (2, 13))
Element 21: (1, (2, 13), ['.', '.', '%', ''], [(18, 11), (18, 10), (18, 13)], [False, False, True, False], 58, False, [True, True, False, False], 1539, 'South', (2, 12))
Element 22: (1, (2, 12), ['.', '.', '', ''], [(18, 10), (17, 10), (17, 13)], [False, False, False, False], 56, False, [True, True, False, False], 1548, 'South', (2, 11))
Element 23: (1, (2, 11), ['.', '%', '', '.'], [(17, 10), (17, 11), (16, 13)], [False, True, False, False], 54, False, [True, False, False, True], 1557, 'East', (3, 11))
Element 24: (1, (3, 11), ['', '%', '', ''], [(17, 11), (18, 11), (15, 13)], [False, True, False, False], 52, False, [False, False, False, False], 1566, 'West', (2, 11))
Element 25: (1, (2, 11), ['.', '%', '', ''], [(17, 10), (18, 10), (15, 12)], [False, True, False, False], 50, False, [True, False, False, False], 1565, 'West', (1, 11))
Element 26: (1, (1, 11), ['%', '%', '.', ''], [(16, 10), (18, 11), (14, 12)], [True, True, False, False], 48, False, [False, False, True, False], 1584, 'North', (1, 12))
Element 27: (1, (1, 12), ['%', '', '.', ''], [(16, 9), (18, 10), (14, 11)], [True, False, False, False], 46, False, [False, False, True, False], 1603, 'North', (1, 13))
Element 28: (1, (1, 13), ['%', '', '%', ''], [(15, 9), (17, 10), (13, 11)], [True, False, True, False], 44, False, [False, False, False, False], 1622, 'South', (1, 12))
Element 29: (1, (1, 12), ['%', '', '', ''], [(15, 10), (17, 9), (13, 12)], [True, False, False, False], 42, False, [False, False, False, False], 1631, 'South', (1, 11))
Element 30: (1, (1, 11), ['%', '%', '', ''], [(15, 11), (17, 8), (13, 13)], [True, True, False, False], 40, False, [False, False, False, False], 1640, 'East', (2, 11))
Element 31: (1, (2, 11), ['', '%', '', ''], [(15, 12), (17, 7), (12, 13)], [False, True, False, False], 38, False, [False, False, False, False], 1649, 'North', (2, 12))
Element 32: (1, (2, 12), ['', '', '', ''], [(15, 13), (17, 6), (12, 12)], [False, False, False, False], 36, False, [False, False, False, False], 1668, 'West', (1, 12))
Element 33: (1, (1, 12), ['%', '', '', ''], [(16, 13), (18, 6), (12, 11)], [True, False, False, False], 34, False, [False, False, False, False], 1687, 'East', (2, 12))
Element 34: (1, (2, 12), ['', '', '', ''], [(17, 13), (18, 5), (11, 11)], [False, False, False, False], 32, False, [False, False, False, False], 1706, 'North', (2, 13))
Element 35: (1, (2, 13), ['', '', '%', ''], [(18, 13), (18, 4), (10, 11)], [False, False, True, False], 30, False, [False, False, False, False], 1725, 'West', (1, 13))
Element 36: (1, (1, 13), ['%', '', '%', ''], [(17, 13), (18, 3), (10, 12)], [True, False, True, False], 28, False, [False, False, False, False], 1744, 'East', (2, 13))
Element 37: (1, (2, 13), ['', '', '%', ''], [(16, 13), (18, 2), (9, 12)], [False, False, True, False], 26, False, [False, False, False, False], 1763, 'East', (3, 13))
Element 38: (1, (3, 13), ['', '', '%', '%'], [(15, 13), (18, 1), (9, 13)], [False, False, True, True], 24, False, [False, False, False, False], 1782, 'South', (3, 12))
Element 39: (1, (3, 12), ['', '', '', ''], [(15, 12), (17, 1), (8, 13)], [False, False, False, False], 22, False, [False, False, False, False], 1801, 'South', (3, 11))
Element 40: (1, (3, 11), ['', '%', '', ''], [(14, 12), (16, 1), (8, 12)], [False, True, False, False], 20, False, [False, False, False, False], 2810, 'North', (3, 12))
Element 41: (1, (3, 12), ['', '', '', ''], [(14, 11), (17, 1), (8, 11)], [False, False, False, False], 18, False, [False, False, False, False], 2819, 'West', (2, 12))
Element 42: (1, (2, 12), ['', '', '', ''], [(13, 11), (17, 2), (9, 11)], [False, False, False, False], 16, False, [False, False, False, False], 2838, 'East', (3, 12))
Element 43: (1, (3, 12), ['', '', '', ''], [(13, 12), (17, 3), (9, 10)], [False, False, False, False], 14, False, [False, False, False, False], 2857, 'East', (4, 12))
Element 44: (1, (4, 12), ['', '', '%', '%'], [(13, 13), (17, 4), (8, 10)], [False, False, True, True], 12, False, [False, False, False, False], 2876, 'South', (4, 11))
Element 45: (1, (4, 11), ['', '.', '', ''], [(12, 13), (17, 5), (9, 10)], [False, False, False, False], 10, False, [False, True, False, False], 2885, 'South', (4, 10))
Element 46: (1, (4, 10), ['%', '.', '', ''], [(11, 13), (16, 5), (9, 11)], [True, False, False, False], 8, False, [False, True, False, False], 2914, 'South', (4, 9))
Element 47: (1, (4, 9), ['%', '.', '', ''], [(12, 13), (16, 4), (8, 11)], [True, False, False, False], 6, False, [False, True, False, False], 2933, 'South', (4, 8))
Element 48: (1, (4, 8), ['.', '.', '', '%'], [(12, 12), (16, 3), (8, 10)], [False, False, False, True], 4, False, [True, True, False, False], 2952, 'South', (4, 7))
Element 49: (1, (4, 7), ['%', '.', '', '.'], [(12, 11), (15, 3), (8, 11)], [True, False, False, False], 2, False, [False, True, False, True], 2971, 'East', (5, 7))
Element 50: (1, (5, 7), ['', '.', '%', '%'], [(12, 11), (15, 4), (7, 11)], [False, False, True, True], 0, False, [False, True, False, False], 3000, 'Stop', (5, 7))
Element 51: #0#
