Element 1: (2, (6, 12), ['G', '.', '.', '.'], [(2, 11), (5, 12), (11, 1)], [False, False, False, False], 98, False, [False, True, True, True], 1009, 'East', (7, 12))
Element 24: (2, (16, 9), ['%', '%', '', ''], [(17, 13), (18, 12), (15, 6)], [True, True, False, False], 52, False, [False, False, False, False], 3556, 'North', (16, 10))
Element 25: (2, (16, 10), ['%', '', '', ''], [(18, 13), (18, 11), (15, 7)], [True, False, False, False], 50, False, [False, False, False, False], 3565, 'North', (16, 11))
Element 26: (2, (16, 11), ['%', '', '', ''], [(18, 12), (18, 10), (15, 8)], [True, False, False, False], 48, False, [False, False, False, False], 3574, 'North', (16, 12))
Element 27: (2, (16, 12), ['', '', '', ''], [(18, 11), (17, 10), (14, 8)], [False, False, False, False], 46, False, [False, False, False, False], 3583, 'East', (17, 12))
Element 28: (2, (17, 12), ['', 'G', '', ''], [(18, 10), (17, 11), (14, 7)], [False, False, False, False], 44, False, [False, False, False, False], 3592, 'West', (16, 12))
Element 29: (2, (16, 12), ['', 'G', '', ''], [(17, 10), (16, 11), (14, 8)], [False, False, False, False], 42, False, [False, False, False, False], 3591, 'West', (15, 12))
Element 30: (2, (15, 12), ['%', '%', '', ''], [(17, 11), (16, 10), (13, 8)], [True, True, False, False], 40, False, [False, False, False, False], 3600, 'East', (16, 12))
Element 31: (2, (16, 12), ['', '', '', 'G'], [(17, 12), (16, 9), (14, 8)], [False, False, False, False], 38, False, [False, False, False, False], 3599, 'South', (16, 11))
Element 32: (2, (16, 11), ['%', '', 'G', ''], [(16, 12), (17, 9), (15, 8)], [True, False, False, False], 36, False, [False, False, False, False], 3598, 'East', (17, 11))
Element 33: (2, (17, 11), ['G', '', '', ''], [(16, 11), (16, 9), (15, 7)], [False, False, False, False], 34, False, [False, False, False, False], 3597, 'South', (17, 10))
Element 34: (2, (17, 10), ['G', 'G', '', ''], [(16, 10), (17, 9), (14, 7)], [False, False, False, False], 32, False, [False, False, False, False], 3596, 'North', (17, 11))
Element 35: (2, (17, 11), ['', 'G', '', ''], [(16, 9), (17, 10), (15, 7)], [False, False, False, False], 30, False, [False, False, False, False], 3595, 'West', (16, 11))
Element 36: (2, (16, 11), ['%', '', '', 'G'], [(17, 9), (17, 11), (15, 6)], [True, False, False, False], 28, False, [False, False, False, False], 3594, 'South', (16, 10))
Element 37: (2, (16, 10), ['%', 'G', '', 'G'], [(16, 9), (17, 10), (15, 5)], [True, False, False, False], 26, False, [False, False, False, False], 3593, 'North', (16, 11))
Element 38: (2, (16, 11), ['%', 'G', '', ''], [(16, 10), (17, 9), (14, 5)], [True, False, False, False], 24, False, [False, False, False, False], 3602, 'South', (16, 10))
Element 39: (2, (16, 10), ['%', '', 'G', 'G'], [(16, 11), (17, 10), (13, 5)], [True, False, False, False], 22, False, [False, False, False, False], 3611, 'North', (16, 11))
Element 40: (2, (16, 11), ['%', 'G', 'G', ''], [(16, 12), (16, 10), (13, 6)], [True, False, False, False], 20, False, [False, False, False, False], 3620, 'East', (17, 11))
Element 41: (2, (17, 11), ['', 'G', '', ''], [(15, 12), (17, 10), (12, 6)], [False, False, False, False], 18, False, [False, False, False, False], 3629, 'East', (18, 11))
Element 42: (2, (18, 11), ['', 'G', '', '%'], [(16, 12), (18, 10), (12, 5)], [False, False, False, True], 16, False, [False, False, False, False], 3638, 'North', (18, 12))
Element 43: (2, (18, 12), ['G', 'G', '', '%'], [(17, 12), (18, 11), (12, 4)], [False, False, False, True], 14, False, [False, False, False, False], 3647, 'North', (18, 13))
Element 44: (2, (18, 13), ['', '', '%', '%'], [(17, 11), (18, 10), (13, 4)], [False, False, True, True], 12, False, [False, False, False, False], 3656, 'South', (18, 12))
Element 45: (2, (18, 12), ['', 'G', '', '%'], [(16, 11), (18, 11), (13, 3)], [False, False, False, True], 10, False, [False, False, False, False], 3665, 'North', (18, 13))
Element 46: (2, (18, 13), ['', 'G', '%', '%'], [(17, 11), (18, 12), (13, 2)], [False, False, True, True], 8, False, [False, False, False, False], 3674, 'West', (17, 13))
Element 47: (2, (17, 13), ['', 'G', '%', ''], [(17, 10), (17, 12), (12, 2)], [False, False, True, False], 6, False, [False, False, False, False], 3683, 'West', (16, 13))
Element 48: (2, (16, 13), ['', '', '%', 'G'], [(17, 9), (17, 13), (11, 2)], [False, False, True, False], 4, False, [False, False, False, False], 3692, 'West', (15, 13))
Element 49: (2, (15, 13), ['', '', '%', ''], [(17, 10), (17, 12), (11, 3)], [False, False, True, False], 2, False, [False, False, False, False], 3701, 'East', (16, 13))
Element 50: (2, (16, 13), ['', '', '%', ''], [(17, 10), (17, 12), (11, 4)], [False, False, True, False], 0, False, [False, False, False, False], 3710, 'Stop', (16, 13))
Element 51: #0#
