Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(18, 4), (1, 10), (6, 12)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 28: (1, (12, 5), ['%', '.', '', ''], [(13, 8), (17, 13), (16, 11)], [True, False, False, False], 44, False, [False, True, False, False], 7742, 'South', (12, 4))
Element 29: (1, (12, 4), ['.', '%', '', '.'], [(14, 8), (16, 13), (16, 12)], [False, True, False, False], 42, False, [True, False, False, True], 7751, 'East', (13, 4))
Element 30: (1, (13, 4), ['', '.', '', ''], [(15, 8), (17, 13), (15, 12)], [False, False, False, False], 40, False, [False, True, False, False], 7760, 'South', (13, 3))
Element 31: (1, (13, 3), ['%', '', '', ''], [(15, 7), (18, 13), (16, 12)], [True, False, False, False], 38, False, [False, False, False, False], 7769, 'North', (13, 4))
Element 32: (1, (13, 4), ['', '', '', ''], [(14, 7), (18, 12), (17, 12)], [False, False, False, False], 36, False, [False, False, False, False], 7768, 'West', (12, 4))
Element 33: (1, (12, 4), ['.', '%', '', ''], [(15, 7), (18, 11), (17, 11)], [False, True, False, False], 34, False, [True, False, False, False], 7767, 'West', (11, 4))
Element 34: (1, (11, 4), ['.', '.', '%', ''], [(15, 6), (18, 10), (16, 11)], [False, False, True, False], 32, False, [True, True, False, False], 7776, 'South', (11, 3))
Element 35: (1, (11, 3), ['.', '', '', '%'], [(15, 5), (17, 10), (17, 11)], [False, False, False, True], 30, False, [True, False, False, False], 7785, 'West', (10, 3))
Element 36: (1, (10, 3), ['', '', '.', ''], [(14, 5), (17, 9), (17, 10)], [False, False, False, False], 28, False, [False, False, True, False], 7794, 'North', (10, 4))
Element 37: (1, (10, 4), ['.', '', 'F', ''], [(14, 4), (16, 9), (17, 9)], [False, False, False, False], 26, False, [True, False, False, False], 7803, 'North', (10, 5))
Element 38: (1, (10, 5), ['.', '', '%', '%'], [(14, 3), (16, 10), (17, 10)], [False, False, True, True], 24, False, [True, False, False, False], 8802, 'West', (9, 5))
Element 39: (1, (9, 5), ['.', '.', '.', ''], [(14, 2), (16, 11), (16, 10)], [False, False, False, False], 22, False, [True, True, True, False], 8811, 'North', (9, 6))
Element 40: (1, (9, 6), ['.', '', '.', '%'], [(14, 1), (17, 11), (17, 10)], [False, False, False, True], 20, False, [True, False, True, False], 8830, 'North', (9, 7))
Element 41: (1, (9, 7), ['%', '', '.', '.'], [(15, 1), (16, 11), (18, 10)], [True, False, False, False], 18, False, [False, False, True, True], 8849, 'East', (10, 7))
Element 42: (1, (10, 7), ['', '%', '.', '%'], [(14, 1), (16, 10), (18, 11)], [False, True, False, True], 16, False, [False, False, True, False], 8858, 'North', (10, 8))
Element 43: (1, (10, 8), ['.', '', '%', '%'], [(13, 1), (16, 9), (17, 11)], [False, False, True, True], 14, False, [True, False, False, False], 8877, 'West', (9, 8))
Element 44: (1, (9, 8), ['.', '', '%', ''], [(12, 1), (17, 9), (18, 11)], [False, False, True, False], 12, False, [True, False, False, False], 8896, 'West', (8, 8))
Element 45: (1, (8, 8), ['.', '%', '.', ''], [(11, 1), (17, 10), (18, 12)], [False, True, False, False], 10, False, [True, False, True, False], 8915, 'North', (8, 9))
Element 46: (1, (8, 9), ['.', '', '%', '%'], [(11, 2), (16, 10), (17, 12)], [False, False, True, True], 8, False, [True, False, False, False], 8924, 'West', (7, 9))
Element 47: (1, (7, 9), ['.', '.', '%', ''], [(12, 2), (17, 10), (18, 12)], [False, False, True, False], 6, False, [True, True, False, False], 8933, 'South', (7, 8))
Element 48: (1, (7, 8), ['.', '%', '', ''], [(13, 2), (18, 10), (18, 13)], [False, True, False, False], 4, False, [True, False, False, False], 8942, 'West', (6, 8))
Element 49: (1, (6, 8), ['.', '%', '.', ''], [(13, 3), (18, 11), (17, 13)], [False, True, False, False], 2, False, [True, False, True, False], 8951, 'North', (6, 9))
Element 50: (1, (6, 9), ['%', '', '%', ''], [(13, 3), (18, 12), (17, 12)], [True, False, True, False], 0, False, [False, False, False, False], 8960, 'Stop', (6, 9))
Element 51: #0#
