Element 1: (0, (7, 3), ['.', '.', '%', 'F'], [(2, 10), (13, 8), (18, 7)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 3))
Element 19: (0, (13, 3), ['%', '', '', ''], [(15, 13), (18, 5), (15, 8)], [True, False, False, False], 62, False, [False, False, False, False], 5482, 'North', (13, 4))
Element 20: (0, (13, 4), ['', '', '', ''], [(16, 13), (18, 4), (14, 8)], [False, False, False, False], 60, False, [False, False, False, False], 5491, 'West', (12, 4))
Element 21: (0, (12, 4), ['.', '%', '', ''], [(17, 13), (18, 3), (13, 8)], [False, True, False, False], 58, False, [True, False, False, False], 5500, 'West', (11, 4))
Element 22: (0, (11, 4), ['.', '.', '%', ''], [(18, 13), (17, 3), (14, 8)], [False, False, True, False], 56, False, [True, True, False, False], 5519, 'South', (11, 3))
Element 23: (0, (11, 3), ['.', '', '', '%'], [(18, 12), (16, 3), (14, 7)], [False, False, False, True], 54, False, [True, False, False, False], 5538, 'West', (10, 3))
Element 24: (0, (10, 3), ['', '', '.', ''], [(18, 11), (17, 3), (15, 7)], [False, False, False, False], 52, False, [False, False, True, False], 5557, 'North', (10, 4))
Element 25: (0, (10, 4), ['.', '', 'F', ''], [(18, 10), (18, 3), (15, 8)], [False, False, False, False], 50, False, [True, False, False, False], 5576, 'North', (10, 5))
Element 26: (0, (10, 5), ['.', '', '%', '%'], [(17, 10), (18, 4), (15, 7)], [False, False, True, True], 48, False, [True, False, False, False], 6585, 'West', (9, 5))
Element 27: (0, (9, 5), ['.', '.', '.', ''], [(17, 11), (17, 4), (15, 6)], [False, False, False, False], 46, False, [True, True, True, False], 6604, 'North', (9, 6))
Element 28: (0, (9, 6), ['.', '', '.', '%'], [(17, 12), (17, 5), (16, 6)], [False, False, False, True], 44, False, [True, False, True, False], 6623, 'North', (9, 7))
Element 29: (0, (9, 7), ['%', '', '.', '.'], [(16, 12), (17, 4), (16, 5)], [True, False, False, False], 42, False, [False, False, True, True], 6642, 'East', (10, 7))
Element 30: (0, (10, 7), ['', '%', '.', '%'], [(16, 11), (17, 3), (15, 5)], [False, True, False, True], 40, False, [False, False, True, False], 6661, 'North', (10, 8))
Element 31: (0, (10, 8), ['.', '', '%', '%'], [(16, 10), (17, 4), (15, 6)], [False, False, True, True], 38, False, [True, False, False, False], 6680, 'West', (9, 8))
Element 32: (0, (9, 8), ['.', '', '%', ''], [(16, 9), (16, 4), (15, 5)], [False, False, True, False], 36, False, [True, False, False, False], 6699, 'West', (8, 8))
Element 33: (0, (8, 8), ['.', '%', '.', ''], [(17, 9), (16, 3), (14, 5)], [False, True, False, False], 34, False, [True, False, True, False], 6718, 'North', (8, 9))
Element 34: (0, (8, 9), ['.', '', '%', '%'], [(16, 9), (16, 4), (14, 4)], [False, False, True, True], 32, False, [True, False, False, False], 6727, 'West', (7, 9))
Element 35: (0, (7, 9), ['.', '.', '%', ''], [(16, 10), (15, 4), (14, 3)], [False, False, True, False], 30, False, [True, True, False, False], 6736, 'South', (7, 8))
Element 36: (0, (7, 8), ['.', '%', '', ''], [(16, 11), (15, 5), (14, 2)], [False, True, False, False], 28, False, [True, False, False, False], 6745, 'West', (6, 8))
Element 37: (0, (6, 8), ['.', '%', '.', ''], [(16, 12), (14, 5), (14, 1)], [False, True, False, False], 26, False, [True, False, True, False], 6764, 'North', (6, 9))
Element 38: (0, (6, 9), ['%', '', '%', ''], [(15, 12), (14, 4), (15, 1)], [True, False, True, False], 24, False, [False, False, False, False], 6793, 'South', (6, 8))
Element 39: (0, (6, 8), ['.', '%', '', ''], [(16, 12), (14, 3), (14, 1)], [False, True, False, False], 22, False, [True, False, False, False], 6792, 'West', (5, 8))
Element 40: (0, (5, 8), ['.', '%', '%', ''], [(17, 12), (14, 2), (13, 1)], [False, True, True, False], 20, False, [True, False, False, False], 6811, 'West', (4, 8))
Element 41: (0, (4, 8), ['%', '%', '%', ''], [(17, 11), (14, 1), (12, 1)], [True, True, True, False], 18, False, [False, False, False, False], 6830, 'East', (5, 8))
Element 42: (0, (5, 8), ['', '%', '%', ''], [(16, 11), (15, 1), (11, 1)], [False, True, True, False], 16, False, [False, False, False, False], 6839, 'East', (6, 8))
Element 43: (0, (6, 8), ['', '%', '', ''], [(17, 11), (14, 1), (11, 2)], [False, True, False, False], 14, False, [False, False, False, False], 6838, 'East', (7, 8))
Element 44: (0, (7, 8), ['', '%', '', ''], [(17, 10), (13, 1), (12, 2)], [False, True, False, False], 12, False, [False, False, False, False], 6837, 'North', (7, 9))
Element 45: (0, (7, 9), ['', '', '%', ''], [(17, 9), (13, 2), (11, 2)], [False, False, True, False], 10, False, [False, False, False, False], 6836, 'West', (6, 9))
Element 46: (0, (6, 9), ['%', '', '%', ''], [(17, 10), (13, 3), (11, 3)], [True, False, True, False], 8, False, [False, False, False, False], 6835, 'East', (7, 9))
Element 47: (0, (7, 9), ['', '', '%', ''], [(16, 10), (13, 4), (11, 4)], [False, False, True, False], 6, False, [False, False, False, False], 6834, 'East', (8, 9))
Element 48: (0, (8, 9), ['', '', '%', '%'], [(17, 10), (13, 5), (12, 4)], [False, False, True, True], 4, False, [False, False, False, False], 6833, 'South', (8, 8))
Element 49: (0, (8, 8), ['', '%', '', ''], [(18, 10), (13, 6), (13, 4)], [False, True, False, False], 2, False, [False, False, False, False], 6832, 'West', (7, 8))
Element 50: (0, (7, 8), ['', '%', '', ''], [(18, 11), (12, 6), (13, 5)], [False, True, False, False], 0, False, [False, False, False, False], 6831, 'Stop', (7, 8))
Element 51: #0#
