Element 1: (1, (9, 5), ['.', '.', '.', 'F'], [(15, 13), (12, 13), (14, 2)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 5))
Element 14: (1, (15, 8), ['.', '', '%', '%'], [(16, 9), (7, 13), (17, 6)], [False, False, True, True], 72, False, [True, False, False, False], 2476, 'West', (14, 8))
Element 15: (1, (14, 8), ['.', '.', '%', ''], [(17, 9), (6, 13), (17, 5)], [False, False, True, False], 70, False, [True, True, False, False], 2505, 'South', (14, 7))
Element 16: (1, (14, 7), ['%', '%', '', ''], [(16, 9), (6, 12), (18, 5)], [True, True, False, False], 68, False, [False, False, False, False], 2524, 'North', (14, 8))
Element 17: (1, (14, 8), ['.', '', '%', ''], [(16, 10), (6, 11), (18, 4)], [False, False, True, False], 66, False, [True, False, False, False], 2533, 'West', (13, 8))
Element 18: (1, (13, 8), ['%', '%', '%', ''], [(16, 11), (5, 11), (18, 3)], [True, True, True, False], 64, False, [False, False, False, False], 2562, 'East', (14, 8))
Element 19: (1, (14, 8), ['', '', '%', ''], [(16, 12), (5, 12), (17, 3)], [False, False, True, False], 62, False, [False, False, False, False], 2581, 'East', (15, 8))
Element 20: (1, (15, 8), ['', '', '%', '%'], [(15, 12), (5, 13), (16, 3)], [False, False, True, True], 60, False, [False, False, False, False], 2610, 'South', (15, 7))
Element 21: (1, (15, 7), ['', '', '', '%'], [(16, 12), (4, 13), (17, 3)], [False, False, False, True], 58, False, [False, False, False, False], 2619, 'West', (14, 7))
Element 22: (1, (14, 7), ['%', '%', '', ''], [(17, 12), (4, 12), (18, 3)], [True, True, False, False], 56, False, [False, False, False, False], 2628, 'East', (15, 7))
Element 23: (1, (15, 7), ['', '', '', '%'], [(17, 11), (4, 11), (18, 4)], [False, False, False, True], 54, False, [False, False, False, False], 2637, 'South', (15, 6))
Element 24: (1, (15, 6), ['%', '', '', ''], [(16, 11), (4, 10), (17, 4)], [True, False, False, False], 52, False, [False, False, False, False], 2646, 'East', (16, 6))
Element 25: (1, (16, 6), ['', '', '%', ''], [(17, 11), (3, 10), (17, 5)], [False, False, True, False], 50, False, [False, False, False, False], 2655, 'East', (17, 6))
Element 26: (1, (17, 6), ['', '', '', '%'], [(17, 10), (2, 10), (17, 4)], [False, False, False, True], 48, False, [False, False, False, False], 2664, 'North', (17, 7))
Element 27: (1, (17, 7), ['%', '', '%', ''], [(17, 9), (2, 11), (17, 3)], [True, False, True, False], 46, False, [False, False, False, False], 3663, 'East', (18, 7))
Element 28: (1, (18, 7), ['', '%', '%', '%'], [(17, 10), (1, 11), (17, 4)], [False, True, True, True], 44, False, [False, False, False, False], 4662, 'West', (17, 7))
Element 29: (1, (17, 7), ['%', '', '%', ''], [(16, 10), (1, 12), (16, 4)], [True, False, True, False], 42, False, [False, False, False, False], 4671, 'South', (17, 6))
Element 30: (1, (17, 6), ['', '', '', '%'], [(17, 10), (2, 12), (16, 5)], [False, False, False, True], 40, False, [False, False, False, False], 4680, 'South', (17, 5))
Element 31: (1, (17, 5), ['', '', '', ''], [(18, 10), (3, 12), (16, 6)], [False, False, False, False], 38, False, [False, False, False, False], 4689, 'East', (18, 5))
Element 32: (1, (18, 5), ['', '', '%', '%'], [(18, 11), (3, 13), (15, 6)], [False, False, True, True], 36, False, [False, False, False, False], 4698, 'South', (18, 4))
Element 33: (1, (18, 4), ['', '', '', '%'], [(17, 11), (3, 12), (15, 7)], [False, False, False, True], 34, False, [False, False, False, False], 4697, 'South', (18, 3))
Element 34: (1, (18, 3), ['', '%', '', '%'], [(18, 11), (2, 12), (15, 8)], [False, True, False, True], 32, False, [False, False, False, False], 4696, 'West', (17, 3))
Element 35: (1, (17, 3), ['', '%', '', ''], [(18, 12), (1, 12), (14, 8)], [False, True, False, False], 30, False, [False, False, False, False], 4695, 'North', (17, 4))
Element 36: (1, (17, 4), ['', '', '', ''], [(17, 12), (1, 13), (14, 7)], [False, False, False, False], 28, False, [False, False, False, False], 4704, 'West', (16, 4))
Element 37: (1, (16, 4), ['', '', '', ''], [(18, 12), (1, 12), (14, 8)], [False, False, False, False], 26, False, [False, False, False, False], 4703, 'South', (16, 3))
Element 38: (1, (16, 3), ['%', '%', '', ''], [(18, 13), (1, 11), (13, 8)], [True, True, False, False], 24, False, [False, False, False, False], 4702, 'North', (16, 4))
Element 39: (1, (16, 4), ['', '', '', ''], [(17, 13), (1, 10), (14, 8)], [False, False, False, False], 22, False, [False, False, False, False], 4711, 'West', (15, 4))
Element 40: (1, (15, 4), ['', '%', '', ''], [(17, 12), (1, 11), (15, 8)], [False, True, False, False], 20, False, [False, False, False, False], 4710, 'West', (14, 4))
Element 41: (1, (14, 4), ['', '', '', ''], [(17, 13), (2, 11), (15, 7)], [False, False, False, False], 18, False, [False, False, False, False], 4709, 'South', (14, 3))
Element 42: (1, (14, 3), ['.', '', '', '%'], [(16, 13), (2, 12), (14, 7)], [False, False, False, True], 16, False, [True, False, False, False], 4708, 'West', (13, 3))
Element 43: (1, (13, 3), ['%', '.', '', ''], [(16, 12), (2, 11), (15, 7)], [True, False, False, False], 14, False, [False, True, False, False], 4717, 'South', (13, 2))
Element 44: (1, (13, 2), ['.', '.', '', ''], [(16, 13), (2, 10), (15, 6)], [False, False, False, False], 12, False, [True, True, False, False], 4726, 'South', (13, 1))
Element 45: (1, (13, 1), ['.', '%', '', '.'], [(15, 13), (1, 10), (15, 5)], [False, True, False, False], 10, False, [True, False, False, True], 4735, 'East', (14, 1))
Element 46: (1, (14, 1), ['', '%', '', '.'], [(15, 12), (2, 10), (14, 5)], [False, True, False, False], 8, False, [False, False, False, True], 4744, 'East', (15, 1))
Element 47: (1, (15, 1), ['', '%', '%', '%'], [(15, 13), (3, 10), (13, 5)], [False, True, True, True], 6, False, [False, False, False, False], 4753, 'West', (14, 1))
Element 48: (1, (14, 1), ['', '%', '', ''], [(14, 13), (4, 10), (13, 6)], [False, True, False, False], 4, False, [False, False, False, False], 4762, 'North', (14, 2))
Element 49: (1, (14, 2), ['', '', '', '%'], [(13, 13), (4, 11), (12, 6)], [False, False, False, True], 2, False, [False, False, False, False], 4771, 'South', (14, 1))
Element 50: (1, (14, 1), ['', '%', '', ''], [(13, 13), (4, 12), (12, 5)], [False, True, False, False], 0, False, [False, False, False, False], 4780, 'Stop', (14, 1))
Element 51: #0#
