Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(5, 2), (4, 1), (6, 6)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 39: (3, (16, 6), ['', '', '%', ''], [(13, 8), (1, 2), (15, 5)], [False, False, True, False], 22, False, [False, False, False, False], 6711, 'East', (17, 6))
Element 40: (3, (17, 6), ['', '', '', '%'], [(14, 8), (2, 2), (15, 4)], [False, False, False, True], 20, False, [False, False, False, False], 6710, 'South', (17, 5))
Element 41: (3, (17, 5), ['', '', '', ''], [(15, 8), (2, 3), (16, 4)], [False, False, False, False], 18, False, [False, False, False, False], 6709, 'West', (16, 5))
Element 42: (3, (16, 5), ['', '', '', ''], [(15, 7), (3, 3), (17, 4)], [False, False, False, False], 16, False, [False, False, False, False], 6708, 'East', (17, 5))
Element 43: (3, (17, 5), ['', '', '', ''], [(15, 6), (3, 4), (18, 4)], [False, False, False, False], 14, False, [False, False, False, False], 6707, 'East', (18, 5))
Element 44: (3, (18, 5), ['', '', '%', '%'], [(15, 5), (2, 4), (18, 3)], [False, False, True, True], 12, False, [False, False, False, False], 6706, 'South', (18, 4))
Element 45: (3, (18, 4), ['', '', '', '%'], [(14, 5), (3, 4), (17, 3)], [False, False, False, True], 10, False, [False, False, False, False], 6705, 'South', (18, 3))
Element 46: (3, (18, 3), ['', '%', '', '%'], [(13, 5), (3, 5), (16, 3)], [False, True, False, True], 8, False, [False, False, False, False], 6704, 'West', (17, 3))
Element 47: (3, (17, 3), ['', '%', '', ''], [(13, 6), (2, 5), (16, 4)], [False, True, False, False], 6, False, [False, False, False, False], 6713, 'West', (16, 3))
Element 48: (3, (16, 3), ['%', '%', '', ''], [(12, 6), (2, 4), (16, 3)], [True, True, False, False], 4, False, [False, False, False, False], 6722, 'East', (17, 3))
Element 49: (3, (17, 3), ['', '%', '', ''], [(11, 6), (2, 5), (16, 4)], [False, True, False, False], 2, False, [False, False, False, False], 6731, 'East', (18, 3))
Element 50: (3, (18, 3), ['', '%', '', '%'], [(11, 6), (2, 5), (16, 4)], [False, True, False, True], 0, False, [False, False, False, False], 6730, 'Stop', (18, 3))
Element 51: #0#
