Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(6, 8), (5, 13), (16, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 27: (1, (14, 5), ['', '', '%', '.'], [(16, 6), (17, 9), (18, 12)], [False, False, True, False], 46, False, [False, False, False, True], 6663, 'East', (15, 5))
Element 28: (1, (15, 5), ['', '', '.', 'G'], [(16, 5), (16, 9), (18, 11)], [False, False, False, False], 44, False, [False, False, True, False], 6692, 'North', (15, 6))
Element 29: (1, (15, 6), ['%', 'G', '.', ''], [(15, 5), (16, 10), (17, 11)], [True, False, False, False], 42, False, [False, False, True, False], 6701, 'North', (15, 7))
Element 30: (1, (15, 7), ['.', 'G', '.', '%'], [(15, 6), (16, 11), (18, 11)], [False, False, False, True], 40, False, [True, False, True, False], 6710, 'North', (15, 8))
Element 31: (1, (15, 8), ['.', 'G', '%', '%'], [(15, 7), (17, 11), (18, 10)], [False, False, True, True], 38, False, [True, False, False, False], 6719, 'West', (14, 8))
Element 32: (1, (14, 8), ['.', 'G', '%', ''], [(14, 7), (16, 11), (17, 10)], [False, False, True, False], 36, False, [True, False, False, False], 6738, 'West', (13, 8))
Element 33: (1, (13, 8), ['%', '%', '%', 'G'], [(14, 8), (16, 10), (17, 11)], [True, True, True, False], 34, False, [False, False, False, False], 6747, 'Stop', (13, 8))
Element 34: (1, (13, 8), ['%', '%', '%', ''], [(15, 8), (16, 9), (17, 10)], [True, True, True, False], 32, False, [False, False, False, False], 6746, 'East', (14, 8))
Element 35: (1, (14, 8), ['', '', '%', ''], [(15, 7), (17, 9), (16, 10)], [False, False, True, False], 30, False, [False, False, False, False], 6745, 'West', (13, 8))
Element 36: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (17, 10), (16, 9)], [True, True, True, False], 28, False, [False, False, False, False], 6744, 'East', (14, 8))
Element 37: (1, (14, 8), ['', '', '%', ''], [(15, 7), (17, 11), (17, 9)], [False, False, True, False], 26, False, [False, False, False, False], 6743, 'West', (13, 8))
Element 38: (1, (13, 8), ['%', '%', '%', ''], [(15, 8), (17, 10), (16, 9)], [True, True, True, False], 24, False, [False, False, False, False], 6742, 'Stop', (13, 8))
Element 39: (1, (13, 8), ['%', '%', '%', ''], [(15, 7), (16, 10), (17, 9)], [True, True, True, False], 22, False, [False, False, False, False], 6741, 'Stop', (13, 8))
Element 40: (1, (13, 8), ['%', '%', '%', ''], [(15, 6), (17, 10), (17, 10)], [True, True, True, False], 20, False, [False, False, False, False], 6740, 'East', (14, 8))
Element 41: (1, (14, 8), ['', '', '%', ''], [(15, 5), (18, 10), (16, 10)], [False, False, True, False], 18, False, [False, False, False, False], 6739, 'West', (13, 8))
Element 42: (1, (13, 8), ['%', '%', '%', ''], [(14, 5), (18, 11), (16, 9)], [True, True, True, False], 16, False, [False, False, False, False], 6738, 'Stop', (13, 8))
Element 43: (1, (13, 8), ['%', '%', '%', ''], [(13, 5), (17, 11), (16, 10)], [True, True, True, False], 14, False, [False, False, False, False], 6737, 'Stop', (13, 8))
Element 44: (1, (13, 8), ['%', '%', '%', ''], [(13, 6), (18, 11), (16, 10)], [True, True, True, False], 12, False, [False, False, False, False], 6746, 'Stop', (13, 8))
Element 45: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (18, 12), (17, 10)], [True, True, True, False], 10, False, [False, False, False, False], 6755, 'Stop', (13, 8))
Element 46: (1, (13, 8), ['%', '%', '%', ''], [(12, 5), (17, 12), (18, 10)], [True, True, True, False], 8, False, [False, False, False, False], 6764, 'Stop', (13, 8))
Element 47: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (17, 13), (18, 11)], [True, True, True, False], 6, False, [False, False, False, False], 6763, 'Stop', (13, 8))
Element 48: (1, (13, 8), ['%', '%', '%', ''], [(11, 6), (17, 12), (18, 12)], [True, True, True, False], 4, False, [False, False, False, False], 6772, 'Stop', (13, 8))
Element 49: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (17, 11), (18, 13)], [True, True, True, False], 2, False, [False, False, False, False], 6771, 'Stop', (13, 8))
Element 50: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (17, 12), (17, 13)], [True, True, True, False], 0, False, [False, False, False, False], 6770, 'Stop', (13, 8))
Element 51: #0#
