Element 1: (3, (6, 2), ['.', 'F', '.', '.'], [(13, 6), (1, 11), (6, 8)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (6, 1))
Element 39: (3, (18, 4), ['', '', '', '%'], [(11, 4), (17, 11), (15, 5)], [False, False, False, True], 22, False, [False, False, False, False], 7791, 'West', (17, 4))
Element 40: (3, (17, 4), ['', '', '', ''], [(10, 4), (16, 11), (15, 6)], [False, False, False, False], 20, False, [False, False, False, False], 7790, 'East', (18, 4))
Element 41: (3, (18, 4), ['', '', '', '%'], [(10, 5), (17, 11), (15, 7)], [False, False, False, True], 18, False, [False, False, False, False], 7799, 'North', (18, 5))
Element 42: (3, (18, 5), ['', '', '%', '%'], [(9, 5), (17, 10), (15, 8)], [False, False, True, True], 16, False, [False, False, False, False], 7808, 'West', (17, 5))
Element 43: (3, (17, 5), ['', '', '', ''], [(8, 5), (17, 9), (14, 8)], [False, False, False, False], 14, False, [False, False, False, False], 7827, 'South', (17, 4))
Element 44: (3, (17, 4), ['', '', '', ''], [(8, 6), (17, 10), (14, 7)], [False, False, False, False], 12, False, [False, False, False, False], 7846, 'North', (17, 5))
Element 45: (3, (17, 5), ['', '', '', ''], [(9, 6), (16, 10), (14, 8)], [False, False, False, False], 10, False, [False, False, False, False], 7845, 'West', (16, 5))
Element 46: (3, (16, 5), ['', '', '', ''], [(9, 7), (17, 10), (13, 8)], [False, False, False, False], 8, False, [False, False, False, False], 7854, 'East', (17, 5))
Element 47: (3, (17, 5), ['', '', '', ''], [(10, 7), (18, 10), (14, 8)], [False, False, False, False], 6, False, [False, False, False, False], 7853, 'North', (17, 6))
Element 48: (3, (17, 6), ['', '', '', '%'], [(10, 8), (18, 11), (15, 8)], [False, False, False, True], 4, False, [False, False, False, False], 7852, 'West', (16, 6))
Element 49: (3, (16, 6), ['', '', '%', ''], [(9, 8), (17, 11), (15, 7)], [False, False, True, False], 2, False, [False, False, False, False], 7851, 'South', (16, 5))
Element 50: (3, (16, 5), ['', '', '', ''], [(9, 8), (17, 11), (15, 7)], [False, False, False, False], 0, False, [False, False, False, False], 7850, 'Stop', (16, 5))
Element 51: #0#
