Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(17, 1), (9, 8), (11, 12)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 15: (1, (9, 3), ['', 'F', '.', '.'], [(18, 1), (17, 4), (17, 12)], [False, False, False, False], 70, False, [False, False, True, True], 4375, 'South', (9, 2))
Element 16: (1, (9, 2), ['.', '.', '', '.'], [(17, 1), (18, 4), (16, 12)], [False, False, False, False], 68, False, [True, True, False, True], 5394, 'East', (10, 2))
Element 17: (1, (10, 2), ['', '%', '.', '.'], [(18, 1), (18, 5), (16, 11)], [False, True, False, False], 66, False, [False, False, True, True], 5423, 'East', (11, 2))
Element 18: (1, (11, 2), ['', '.', '.', '.'], [(18, 1), (17, 5), (16, 10)], [False, False, False, False], 64, False, [False, True, True, True], 5452, 'East', (12, 2))
Element 19: (1, (12, 2), ['', '.', '%', '.'], [(17, 1), (17, 6), (16, 9)], [False, False, True, False], 62, False, [False, True, False, True], 5481, 'East', (13, 2))
Element 20: (1, (13, 2), ['', '.', '.', '.'], [(18, 1), (17, 7), (17, 9)], [False, False, False, False], 60, False, [False, True, True, True], 5510, 'East', (14, 2))
Element 21: (1, (14, 2), ['', '.', '.', '%'], [(18, 1), (18, 7), (16, 9)], [False, False, False, True], 58, False, [False, True, True, False], 5529, 'North', (14, 3))
Element 22: (1, (14, 3), ['.', '', '', '%'], [(17, 1), (17, 7), (16, 10)], [False, False, False, True], 56, False, [True, False, False, False], 5538, 'West', (13, 3))
Element 23: (1, (13, 3), ['%', '', '', ''], [(18, 1), (17, 6), (16, 11)], [True, False, False, False], 54, False, [False, False, False, False], 5547, 'North', (13, 4))
Element 24: (1, (13, 4), ['', '', '.', ''], [(18, 1), (16, 6), (16, 12)], [False, False, False, False], 52, False, [False, False, True, False], 5556, 'North', (13, 5))
Element 25: (1, (13, 5), ['.', '', '.', '.'], [(17, 1), (16, 5), (15, 12)], [False, False, False, False], 50, False, [True, False, True, True], 5585, 'East', (14, 5))
Element 26: (1, (14, 5), ['', '', '%', 'G'], [(18, 1), (15, 5), (16, 12)], [False, False, True, False], 48, False, [False, False, False, False], 5604, 'South', (14, 4))
Element 27: (1, (14, 4), ['', '', '', ''], [(18, 1), (15, 6), (17, 12)], [False, False, False, False], 46, False, [False, False, False, False], 5613, 'East', (15, 4))
Element 28: (1, (15, 4), ['', '%', '', ''], [(17, 1), (15, 7), (17, 11)], [False, True, False, False], 44, False, [False, False, False, False], 5622, 'East', (16, 4))
Element 29: (1, (16, 4), ['', '.', '', ''], [(18, 1), (15, 8), (16, 11)], [False, False, False, False], 42, False, [False, True, False, False], 5631, 'South', (16, 3))
Element 30: (1, (16, 3), ['%', '%', '', '.'], [(18, 1), (14, 8), (17, 11)], [True, True, False, False], 40, False, [False, False, False, True], 5650, 'East', (17, 3))
Element 31: (1, (17, 3), ['', '%', '', '.'], [(17, 1), (14, 7), (17, 10)], [False, True, False, False], 38, False, [False, False, False, True], 5669, 'East', (18, 3))
Element 32: (1, (18, 3), ['', '%', '', '%'], [(18, 1), (14, 8), (17, 9)], [False, True, False, True], 36, False, [False, False, False, False], 5678, 'North', (18, 4))
Element 33: (1, (18, 4), ['', '', '', '%'], [(18, 1), (13, 8), (17, 10)], [False, False, False, True], 34, False, [False, False, False, False], 5687, 'North', (18, 5))
Element 34: (1, (18, 5), ['', '', '%', '%'], [(17, 1), (14, 8), (16, 10)], [False, False, True, True], 32, False, [False, False, False, False], 5686, 'West', (17, 5))
Element 35: (1, (17, 5), ['', '', '', ''], [(18, 1), (15, 8), (17, 10)], [False, False, False, False], 30, False, [False, False, False, False], 5685, 'North', (17, 6))
Element 36: (1, (17, 6), ['', '', '', '%'], [(18, 1), (15, 7), (18, 10)], [False, False, False, True], 28, False, [False, False, False, False], 5684, 'North', (17, 7))
Element 37: (1, (17, 7), ['%', '', '%', ''], [(17, 1), (14, 7), (18, 11)], [True, False, True, False], 26, False, [False, False, False, False], 5683, 'East', (18, 7))
Element 38: (1, (18, 7), ['', '%', '%', '%'], [(18, 1), (15, 7), (17, 11)], [False, True, True, True], 24, False, [False, False, False, False], 5682, 'West', (17, 7))
Element 39: (1, (17, 7), ['%', '', '%', ''], [(18, 1), (15, 6), (18, 11)], [True, False, True, False], 22, False, [False, False, False, False], 5681, 'South', (17, 6))
Element 40: (1, (17, 6), ['', '', '', '%'], [(17, 1), (15, 5), (18, 12)], [False, False, False, True], 20, False, [False, False, False, False], 5680, 'West', (16, 6))
Element 41: (1, (16, 6), ['', '', '%', ''], [(18, 1), (14, 5), (17, 12)], [False, False, True, False], 18, False, [False, False, False, False], 5679, 'South', (16, 5))
Element 42: (1, (16, 5), ['', '', '', ''], [(18, 1), (13, 5), (18, 12)], [False, False, False, False], 16, False, [False, False, False, False], 5678, 'West', (15, 5))
Element 43: (1, (15, 5), ['', '', '', ''], [(17, 1), (13, 6), (18, 13)], [False, False, False, False], 14, False, [False, False, False, False], 5687, 'North', (15, 6))
Element 44: (1, (15, 6), ['%', '', '', ''], [(18, 1), (12, 6), (17, 13)], [True, False, False, False], 12, False, [False, False, False, False], 5696, 'North', (15, 7))
Element 45: (1, (15, 7), ['', '', '', '%'], [(18, 1), (12, 5), (17, 12)], [False, False, False, True], 10, False, [False, False, False, False], 5705, 'North', (15, 8))
Element 46: (1, (15, 8), ['', '', '%', '%'], [(17, 1), (12, 6), (17, 13)], [False, False, True, True], 8, False, [False, False, False, False], 5704, 'West', (14, 8))
Element 47: (1, (14, 8), ['', '', '%', ''], [(18, 1), (11, 6), (16, 13)], [False, False, True, False], 6, False, [False, False, False, False], 5713, 'South', (14, 7))
Element 48: (1, (14, 7), ['%', '%', '', ''], [(18, 1), (12, 6), (16, 12)], [True, True, False, False], 4, False, [False, False, False, False], 5712, 'North', (14, 8))
Element 49: (1, (14, 8), ['', '', '%', ''], [(17, 1), (13, 6), (16, 13)], [False, False, True, False], 2, False, [False, False, False, False], 5711, 'West', (13, 8))
Element 50: (1, (13, 8), ['%', '%', '%', ''], [(17, 1), (13, 5), (15, 13)], [True, True, True, False], 0, False, [False, False, False, False], 5710, 'Stop', (13, 8))
Element 51: #0#
