Element 1: (1, (2, 4), ['.', '.', 'G', '.'], [(16, 13), (2, 5), (17, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (3, 4))
Element 41: (1, (8, 8), ['.', '%', '.', ''], [(16, 13), (13, 4), (14, 3)], [False, True, False, False], 18, False, [True, False, True, False], 6909, 'North', (8, 9))
Element 42: (1, (8, 9), ['.', '', '%', '%'], [(16, 12), (14, 4), (14, 2)], [False, False, True, True], 16, False, [True, False, False, False], 6918, 'West', (7, 9))
Element 43: (1, (7, 9), ['.', '.', '%', ''], [(16, 13), (15, 4), (14, 1)], [False, False, True, False], 14, False, [True, True, False, False], 6937, 'South', (7, 8))
Element 44: (1, (7, 8), ['.', '%', '', ''], [(15, 13), (16, 4), (15, 1)], [False, True, False, False], 12, False, [True, False, False, False], 6956, 'West', (6, 8))
Element 45: (1, (6, 8), ['.', '%', '.', ''], [(15, 12), (16, 3), (14, 1)], [False, True, False, False], 10, False, [True, False, True, False], 6975, 'North', (6, 9))
Element 46: (1, (6, 9), ['%', '', '%', ''], [(15, 13), (17, 3), (13, 1)], [True, False, True, False], 8, False, [False, False, False, False], 6994, 'South', (6, 8))
Element 47: (1, (6, 8), ['.', '%', '', ''], [(14, 13), (18, 3), (12, 1)], [False, True, False, False], 6, False, [True, False, False, False], 7013, 'West', (5, 8))
Element 48: (1, (5, 8), ['.', '%', '%', ''], [(13, 13), (18, 4), (11, 1)], [False, True, True, False], 4, False, [True, False, False, False], 7042, 'West', (4, 8))
Element 49: (1, (4, 8), ['%', '%', '%', ''], [(13, 12), (18, 5), (11, 2)], [True, True, True, False], 2, False, [False, False, False, False], 7061, 'East', (5, 8))
Element 50: (1, (5, 8), ['', '%', '%', ''], [(13, 12), (17, 5), (12, 2)], [False, True, True, False], 0, False, [False, False, False, False], 7060, 'Stop', (5, 8))
Element 51: #0#
