Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(17, 1), (10, 13), (13, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(17, 1), (16, 11), (14, 1)], [False, False, False, False], 62, False, [False, True, True, True], 4481, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', '.'], [(18, 1), (16, 10), (15, 1)], [False, False, True, False], 60, False, [False, True, False, True], 4510, 'East', (13, 2))
Element 21: (1, (13, 2), ['', '.', '.', ''], [(18, 1), (16, 9), (14, 1)], [False, False, False, False], 58, False, [False, True, True, False], 4529, 'North', (13, 3))
Element 22: (1, (13, 3), ['%', '', '.', ''], [(17, 1), (17, 9), (13, 1)], [True, False, False, False], 56, False, [False, False, True, False], 4558, 'North', (13, 4))
Element 23: (1, (13, 4), ['.', '', '', ''], [(18, 1), (16, 9), (12, 1)], [False, False, False, False], 54, False, [True, False, False, False], 4577, 'West', (12, 4))
Element 24: (1, (12, 4), ['.', '%', '.', ''], [(18, 1), (16, 10), (11, 1)], [False, True, False, False], 52, False, [True, False, True, False], 4596, 'North', (12, 5))
Element 25: (1, (12, 5), ['%', '', '.', ''], [(17, 1), (16, 11), (11, 2)], [True, False, False, False], 50, False, [False, False, True, False], 4605, 'North', (12, 6))
Element 26: (1, (12, 6), ['.', '', '%', ''], [(18, 1), (16, 12), (11, 3)], [False, False, True, False], 48, False, [True, False, False, False], 4624, 'West', (11, 6))
Element 27: (1, (11, 6), ['%', '%', '%', ''], [(18, 1), (15, 12), (11, 4)], [True, True, True, False], 46, False, [False, False, False, False], 4653, 'East', (12, 6))
Element 28: (1, (12, 6), ['', '', '%', ''], [(17, 1), (16, 12), (10, 4)], [False, False, True, False], 44, False, [False, False, False, False], 4662, 'East', (13, 6))
Element 29: (1, (13, 6), ['', '', '%', '%'], [(18, 1), (17, 12), (10, 5)], [False, False, True, True], 42, False, [False, False, False, False], 5661, 'South', (13, 5))
Element 30: (1, (13, 5), ['', '', '', ''], [(18, 1), (17, 11), (9, 5)], [False, False, False, False], 40, False, [False, False, False, False], 5670, 'East', (14, 5))
Element 31: (1, (14, 5), ['', '', '%', ''], [(17, 1), (16, 11), (9, 6)], [False, False, True, False], 38, False, [False, False, False, False], 5679, 'East', (15, 5))
Element 32: (1, (15, 5), ['', '', '.', ''], [(18, 1), (17, 11), (9, 7)], [False, False, False, False], 36, False, [False, False, True, False], 5688, 'North', (15, 6))
Element 33: (1, (15, 6), ['%', '', '.', '.'], [(18, 1), (17, 10), (10, 7)], [True, False, False, False], 34, False, [False, False, True, True], 5707, 'East', (16, 6))
Element 34: (1, (16, 6), ['', '', '%', '.'], [(17, 1), (17, 9), (10, 8)], [False, False, True, False], 32, False, [False, False, False, True], 5726, 'East', (17, 6))
Element 35: (1, (17, 6), ['', '', '.', '%'], [(18, 1), (17, 10), (9, 8)], [False, False, False, True], 30, False, [False, False, True, False], 5745, 'North', (17, 7))
Element 36: (1, (17, 7), ['%', '', '%', '.'], [(18, 1), (16, 10), (8, 8)], [True, False, True, False], 28, False, [False, False, False, True], 5764, 'East', (18, 7))
Element 37: (1, (18, 7), ['', '%', '%', '%'], [(17, 1), (17, 10), (8, 9)], [False, True, True, True], 26, False, [False, False, False, False], 5783, 'West', (17, 7))
Element 38: (1, (17, 7), ['%', '', '%', ''], [(18, 1), (18, 10), (7, 9)], [True, False, True, False], 24, False, [False, False, False, False], 5792, 'South', (17, 6))
Element 39: (1, (17, 6), ['', '', '', '%'], [(18, 1), (18, 11), (7, 8)], [False, False, False, True], 22, False, [False, False, False, False], 5801, 'South', (17, 5))
Element 40: (1, (17, 5), ['', '', '', ''], [(17, 1), (17, 11), (6, 8)], [False, False, False, False], 20, False, [False, False, False, False], 5810, 'East', (18, 5))
Element 41: (1, (18, 5), ['', '', '%', '%'], [(18, 1), (18, 11), (6, 9)], [False, False, True, True], 18, False, [False, False, False, False], 5819, 'South', (18, 4))
Element 42: (1, (18, 4), ['', '', '', '%'], [(18, 1), (18, 12), (6, 8)], [False, False, False, True], 16, False, [False, False, False, False], 5818, 'South', (18, 3))
Element 43: (1, (18, 3), ['', '%', '', '%'], [(17, 1), (17, 12), (5, 8)], [False, True, False, True], 14, False, [False, False, False, False], 5827, 'West', (17, 3))
Element 44: (1, (17, 3), ['', '%', '', ''], [(18, 1), (18, 12), (4, 8)], [False, True, False, False], 12, False, [False, False, False, False], 5836, 'North', (17, 4))
Element 45: (1, (17, 4), ['', '', '', ''], [(18, 1), (18, 13), (5, 8)], [False, False, False, False], 10, False, [False, False, False, False], 5835, 'West', (16, 4))
Element 46: (1, (16, 4), ['', '', '', ''], [(17, 1), (17, 13), (6, 8)], [False, False, False, False], 8, False, [False, False, False, False], 5834, 'North', (16, 5))
Element 47: (1, (16, 5), ['', '', '', ''], [(18, 1), (17, 12), (7, 8)], [False, False, False, False], 6, False, [False, False, False, False], 5833, 'South', (16, 4))
Element 48: (1, (16, 4), ['', '', '', ''], [(18, 1), (17, 13), (7, 9)], [False, False, False, False], 4, False, [False, False, False, False], 5832, 'South', (16, 3))
Element 49: (1, (16, 3), ['%', '%', '', ''], [(17, 1), (16, 13), (6, 9)], [True, True, False, False], 2, False, [False, False, False, False], 5831, 'North', (16, 4))
Element 50: (1, (16, 4), ['', '', '', ''], [(17, 1), (16, 12), (7, 9)], [False, False, False, False], 0, False, [False, False, False, False], 5830, 'Stop', (16, 4))
Element 51: #0#
