Element 1: (3, (5, 1), ['.', '%', '.', 'F'], [(18, 4), (3, 5), (4, 6)], [False, True, False, False], 98, False, [True, False, True, False], 29, 'East', (6, 1))
Element 27: (3, (15, 7), ['', '', '', '%'], [(14, 8), (16, 4), (11, 1)], [False, False, False, True], 46, False, [False, False, False, False], 5603, 'South', (15, 6))
Element 28: (3, (15, 6), ['%', '', '', ''], [(13, 8), (15, 4), (12, 1)], [True, False, False, False], 44, False, [False, False, False, False], 5612, 'East', (16, 6))
Element 29: (3, (16, 6), ['', '', '%', ''], [(14, 8), (14, 4), (13, 1)], [False, False, True, False], 42, False, [False, False, False, False], 5621, 'East', (17, 6))
Element 30: (3, (17, 6), ['', '', '', '%'], [(14, 7), (14, 3), (14, 1)], [False, False, False, True], 40, False, [False, False, False, False], 5630, 'North', (17, 7))
Element 31: (3, (17, 7), ['%', '', '%', ''], [(15, 7), (13, 3), (15, 1)], [True, False, True, False], 38, False, [False, False, False, False], 5649, 'East', (18, 7))
Element 32: (3, (18, 7), ['', '%', '%', '%'], [(15, 6), (13, 2), (14, 1)], [False, True, True, True], 36, False, [False, False, False, False], 5648, 'West', (17, 7))
Element 33: (3, (17, 7), ['%', '', '%', ''], [(15, 5), (14, 2), (13, 1)], [True, False, True, False], 34, False, [False, False, False, False], 5647, 'South', (17, 6))
Element 34: (3, (17, 6), ['', '', '', '%'], [(14, 5), (14, 1), (12, 1)], [False, False, False, True], 32, False, [False, False, False, False], 5646, 'South', (17, 5))
Element 35: (3, (17, 5), ['', '', '', ''], [(14, 4), (15, 1), (13, 1)], [False, False, False, False], 30, False, [False, False, False, False], 5645, 'East', (18, 5))
Element 36: (3, (18, 5), ['', '', '%', '%'], [(14, 3), (14, 1), (13, 2)], [False, False, True, True], 28, False, [False, False, False, False], 5644, 'South', (18, 4))
Element 37: (3, (18, 4), ['', '', '', '%'], [(14, 2), (13, 1), (13, 3)], [False, False, False, True], 26, False, [False, False, False, False], 5643, 'South', (18, 3))
Element 38: (3, (18, 3), ['', '%', '', '%'], [(14, 1), (12, 1), (14, 3)], [False, True, False, True], 24, False, [False, False, False, False], 5642, 'West', (17, 3))
Element 39: (3, (17, 3), ['', '%', '', ''], [(15, 1), (12, 2), (14, 4)], [False, True, False, False], 22, False, [False, False, False, False], 5641, 'North', (17, 4))
Element 40: (3, (17, 4), ['', '', '', ''], [(14, 1), (11, 2), (15, 4)], [False, False, False, False], 20, False, [False, False, False, False], 5640, 'West', (16, 4))
Element 41: (3, (16, 4), ['', '', '', ''], [(13, 1), (11, 1), (15, 5)], [False, False, False, False], 18, False, [False, False, False, False], 5639, 'North', (16, 5))
Element 42: (3, (16, 5), ['', '', '', ''], [(13, 2), (11, 2), (15, 6)], [False, False, False, False], 16, False, [False, False, False, False], 5638, 'South', (16, 4))
Element 43: (3, (16, 4), ['', '', '', ''], [(13, 3), (10, 2), (16, 6)], [False, False, False, False], 14, False, [False, False, False, False], 5637, 'South', (16, 3))
Element 44: (3, (16, 3), ['%', '%', '', ''], [(13, 4), (9, 2), (17, 6)], [True, True, False, False], 12, False, [False, False, False, False], 5636, 'North', (16, 4))
Element 45: (3, (16, 4), ['', '', '', ''], [(13, 5), (9, 1), (17, 7)], [False, False, False, False], 10, False, [False, False, False, False], 5635, 'East', (17, 4))
Element 46: (3, (17, 4), ['', '', '', ''], [(13, 6), (8, 1), (18, 7)], [False, False, False, False], 8, False, [False, False, False, False], 5644, 'South', (17, 3))
Element 47: (3, (17, 3), ['', '%', '', ''], [(12, 6), (8, 2), (17, 7)], [False, True, False, False], 6, False, [False, False, False, False], 5653, 'West', (16, 3))
Element 48: (3, (16, 3), ['%', '%', '', ''], [(12, 5), (7, 2), (17, 6)], [True, True, False, False], 4, False, [False, False, False, False], 5662, 'East', (17, 3))
Element 49: (3, (17, 3), ['', '%', '', ''], [(12, 4), (7, 1), (17, 5)], [False, True, False, False], 2, False, [False, False, False, False], 5661, 'East', (18, 3))
Element 50: (3, (18, 3), ['', '%', '', '%'], [(12, 4), (7, 1), (17, 5)], [False, True, False, True], 0, False, [False, False, False, False], 5660, 'Stop', (18, 3))
Element 51: #0#
