Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(17, 7), (4, 1), (14, 5)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 18: (2, (15, 8), ['.', '', '%', '%'], [(14, 5), (12, 6), (16, 4)], [False, False, True, True], 64, False, [True, False, False, False], 3352, 'West', (14, 8))
Element 19: (2, (14, 8), ['.', '.', '%', ''], [(13, 5), (12, 5), (17, 4)], [False, False, True, False], 62, False, [True, True, False, False], 3371, 'South', (14, 7))
Element 20: (2, (14, 7), ['%', '%', '', ''], [(13, 6), (12, 4), (17, 5)], [True, True, False, False], 60, False, [False, False, False, False], 3380, 'North', (14, 8))
Element 21: (2, (14, 8), ['.', '', '%', ''], [(12, 6), (11, 4), (16, 5)], [False, False, True, False], 58, False, [True, False, False, False], 3379, 'West', (13, 8))
Element 22: (2, (13, 8), ['%', '%', '%', ''], [(11, 6), (11, 3), (16, 6)], [True, True, True, False], 56, False, [False, False, False, False], 3408, 'East', (14, 8))
Element 23: (2, (14, 8), ['', '', '%', ''], [(12, 6), (10, 3), (17, 6)], [False, False, True, False], 54, False, [False, False, False, False], 3417, 'East', (15, 8))
Element 24: (2, (15, 8), ['', '', '%', '%'], [(12, 5), (9, 3), (17, 7)], [False, False, True, True], 52, False, [False, False, False, False], 3426, 'South', (15, 7))
Element 25: (2, (15, 7), ['', '', '', '%'], [(12, 4), (8, 3), (18, 7)], [False, False, False, True], 50, False, [False, False, False, False], 4425, 'West', (14, 7))
Element 26: (2, (14, 7), ['%', '%', '', ''], [(13, 4), (8, 4), (17, 7)], [True, True, False, False], 48, False, [False, False, False, False], 4434, 'East', (15, 7))
Element 27: (2, (15, 7), ['', '', '', '%'], [(13, 3), (9, 4), (17, 6)], [False, False, False, True], 46, False, [False, False, False, False], 4443, 'South', (15, 6))
Element 28: (2, (15, 6), ['%', '', '', 'G'], [(14, 3), (10, 4), (16, 6)], [True, False, False, False], 44, False, [False, False, False, False], 4442, 'South', (15, 5))
Element 29: (2, (15, 5), ['', '', 'G', ''], [(14, 2), (10, 5), (15, 6)], [False, False, False, False], 42, False, [False, False, False, False], 4441, 'East', (16, 5))
Element 30: (2, (16, 5), ['', '', '', ''], [(14, 1), (9, 5), (15, 7)], [False, False, False, False], 40, False, [False, False, False, False], 4450, 'West', (15, 5))
Element 31: (2, (15, 5), ['', '', '', ''], [(15, 1), (9, 6), (15, 8)], [False, False, False, False], 38, False, [False, False, False, False], 4469, 'West', (14, 5))
Element 32: (2, (14, 5), ['', '', '%', ''], [(14, 1), (9, 7), (14, 8)], [False, False, True, False], 36, False, [False, False, False, False], 4478, 'West', (13, 5))
Element 33: (2, (13, 5), ['', '', '', ''], [(13, 1), (10, 7), (14, 7)], [False, False, False, False], 34, False, [False, False, False, False], 4497, 'North', (13, 6))
Element 34: (2, (13, 6), ['', '', '%', '%'], [(12, 1), (10, 8), (14, 8)], [False, False, True, True], 32, False, [False, False, False, False], 4516, 'West', (12, 6))
Element 35: (2, (12, 6), ['', '', '%', ''], [(11, 1), (9, 8), (13, 8)], [False, False, True, False], 30, False, [False, False, False, False], 4535, 'South', (12, 5))
Element 36: (2, (12, 5), ['%', '', '', ''], [(11, 2), (8, 8), (14, 8)], [True, False, False, False], 28, False, [False, False, False, False], 4544, 'North', (12, 6))
Element 37: (2, (12, 6), ['', '', '%', ''], [(12, 2), (8, 9), (15, 8)], [False, False, True, False], 26, False, [False, False, False, False], 4553, 'West', (11, 6))
Element 38: (2, (11, 6), ['%', '%', '%', ''], [(13, 2), (7, 9), (15, 7)], [True, True, True, False], 24, False, [False, False, False, False], 4562, 'East', (12, 6))
Element 39: (2, (12, 6), ['', '', '%', ''], [(12, 2), (7, 8), (14, 7)], [False, False, True, False], 22, False, [False, False, False, False], 4571, 'East', (13, 6))
Element 40: (2, (13, 6), ['', '', '%', '%'], [(11, 2), (6, 8), (15, 7)], [False, False, True, True], 20, False, [False, False, False, False], 4580, 'South', (13, 5))
Element 41: (2, (13, 5), ['', '', '', ''], [(11, 3), (6, 9), (15, 6)], [False, False, False, False], 18, False, [False, False, False, False], 4589, 'West', (12, 5))
Element 42: (2, (12, 5), ['%', '', '', ''], [(11, 4), (6, 8), (16, 6)], [True, False, False, False], 16, False, [False, False, False, False], 4588, 'East', (13, 5))
Element 43: (2, (13, 5), ['', '', '', ''], [(10, 4), (5, 8), (16, 5)], [False, False, False, False], 14, False, [False, False, False, False], 4597, 'East', (14, 5))
Element 44: (2, (14, 5), ['', '', '%', ''], [(10, 5), (4, 8), (16, 4)], [False, False, True, False], 12, False, [False, False, False, False], 4606, 'East', (15, 5))
Element 45: (2, (15, 5), ['', '', '', 'G'], [(9, 5), (5, 8), (16, 5)], [False, False, False, False], 10, False, [False, False, False, False], 4605, 'North', (15, 6))
Element 46: (2, (15, 6), ['%', 'G', '', ''], [(8, 5), (6, 8), (15, 5)], [True, False, False, False], 8, False, [False, False, False, False], 4614, 'East', (16, 6))
Element 47: (2, (16, 6), ['G', '', '%', ''], [(8, 6), (7, 8), (15, 6)], [False, False, True, False], 6, False, [False, False, False, False], 4623, 'South', (16, 5))
Element 48: (2, (16, 5), ['G', '', '', ''], [(9, 6), (7, 9), (15, 5)], [False, False, False, False], 4, False, [False, False, False, False], 4622, 'North', (16, 6))
Element 49: (2, (16, 6), ['', '', '%', ''], [(9, 7), (6, 9), (15, 4)], [False, False, True, False], 2, False, [False, False, False, False], 4621, 'East', (17, 6))
Element 50: (2, (17, 6), ['', '', '', '%'], [(9, 7), (6, 9), (14, 4)], [False, False, False, True], 0, False, [False, False, False, False], 4620, 'Stop', (17, 6))
Element 51: #0#
