Element 1: (0, (10, 3), ['G', '.', '.', '.'], [(9, 3), (13, 1), (14, 4)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (11, 3))
Element 25: (0, (14, 8), ['', 'G', '%', ''], [(15, 7), (17, 7), (14, 7)], [False, False, True, False], 50, False, [False, False, False, False], 1336, 'South', (14, 7))
Element 26: (0, (14, 7), ['%', '%', '', ''], [(15, 8), (18, 7), (14, 7)], [True, True, False, False], 48, False, [False, False, False, False], 1335, 'Stop', (14, 7))
Element 27: (0, (14, 7), ['%', '%', 'G', ''], [(14, 8), (17, 7), (14, 7)], [True, True, False, False], 46, False, [False, False, False, False], 1334, 'Stop', (14, 7))
Element 28: (0, (14, 7), ['%', '%', '', ''], [(13, 8), (17, 6), (14, 7)], [True, True, False, False], 44, False, [False, False, False, False], 1333, 'Stop', (14, 7))
Element 29: (0, (14, 7), ['%', '%', 'G', ''], [(14, 8), (16, 6), (14, 7)], [True, True, False, False], 42, False, [False, False, False, False], 1332, 'Stop', (14, 7))
Element 30: (0, (14, 7), ['%', '%', '', ''], [(15, 8), (15, 6), (14, 7)], [True, True, False, False], 40, False, [False, False, False, False], 1331, 'North', (14, 8))
Element 31: (0, (14, 8), ['', 'G', '%', ''], [(15, 7), (15, 5), (14, 7)], [False, False, True, False], 38, False, [False, False, False, False], 1330, 'West', (13, 8))
Element 32: (0, (13, 8), ['%', '%', '%', 'G'], [(15, 6), (14, 5), (14, 8)], [True, True, True, False], 36, False, [False, False, False, False], 1329, 'Stop', (13, 8))
Element 33: (0, (13, 8), ['%', '%', '%', ''], [(15, 5), (13, 5), (14, 7)], [True, True, True, False], 34, False, [False, False, False, False], 1328, 'East', (14, 8))
Element 34: (0, (14, 8), ['', 'G', '%', ''], [(14, 5), (13, 6), (14, 7)], [False, False, True, False], 32, False, [False, False, False, False], 1337, 'West', (13, 8))
Element 35: (0, (13, 8), ['%', '%', '%', ''], [(13, 5), (12, 6), (14, 7)], [True, True, True, False], 30, False, [False, False, False, False], 1346, 'East', (14, 8))
Element 36: (0, (14, 8), ['', 'G', '%', ''], [(12, 5), (11, 6), (14, 7)], [False, False, True, False], 28, False, [False, False, False, False], 1365, 'West', (13, 8))
Element 37: (0, (13, 8), ['%', '%', '%', ''], [(12, 6), (11, 6), (14, 7)], [True, True, True, False], 26, False, [False, False, False, False], 1364, 'Stop', (13, 8))
Element 38: (0, (13, 8), ['%', '%', '%', ''], [(13, 6), (12, 6), (14, 7)], [True, True, True, False], 24, False, [False, False, False, False], 1363, 'Stop', (13, 8))
Element 39: (0, (13, 8), ['%', '%', '%', ''], [(13, 5), (11, 6), (14, 7)], [True, True, True, False], 22, False, [False, False, False, False], 1362, 'Stop', (13, 8))
Element 40: (0, (13, 8), ['%', '%', '%', ''], [(12, 5), (12, 6), (14, 7)], [True, True, True, False], 20, False, [False, False, False, False], 1361, 'Stop', (13, 8))
Element 41: (0, (13, 8), ['%', '%', '%', ''], [(12, 4), (12, 5), (14, 7)], [True, True, True, False], 18, False, [False, False, False, False], 1360, 'Stop', (13, 8))
Element 42: (0, (13, 8), ['%', '%', '%', ''], [(13, 4), (12, 4), (14, 7)], [True, True, True, False], 16, False, [False, False, False, False], 1359, 'East', (14, 8))
Element 43: (0, (14, 8), ['', 'G', '%', ''], [(13, 3), (13, 4), (14, 7)], [False, False, True, False], 14, False, [False, False, False, False], 1358, 'South', (14, 7))
Element 44: (0, (14, 7), ['%', '%', '', ''], [(13, 4), (13, 3), (14, 7)], [True, True, False, False], 12, False, [False, False, False, False], 1357, 'Stop', (14, 7))
Element 45: (0, (14, 7), ['%', '%', '', ''], [(12, 4), (13, 2), (14, 7)], [True, True, False, False], 10, False, [False, False, False, False], 1356, 'North', (14, 8))
Element 46: (0, (14, 8), ['', 'G', '%', ''], [(12, 5), (12, 2), (14, 7)], [False, False, True, False], 8, False, [False, False, False, False], 1355, 'South', (14, 7))
Element 47: (0, (14, 7), ['%', '%', '', ''], [(13, 5), (12, 1), (14, 7)], [True, True, False, False], 6, False, [False, False, False, False], 1364, 'Stop', (14, 7))
Element 48: (0, (14, 7), ['%', '%', '', ''], [(13, 6), (11, 1), (14, 7)], [True, True, False, False], 4, False, [False, False, False, False], 1373, 'Stop', (14, 7))
Element 49: (0, (14, 7), ['%', '%', '', ''], [(13, 5), (11, 2), (14, 7)], [True, True, False, False], 2, False, [False, False, False, False], 1372, 'Stop', (14, 7))
Element 50: (0, (14, 7), ['%', '%', '', ''], [(13, 4), (11, 3), (14, 7)], [True, True, False, False], 0, False, [False, False, False, False], 1371, 'Stop', (14, 7))
Element 51: #0#
